Time,H2O_ppm
0.0006799999999999999,5.08788
0.0006839999999999999,36.92772
0.0006879999999999999,24.18971
0.000692,43.31031
0.000696,24.18971
0.0007,36.92772
0.000704,36.92772
0.000708,81.608
0.000712,11.449589999999999
0.000716,17.81339
0.0007199999999999999,68.83024
0.0007239999999999999,36.92772
0.0007279999999999999,81.608
0.000732,75.21284
0.000736,49.684540000000005
0.00074,56.06086
0.000744,49.684540000000005
0.000748,36.92772
0.000752,49.684540000000005
0.0007559999999999999,11.449589999999999
0.0007599999999999999,75.21284
0.0007639999999999999,43.31031
0.000768,87.9948
0.000772,75.21284
0.000776,49.684540000000005
0.00078,68.83024
0.000784,75.21284
0.000788,87.9948
0.000792,56.06086
0.0007959999999999999,68.83024
0.0007999999999999999,94.39416
0.0008039999999999999,94.39416
0.000808,68.83024
0.000812,94.39416
0.000816,119.98123999999999
0.00082,68.83024
0.000824,94.39416
0.000828,126.38065
0.000832,132.79266
0.0008359999999999999,164.8424
0.0008399999999999999,119.98123999999999
0.0008439999999999999,164.8424
0.000848,152.02036999999999
0.000852,139.19628
0.000856,158.43032
0.00086,164.8424
0.000864,139.19628
0.000868,196.95556000000002
0.0008719999999999999,190.53288999999998
0.0008759999999999999,158.43032
0.0008799999999999999,184.10183
0.0008839999999999999,158.43032
0.000888,216.24683
0.000892,196.95556000000002
0.000896,222.68853
0.0009,229.12182
0.000904,216.24683
0.000908,242.00535
0.0009119999999999999,242.00535
0.0009159999999999999,248.44502999999997
0.0009199999999999999,293.60378
0.0009239999999999999,229.12182
0.000928,222.68853
0.000932,254.88685
0.000936,280.69662
0.00094,300.07116
0.000944,338.87822
0.000948,306.5301
0.0009519999999999999,300.07116
0.0009559999999999999,332.40853
0.0009599999999999999,358.31082000000004
0.0009639999999999999,390.74523
0.000968,358.31082000000004
0.000972,403.72564
0.000976,384.24764
0.00098,390.74523
0.0009839999999999998,410.22974
0.000988,436.23593
0.000992,475.31586
0.000996,475.31586
0.001,488.36352999999997
0.001004,534.08336
0.001008,501.41995999999995
0.0010119999999999999,521.0157
0.001016,527.54844
0.0010199999999999999,547.17053
0.001024,566.81243
0.001028,573.3713
0.001032,573.3713
0.001036,612.7279900000001
0.00104,599.5966599999999
0.001044,619.2916
0.0010479999999999999,639.0065
0.001052,645.5789900000001
0.0010559999999999999,665.32056
0.00106,685.09299
0.001064,678.49635
0.001068,757.71736
0.001072,724.6766
0.001076,757.71736
0.00108,810.7148
0.001084,764.34093
0.001088,810.7148
0.0010919999999999999,830.62477
0.001096,890.4772300000001
0.0010999999999999998,897.14616
0.001104,877.16803
0.001108,890.4772300000001
0.001112,930.49236
0.001116,950.52536
0.00112,957.2039699999999
0.001124,977.26451
0.0011279999999999999,1024.14939
0.001132,997.3457599999999
0.0011359999999999999,1024.14939
0.00114,1024.14939
0.001144,1037.5705699999999
0.001148,1111.53646
0.001152,1084.6122300000002
0.001156,1125.01809
0.00116,1151.99834
0.0011639999999999999,1131.7568800000001
0.001168,1179.0271400000001
0.0011719999999999999,1192.54456
0.001176,1233.17546
0.0011799999999999998,1233.17546
0.001184,1212.8494
0.001188,1253.52279
0.001192,1273.89142
0.001196,1328.31598
0.0012,1280.69312
0.001204,1335.13675
0.0012079999999999999,1348.7631199999998
0.001212,1341.94874
0.0012159999999999999,1376.06691
0.00122,1417.0833599999999
0.001224,1444.47205
0.001228,1403.39786
0.001232,1451.3336800000002
0.001236,1465.04172
0.00124,1506.24641
0.0012439999999999999,1465.04172
0.001248,1540.65422
0.0012519999999999999,1492.50932
0.001256,1506.24641
0.0012599999999999998,1575.1229999999998
0.001264,1554.43666
0.001268,1526.88154
0.001272,1582.01957
0.001276,1595.83136
0.0012799999999999999,1588.9298900000001
0.001284,1616.56178
0.0012879999999999999,1616.56178
0.001292,1658.08903
0.0012959999999999998,1644.23298
0.0013,1658.08903
0.001304,1616.56178
0.001308,1651.16545
0.001312,1651.16545
0.001316,1671.95496
0.00132,1692.7667199999999
0.0013239999999999999,1685.83078
0.001328,1706.6573899999999
0.0013319999999999999,1706.6573899999999
0.001336,1713.60076
0.00134,1699.70513
0.001344,1734.45715
0.001348,1776.23712
0.001352,1748.37764
0.001356,1762.2966800000002
0.0013599999999999999,1797.1608
0.001364,1783.20537
0.0013679999999999999,1783.20537
0.001372,1769.2713600000002
0.0013759999999999998,1825.1017399999998
0.00138,1797.1608
0.001384,1769.2713600000002
0.001388,1818.10702
0.001392,1832.0875199999998
0.0013959999999999999,1825.1017399999998
0.0014,1797.1608
0.0014039999999999999,1832.0875199999998
0.001408,1804.14799
0.0014119999999999998,1860.06723
0.001416,1874.07794
0.00142,1832.0875199999998
0.001424,1818.10702
0.001428,1839.07581
0.001432,1860.06723
0.001436,1860.06723
0.0014399999999999999,1839.07581
0.001444,1846.07808
0.0014479999999999999,1867.07706
0.001452,1874.07794
0.0014559999999999998,1895.10718
0.00146,1867.07706
0.001464,1860.06723
0.001468,1881.08133
0.001472,1860.06723
0.0014759999999999999,1902.1181600000002
0.00148,1916.1591899999999
0.0014839999999999999,1902.1181600000002
0.001488,1839.07581
0.0014919999999999998,1909.14316
0.001496,1888.09874
0.0015,1944.2717
