Time,H_ppm,W
1.0196989755072376e-12,2.1508696445478477,0.025269934785963444
1.0198009454047885e-08,2.150866223860161,0.025269934785963444
1.1216790700477165e-07,2.150832017361885,0.025269934785963444
4.2500849051105457e-07,2.150727076402633,0.025269934785963444
1.0876463626160596e-06,2.1505048149893646,0.025269934785963444
2.322702808404109e-06,2.1500906171144347,0.025269934785963444
4.523614349254866e-06,2.1493527087959157,0.025269934785963444
8.407988192723528e-06,2.1480510238533665,0.025269934785963444
1.551307565288863e-05,2.1456721796017946,0.025269934785963444
3.843003636230715e-05,2.1380180835058087,0.025269934785963444
5.008862874166951e-05,2.1341351458468214,0.025269934785963444
6.174722112103188e-05,2.130259567519776,0.025269934785963444
7.340581350039424e-05,2.1263913330148494,0.025269934785963444
9.547072705725386e-05,2.119090402582629,0.025269934785963444
0.00011753564061411348,2.1118156254665217,0.025269934785963444
0.0001396005541709731,2.1045669014808985,0.025269934785963444
0.00016166546772783275,2.0973441271090185,0.025269934785963444
0.00019638475448556573,2.086031339804827,0.025269934785963444
0.00023110404124329872,2.0747821591591884,0.025269934785963444
0.00028887950228665977,2.05620263985495,0.025269934785963444
0.00034665496333002085,2.037796429474774,0.025269934785963444
0.0004044304243733819,2.0195617863713147,0.025269934785963444
0.000462205885416743,2.0014969904385813,0.025269934785963444
0.0005546973346269557,1.972926814148279,0.025269934785963444
0.0006471887838371685,1.9447806975221278,0.025269934785963444
0.0007396802330473812,1.9170518879937808,0.025269934785963444
0.000832171682257594,1.8897337522027995,0.025269934785963444
0.0009774024699130811,1.8476516863855947,0.025269934785963444
0.0011226332575685685,1.8065414740504897,0.025269934785963444
0.001267864045224056,1.7663791452657713,0.025269934785963444
0.0014130948328795433,1.7271413886554674,0.025269934785963444
0.0015583256205350306,1.688805529152634,0.025269934785963444
0.001703556408190518,1.6513495082087983,0.025269934785963444
0.0018487871958460054,1.6147518649681023,0.025269934785963444
0.0021070175400884216,1.5517341307755566,0.025269934785963444
0.0023652478843308377,1.4912514028064894,0.025269934785963444
0.002623478228573254,1.4331959580501927,0.025269934785963444
0.00288170857281567,1.3774650907289654,0.025269934785963444
0.0031399389170580863,1.3239608138214782,0.025269934785963444
0.0033981692613005024,1.2725896285684801,0.025269934785963444
0.0036563996055429186,1.2232623174548436,0.025269934785963444
0.003914629949785335,1.1758937248332206,0.025269934785963444
0.004172860294027751,1.130402535081535,0.025269934785963444
0.004617150117766528,1.0563043097953995,0.025269934785963444
0.004942672917884484,1.0051804131138533,0.025269934785963444
0.00526819571800244,0.9565802516364168,0.025269934785963444
0.0055937185181203965,0.9103745931347528,0.025269934785963444
0.00620900907427612,0.8291514077199801,0.025269934785963444
0.00662486712214156,0.7784673356355145,0.025269934785963444
0.007040725170007001,0.730928951054639,0.025269934785963444
0.007456583217872442,0.6863354046357208,0.025269934785963444
0.007872441265737882,0.6444993439470598,0.025269934785963444
0.008288299313603323,0.6052459101561819,0.025269934785963444
0.008704157361468763,0.5684118366682804,0.025269934785963444
0.009120015409334204,0.5338446304045847,0.025269934785963444
0.009535873457199645,0.5014018121091051,0.025269934785963444
0.009951731505065085,0.47095020890677386,0.025269934785963444
0.010367589552930526,0.442365302095795,0.025269934785963444
