Time,OH_ppm,Relative_Uncertainty,W
0.000200098,29.70976433,0.05,0.043033148
0.000200725,30.73821664,0.05,0.043033148
0.000201352,31.7975672,0.05,0.043033148
0.000201978,32.88840866,0.05,0.043033148
0.000202605,34.01132036,0.05,0.043033148
0.000203232,35.1668661,0.05,0.043033148
0.000203859,36.3555918,0.05,0.043033148
0.000204486,37.57802304,0.05,0.043033148
0.000205113,38.8346625,0.05,0.043033148
0.00020574,40.12598732,0.05,0.043033148
0.000206367,41.45244625,0.05,0.043033148
0.000206993,42.81445684,0.05,0.043033148
0.00020762,44.21240238,0.05,0.043033148
0.000208247,45.64662886,0.05,0.043033148
0.000208874,47.11744181,0.05,0.043033148
0.000209501,48.62510307,0.05,0.043033148
0.000210128,50.16982746,0.05,0.043033148
0.000210755,51.75177948,0.05,0.043033148
0.000211382,53.37106991,0.05,0.043033148
0.000212008,55.02775239,0.05,0.043033148
0.000212635,56.72182008,0.05,0.043033148
0.000213262,58.45320217,0.05,0.043033148
0.000213889,60.22176063,0.05,0.043033148
0.000214516,62.02728684,0.05,0.043033148
0.000215143,63.86949841,0.05,0.043033148
0.00021577,65.74803608,0.05,0.043033148
0.000216396,67.66246067,0.05,0.043033148
0.000217023,69.61225034,0.05,0.043033148
0.00021765,71.5967979,0.05,0.043033148
0.000218277,73.61540838,0.05,0.043033148
0.000218904,75.66729687,0.05,0.043033148
0.000219531,77.75158656,0.05,0.043033148
0.000220158,79.86730719,0.05,0.043033148
0.000220785,82.0133937,0.05,0.043033148
0.000221411,84.18868534,0.05,0.043033148
0.000222038,86.39192509,0.05,0.043033148
0.000222665,88.62175958,0.05,0.043033148
0.000223292,90.87673937,0.05,0.043033148
0.000223919,93.15531971,0.05,0.043033148
0.000224546,95.4558618,0.05,0.043033148
0.000225173,97.7766345,0.05,0.043033148
0.0002258,100.1158166,0.05,0.043033148
0.000226426,102.4714996,0.05,0.043033148
0.000227053,104.8416912,0.05,0.043033148
0.00022768,107.2243186,0.05,0.043033148
0.000228307,109.6172336,0.05,0.043033148
0.000228934,112.0182169,0.05,0.043033148
0.000229561,114.4249837,0.05,0.043033148
0.000230188,116.8351897,0.05,0.043033148
0.000230815,119.2464374,0.05,0.043033148
0.000231441,121.656283,0.05,0.043033148
0.000232068,124.0622434,0.05,0.043033148
0.000232695,126.4618041,0.05,0.043033148
0.000233322,128.852427,0.05,0.043033148
0.000233949,131.2315588,0.05,0.043033148
0.000234576,133.5966394,0.05,0.043033148
0.000235203,135.9451106,0.05,0.043033148
0.00023583,138.274425,0.05,0.043033148
0.000236456,140.582055,0.05,0.043033148
0.000237083,142.8655014,0.05,0.043033148
0.00023771,145.1223029,0.05,0.043033148
0.000238337,147.3500442,0.05,0.043033148
0.000238964,149.5463653,0.05,0.043033148
0.000239591,151.7089694,0.05,0.043033148
0.000240218,153.8356315,0.05,0.043033148
0.000240845,155.9242058,0.05,0.043033148
0.000241301,157.4201605,0.05,0.043033148
0.000241758,158.8940541,0.05,0.043033148
0.000242214,160.34515,0.05,0.043033148
0.000242671,161.7727404,0.05,0.043033148
0.000243127,163.1761478,0.05,0.043033148
0.000243461,164.1855163,0.05,0.043033148
0.000243794,165.1813979,0.05,0.043033148
0.000244128,166.1635608,0.05,0.043033148
0.000244461,167.1317831,0.05,0.043033148
0.000244531,167.3341739,0.05,0.043033148
0.000244602,167.5359334,0.05,0.043033148
0.000244672,167.7370594,0.05,0.043033148
0.000244816,168.1464968,0.05,0.043033148
0.00024496,168.5532601,0.05,0.043033148
0.000245104,168.9573338,0.05,0.043033148
0.000245247,169.3587024,0.05,0.043033148
0.000245473,169.9815047,0.05,0.043033148
0.00024576,170.7678458,0.05,0.043033148
0.000246048,171.5430956,0.05,0.043033148
0.000246336,172.307149,0.05,0.043033148
0.000246624,173.0599063,0.05,0.043033148
0.000246912,173.8012741,0.05,0.043033148
0.000247348,174.902629,0.05,0.043033148
0.000247784,175.9773586,0.05,0.043033148
0.00024822,177.0252135,0.05,0.043033148
0.000248656,178.0459755,0.05,0.043033148
0.000249092,179.039457,0.05,0.043033148
0.000249529,180.005501,0.05,0.043033148
0.000249965,180.943981,0.05,0.043033148
0.000250401,181.8548004,0.05,0.043033148
0.000250837,182.7378926,0.05,0.043033148
0.000251273,183.5932204,0.05,0.043033148
0.000251709,184.4207754,0.05,0.043033148
0.000252145,185.2205778,0.05,0.043033148
0.000252581,185.9926754,0.05,0.043033148
