Time,OH_ppm,Relative_Uncertainty,W
0.0001376,0.8,0.05,0.017825907
0.000138,0.8,0.05,0.017825907
0.0001384,0.7,0.05,0.017825907
0.0001388,0.8,0.05,0.017825907
0.0001392,0.7,0.05,0.017825907
0.0001396,0.9,0.05,0.017825907
0.00014,0.7,0.05,0.017825907
0.0001404,0.6,0.05,0.017825907
0.0001408,1,0.05,0.017825907
0.0001412,0.9,0.05,0.017825907
0.0001416,1,0.05,0.017825907
0.000142,0.6,0.05,0.017825907
0.0001424,0.8,0.05,0.017825907
0.0001428,1,0.05,0.017825907
0.0001432,0.9,0.05,0.017825907
0.0001436,0.8,0.05,0.017825907
0.000144,0.8,0.05,0.017825907
0.0001444,0.8,0.05,0.017825907
0.0001448,0.8,0.05,0.017825907
0.0001452,0.8,0.05,0.017825907
0.0001456,1.1,0.05,0.017825907
0.000146,1,0.05,0.017825907
0.0001464,0.7,0.05,0.017825907
0.0001468,1,0.05,0.017825907
0.0001472,0.9,0.05,0.017825907
0.0001476,1.1,0.05,0.017825907
0.000148,1.1,0.05,0.017825907
0.0001484,1.2,0.05,0.017825907
0.0001488,0.8,0.05,0.017825907
0.0001492,1.1,0.05,0.017825907
0.0001496,1,0.05,0.017825907
0.00015,0.8,0.05,0.017825907
0.0001504,0.8,0.05,0.017825907
0.0001508,0.9,0.05,0.017825907
0.0001512,1.1,0.05,0.017825907
0.0001516,0.8,0.05,0.017825907
0.000152,0.7,0.05,0.017825907
0.0001524,0.9,0.05,0.017825907
0.0001528,0.9,0.05,0.017825907
0.0001532,0.9,0.05,0.017825907
0.0001536,0.8,0.05,0.017825907
0.000154,0.9,0.05,0.017825907
0.0001544,0.8,0.05,0.017825907
0.0001548,1,0.05,0.017825907
0.0001552,1,0.05,0.017825907
0.0001556,0.8,0.05,0.017825907
0.000156,0.7,0.05,0.017825907
0.0001564,1,0.05,0.017825907
0.0001568,1.4,0.05,0.017825907
0.0001572,1,0.05,0.017825907
0.0001576,1.1,0.05,0.017825907
0.000158,1.5,0.05,0.017825907
0.0001584,0.9,0.05,0.017825907
0.0001588,1.1,0.05,0.017825907
0.0001592,1.1,0.05,0.017825907
0.0001596,1.5,0.05,0.017825907
0.00016,1.1,0.05,0.017825907
0.0001604,1.2,0.05,0.017825907
0.0001608,1.1,0.05,0.017825907
0.0001612,1.2,0.05,0.017825907
0.0001616,1.4,0.05,0.017825907
0.000162,1.1,0.05,0.017825907
0.0001624,1.2,0.05,0.017825907
0.0001628,1.3,0.05,0.017825907
0.0001632,1,0.05,0.017825907
0.0001636,1.1,0.05,0.017825907
0.000164,0.7,0.05,0.017825907
0.0001644,0.9,0.05,0.017825907
0.0001648,0.7,0.05,0.017825907
0.0001652,0.9,0.05,0.017825907
0.0001656,0.6,0.05,0.017825907
0.000166,0.9,0.05,0.017825907
0.0001664,1,0.05,0.017825907
0.0001668,0.8,0.05,0.017825907
0.0001672,0.6,0.05,0.017825907
0.0001676,0.9,0.05,0.017825907
0.000168,1.1,0.05,0.017825907
0.0001684,1,0.05,0.017825907
0.0001688,0.9,0.05,0.017825907
0.0001692,1,0.05,0.017825907
0.0001696,0.9,0.05,0.017825907
0.00017,1,0.05,0.017825907
0.0001704,1,0.05,0.017825907
0.0001708,1.1,0.05,0.017825907
0.0001712,1.2,0.05,0.017825907
0.0001716,1.2,0.05,0.017825907
0.000172,1.4,0.05,0.017825907
0.0001724,1.3,0.05,0.017825907
0.0001728,1.5,0.05,0.017825907
0.0001732,1.5,0.05,0.017825907
0.0001736,1.5,0.05,0.017825907
0.000174,1.6,0.05,0.017825907
0.0001744,2,0.05,0.017825907
0.0001748,2,0.05,0.017825907
0.0001752,2,0.05,0.017825907
0.0001756,1.5,0.05,0.017825907
0.000176,1.5,0.05,0.017825907
0.0001764,1.5,0.05,0.017825907
0.0001768,1.6,0.05,0.017825907
0.0001772,1.8,0.05,0.017825907
0.0001776,1.7,0.05,0.017825907
0.000178,1.4,0.05,0.017825907
0.0001784,1.3,0.05,0.017825907
0.0001788,1.5,0.05,0.017825907
0.0001792,1.2,0.05,0.017825907
0.0001796,1.2,0.05,0.017825907
0.00018,1.3,0.05,0.017825907
0.0001804,1.4,0.05,0.017825907
0.0001808,1.4,0.05,0.017825907
0.0001812,1,0.05,0.017825907
0.0001816,0.9,0.05,0.017825907
0.000182,1.4,0.05,0.017825907
0.0001824,1.1,0.05,0.017825907
0.0001828,1.1,0.05,0.017825907
0.0001832,0.9,0.05,0.017825907
0.0001836,1.1,0.05,0.017825907
0.000184,1.2,0.05,0.017825907
0.0001844,1.2,0.05,0.017825907
0.0001848,1,0.05,0.017825907
0.0001852,1.4,0.05,0.017825907
0.0001856,1.5,0.05,0.017825907
0.000186,1.4,0.05,0.017825907
0.0001864,1.2,0.05,0.017825907
0.0001868,1.7,0.05,0.017825907
0.0001872,1.3,0.05,0.017825907
0.0001876,1.3,0.05,0.017825907
0.000188,1.6,0.05,0.017825907
0.0001884,1.7,0.05,0.017825907
0.0001888,2,0.05,0.017825907
0.0001892,1.8,0.05,0.017825907
0.0001896,2,0.05,0.017825907
0.00019,2.3,0.05,0.017825907
0.0001904,2.3,0.05,0.017825907
0.0001908,2.5,0.05,0.017825907
0.0001912,2.2,0.05,0.017825907
0.0001916,1.8,0.05,0.017825907
0.000192,1.9,0.05,0.017825907
0.0001924,2,0.05,0.017825907
0.0001928,1.8,0.05,0.017825907
0.0001932,1.9,0.05,0.017825907
0.0001936,1.8,0.05,0.017825907
0.000194,1.6,0.05,0.017825907
0.0001944,1.6,0.05,0.017825907
0.0001948,1.3,0.05,0.017825907
0.0001952,1.7,0.05,0.017825907
0.0001956,1.6,0.05,0.017825907
0.000196,1.4,0.05,0.017825907
0.0001964,1.8,0.05,0.017825907
0.0001968,1.8,0.05,0.017825907
0.0001972,1.9,0.05,0.017825907
0.0001976,1.6,0.05,0.017825907
0.000198,1.8,0.05,0.017825907
0.0001984,1.4,0.05,0.017825907
0.0001988,1.2,0.05,0.017825907
0.0001992,1.6,0.05,0.017825907
0.0001996,1.4,0.05,0.017825907
0.0002,1.3,0.05,0.017825907
0.0002004,1.4,0.05,0.017825907
0.0002008,1.5,0.05,0.017825907
0.0002012,1.6,0.05,0.017825907
0.0002016,1.8,0.05,0.017825907
0.000202,1.5,0.05,0.017825907
0.0002024,1.7,0.05,0.017825907
0.0002028,1.6,0.05,0.017825907
0.0002032,1.8,0.05,0.017825907
0.0002036,1.8,0.05,0.017825907
0.000204,1.7,0.05,0.017825907
0.0002044,1.7,0.05,0.017825907
0.0002048,1.7,0.05,0.017825907
0.0002052,1.9,0.05,0.017825907
0.0002056,2.1,0.05,0.017825907
0.000206,2.2,0.05,0.017825907
0.0002064,2.1,0.05,0.017825907
0.0002068,1.8,0.05,0.017825907
0.0002072,1.8,0.05,0.017825907
0.0002076,2,0.05,0.017825907
0.000208,1.7,0.05,0.017825907
0.0002084,1.8,0.05,0.017825907
0.0002088,1.9,0.05,0.017825907
0.0002092,2.1,0.05,0.017825907
0.0002096,1.7,0.05,0.017825907
0.00021,2,0.05,0.017825907
0.0002104,2,0.05,0.017825907
0.0002108,2.1,0.05,0.017825907
0.0002112,2,0.05,0.017825907
0.0002116,2.2,0.05,0.017825907
0.000212,2,0.05,0.017825907
0.0002124,2.1,0.05,0.017825907
0.0002128,2.1,0.05,0.017825907
0.0002132,2,0.05,0.017825907
0.0002136,2,0.05,0.017825907
0.000214,2.3,0.05,0.017825907
0.0002144,2,0.05,0.017825907
0.0002148,2,0.05,0.017825907
0.0002152,2.3,0.05,0.017825907
0.0002156,2.3,0.05,0.017825907
0.000216,1.9,0.05,0.017825907
0.0002164,1.8,0.05,0.017825907
0.0002168,2.2,0.05,0.017825907
0.0002172,2,0.05,0.017825907
0.0002176,2.1,0.05,0.017825907
0.000218,2,0.05,0.017825907
0.0002184,1.9,0.05,0.017825907
0.0002188,2.1,0.05,0.017825907
0.0002192,2.1,0.05,0.017825907
0.0002196,2.2,0.05,0.017825907
0.00022,1.8,0.05,0.017825907
0.0002204,2.1,0.05,0.017825907
0.0002208,1.4,0.05,0.017825907
0.0002212,1.8,0.05,0.017825907
0.0002216,2,0.05,0.017825907
0.000222,2,0.05,0.017825907
0.0002224,2,0.05,0.017825907
0.0002228,2,0.05,0.017825907
0.0002232,1.9,0.05,0.017825907
0.0002236,1.9,0.05,0.017825907
0.000224,1.7,0.05,0.017825907
0.0002244,1.8,0.05,0.017825907
0.0002248,1.7,0.05,0.017825907
0.0002252,2.2,0.05,0.017825907
0.0002256,2.1,0.05,0.017825907
0.000226,2.1,0.05,0.017825907
0.0002264,2.3,0.05,0.017825907
0.0002268,2.3,0.05,0.017825907
0.0002272,2.1,0.05,0.017825907
0.0002276,2.1,0.05,0.017825907
0.000228,1.9,0.05,0.017825907
0.0002284,2.1,0.05,0.017825907
0.0002288,2,0.05,0.017825907
0.0002292,2.1,0.05,0.017825907
0.0002296,1.9,0.05,0.017825907
0.00023,2.2,0.05,0.017825907
0.0002304,2.1,0.05,0.017825907
0.0002308,2.2,0.05,0.017825907
0.0002312,2.4,0.05,0.017825907
0.0002316,2.2,0.05,0.017825907
0.000232,2.2,0.05,0.017825907
0.0002324,2.4,0.05,0.017825907
0.0002328,2.1,0.05,0.017825907
0.0002332,2.3,0.05,0.017825907
0.0002336,2.4,0.05,0.017825907
0.000234,3,0.05,0.017825907
0.0002344,2.7,0.05,0.017825907
0.0002348,2.6,0.05,0.017825907
0.0002352,2.5,0.05,0.017825907
0.0002356,2.7,0.05,0.017825907
0.000236,2.1,0.05,0.017825907
0.0002364,2.7,0.05,0.017825907
0.0002368,2.7,0.05,0.017825907
0.0002372,2.5,0.05,0.017825907
0.0002376,2,0.05,0.017825907
0.000238,2.7,0.05,0.017825907
0.0002384,2.7,0.05,0.017825907
0.0002388,2.7,0.05,0.017825907
0.0002392,2.2,0.05,0.017825907
0.0002396,2.5,0.05,0.017825907
0.00024,2.6,0.05,0.017825907
0.0002404,2.3,0.05,0.017825907
0.0002408,2.5,0.05,0.017825907
0.0002412,3,0.05,0.017825907
0.0002416,2.7,0.05,0.017825907
0.000242,2.5,0.05,0.017825907
0.0002424,2.1,0.05,0.017825907
0.0002428,2.4,0.05,0.017825907
0.0002432,2.6,0.05,0.017825907
0.0002436,2.7,0.05,0.017825907
0.000244,2.7,0.05,0.017825907
0.0002444,2.8,0.05,0.017825907
0.0002448,2.9,0.05,0.017825907
0.0002452,2.5,0.05,0.017825907
0.0002456,2.5,0.05,0.017825907
0.000246,2.6,0.05,0.017825907
0.0002464,2.8,0.05,0.017825907
0.0002468,2.6,0.05,0.017825907
0.0002472,2.7,0.05,0.017825907
0.0002476,2.6,0.05,0.017825907
0.000248,3,0.05,0.017825907
0.0002484,2.7,0.05,0.017825907
0.0002488,2.3,0.05,0.017825907
0.0002492,2.6,0.05,0.017825907
0.0002496,2.5,0.05,0.017825907
0.00025,2.8,0.05,0.017825907
0.0002504,2.6,0.05,0.017825907
0.0002508,2.7,0.05,0.017825907
0.0002512,2.5,0.05,0.017825907
0.0002516,2.6,0.05,0.017825907
0.000252,2.8,0.05,0.017825907
0.0002524,2.9,0.05,0.017825907
0.0002528,2.7,0.05,0.017825907
0.0002532,3.1,0.05,0.017825907
0.0002536,2.8,0.05,0.017825907
0.000254,2.9,0.05,0.017825907
0.0002544,3,0.05,0.017825907
0.0002548,3,0.05,0.017825907
0.0002552,3.1,0.05,0.017825907
0.0002556,3.5,0.05,0.017825907
0.000256,3.5,0.05,0.017825907
0.0002564,3.2,0.05,0.017825907
0.0002568,2.9,0.05,0.017825907
0.0002572,3.4,0.05,0.017825907
0.0002576,3.1,0.05,0.017825907
0.000258,3.6,0.05,0.017825907
0.0002584,3.4,0.05,0.017825907
0.0002588,3.3,0.05,0.017825907
0.0002592,3.1,0.05,0.017825907
0.0002596,3.2,0.05,0.017825907
0.00026,3.2,0.05,0.017825907
0.0002604,3.3,0.05,0.017825907
0.0002608,3.6,0.05,0.017825907
0.0002612,3.6,0.05,0.017825907
0.0002616,3.5,0.05,0.017825907
0.000262,3.2,0.05,0.017825907
0.0002624,3.3,0.05,0.017825907
0.0002628,3.4,0.05,0.017825907
0.0002632,3.3,0.05,0.017825907
0.0002636,3.3,0.05,0.017825907
0.000264,3,0.05,0.017825907
0.0002644,3.1,0.05,0.017825907
0.0002648,3.2,0.05,0.017825907
0.0002652,3.2,0.05,0.017825907
0.0002656,3.3,0.05,0.017825907
0.000266,3.6,0.05,0.017825907
0.0002664,3.1,0.05,0.017825907
0.0002668,3.2,0.05,0.017825907
0.0002672,3.5,0.05,0.017825907
0.0002676,3.3,0.05,0.017825907
0.000268,3.3,0.05,0.017825907
0.0002684,3.5,0.05,0.017825907
0.0002688,3.1,0.05,0.017825907
0.0002692,2.9,0.05,0.017825907
0.0002696,3.2,0.05,0.017825907
0.00027,3.7,0.05,0.017825907
0.0002704,3.3,0.05,0.017825907
0.0002708,3.6,0.05,0.017825907
0.0002712,3.6,0.05,0.017825907
0.0002716,3.5,0.05,0.017825907
0.000272,3.5,0.05,0.017825907
0.0002724,3.5,0.05,0.017825907
0.0002728,3.4,0.05,0.017825907
0.0002732,3.3,0.05,0.017825907
0.0002736,3.7,0.05,0.017825907
0.000274,3.3,0.05,0.017825907
0.0002744,3.4,0.05,0.017825907
0.0002748,3.4,0.05,0.017825907
0.0002752,3.7,0.05,0.017825907
0.0002756,3.3,0.05,0.017825907
0.000276,3.5,0.05,0.017825907
0.0002764,3.3,0.05,0.017825907
0.0002768,3.7,0.05,0.017825907
0.0002772,3.8,0.05,0.017825907
0.0002776,3.5,0.05,0.017825907
0.000278,3.6,0.05,0.017825907
0.0002784,3.6,0.05,0.017825907
0.0002788,3.9,0.05,0.017825907
0.0002792,3.9,0.05,0.017825907
0.0002796,4,0.05,0.017825907
0.00028,3.8,0.05,0.017825907
0.0002804,4,0.05,0.017825907
0.0002808,4.1,0.05,0.017825907
0.0002812,3.8,0.05,0.017825907
0.0002816,4,0.05,0.017825907
0.000282,3.7,0.05,0.017825907
0.0002824,3.8,0.05,0.017825907
0.0002828,4.5,0.05,0.017825907
0.0002832,4.1,0.05,0.017825907
0.0002836,3.7,0.05,0.017825907
0.000284,3.6,0.05,0.017825907
0.0002844,3.9,0.05,0.017825907
0.0002848,4.4,0.05,0.017825907
0.0002852,4.3,0.05,0.017825907
0.0002856,4.2,0.05,0.017825907
0.000286,3.7,0.05,0.017825907
0.0002864,3.8,0.05,0.017825907
0.0002868,4,0.05,0.017825907
0.0002872,4.2,0.05,0.017825907
0.0002876,3.9,0.05,0.017825907
0.000288,3.9,0.05,0.017825907
0.0002884,3.8,0.05,0.017825907
0.0002888,4.2,0.05,0.017825907
0.0002892,4.1,0.05,0.017825907
0.0002896,4.3,0.05,0.017825907
0.00029,4.3,0.05,0.017825907
0.0002904,3.7,0.05,0.017825907
0.0002908,4.4,0.05,0.017825907
0.0002912,4.4,0.05,0.017825907
0.0002916,4.3,0.05,0.017825907
0.000292,4.7,0.05,0.017825907
0.0002924,4.3,0.05,0.017825907
0.0002928,4.2,0.05,0.017825907
0.0002932,4.2,0.05,0.017825907
0.0002936,4.4,0.05,0.017825907
0.000294,4.2,0.05,0.017825907
0.0002944,4.5,0.05,0.017825907
0.0002948,4.5,0.05,0.017825907
0.0002952,4.4,0.05,0.017825907
0.0002956,4.3,0.05,0.017825907
0.000296,4,0.05,0.017825907
0.0002964,4.4,0.05,0.017825907
0.0002968,4.4,0.05,0.017825907
0.0002972,4.1,0.05,0.017825907
0.0002976,3.8,0.05,0.017825907
0.000298,4.3,0.05,0.017825907
0.0002984,4.1,0.05,0.017825907
0.0002988,4.1,0.05,0.017825907
0.0002992,3.7,0.05,0.017825907
0.0002996,4.1,0.05,0.017825907
0.0003,4,0.05,0.017825907
0.0003004,4.1,0.05,0.017825907
