time,Absorbance_105,Relative_Uncertainty,W
3.85542156216213e-14,0.42097489859246173,0.1,0.034020690871988585
3.855807104318346e-10,0.4209742048218475,0.1,0.034020690871988585
4.241002272593965e-09,0.420967267191944,0.1,0.034020690871988585
1.5230498363633042e-08,0.4209474927920584,0.1,0.034020690871988585
3.796799849684386e-08,0.4209065820565247,0.1,0.034020690871988585
7.998918554813683e-08,0.42083098531627283,0.1,0.034020690871988585
1.5462262034066804e-07,0.4206967520735899,0.1,0.034020690871988585
2.8599179509085575e-07,0.42046057974578804,0.1,0.034020690871988585
5.238763613058784e-07,0.4200332539260287,0.1,0.034020690871988585
1.1239414901415156e-06,0.41895724983749627,0.1,0.034020690871988585
1.7240066189771529e-06,0.41788400215147964,0.1,0.034020690871988585
2.32407174781279e-06,0.41681350425123437,0.1,0.034020690871988585
2.924136876648427e-06,0.4157457492374881,0.1,0.034020690871988585
3.896653341836445e-06,0.4140210616780515,0.1,0.034020690871988585
4.869169807024463e-06,0.41230353230150124,0.1,0.034020690871988585
5.841686272212481e-06,0.410593131160733,0.1,0.034020690871988585
6.814202737400499e-06,0.4088898277787324,0.1,0.034020690871988585
8.3554658594142e-06,0.4062048642501357,0.1,0.034020690871988585
9.8967289814279e-06,0.403537535549575,0.1,0.034020690871988585
1.2858480424633177e-05,0.3984609726469128,0.1,0.034020690871988585
1.5820231867838454e-05,0.3934482886005858,0.1,0.034020690871988585
1.8781983311043733e-05,0.3884986778905274,0.1,0.034020690871988585
2.1743734754249012e-05,0.38361134633236443,0.1,0.034020690871988585
2.470548619745429e-05,0.3787855105492245,0.1,0.034020690871988585
2.9407845873324006e-05,0.37124798150053995,0.1,0.034020690871988585
3.411020554919372e-05,0.3638604745915443,0.1,0.034020690871988585
3.881256522506343e-05,0.35662000300651864,0.1,0.034020690871988585
4.351492490093314e-05,0.34952363901122974,0.1,0.034020690871988585
4.821728457680285e-05,0.3425685130873676,0.1,0.034020690871988585
5.2919644252672565e-05,0.33575181299512946,0.1,0.034020690871988585
6.242479369259808e-05,0.32238430035614496,0.1,0.034020690871988585
7.192994313252358e-05,0.3095490882294136,0.1,0.034020690871988585
8.143509257244909e-05,0.2972249759816138,0.1,0.034020690871988585
9.09402420123746e-05,0.2853916090124693,0.1,0.034020690871988585
0.0001004453914523001,0.27402943952755954,0.1,0.034020690871988585
0.00010995054089222561,0.26311969604891333,0.1,0.034020690871988585
0.00011945569033215112,0.25264435659329465,0.1,0.034020690871988585
0.00012896083977207662,0.2425861196602184,0.1,0.034020690871988585
0.00013846598921200213,0.23292837364930716,0.1,0.034020690871988585
0.00014797113865192764,0.2236551680354694,0.1,0.034020690871988585
0.00015747628809185314,0.2147511873427228,0.1,0.034020690871988585
0.00016698143753177865,0.20620172659807495,0.1,0.034020690871988585
0.00017648658697170416,0.19799266712598776,0.1,0.034020690871988585
0.0001937010182262564,0.18394855078519184,0.1,0.034020690871988585
0.00021091544948080863,0.1709007205439937,0.1,0.034020690871988585
0.00022812988073536087,0.15877848574806225,0.1,0.034020690871988585
0.0002453443119899131,0.1475161710470705,0.1,0.034020690871988585
0.00026255874324446535,0.13705276452693435,0.1,0.034020690871988585
0.0002797731744990176,0.1273315869859556,0.1,0.034020690871988585
0.00029698760575356983,0.11829998173286363,0.1,0.034020690871988585
0.00031420203700812207,0.10990902753928933,0.1,0.034020690871988585
0.0003314164682626743,0.10211327410344133,0.1,0.034020690871988585
0.00034863089951722655,0.09487049665084216,0.1,0.034020690871988585
0.0003658453307717788,0.08814146703224948,0.1,0.034020690871988585
