Time,O_ppm,W
1.4823047657232902e-07,0.004482446306814891,0.016750630254320203
1.8946485005714886e-07,0.0057206426121793165,0.016750630254320203
2.306992235419687e-07,0.006955064544722206,0.016750630254320203
2.7193359702678853e-07,0.00818572393879556,0.016750630254320203
3.1316797051160836e-07,0.009412632505481402,0.016750630254320203
3.9308791845740594e-07,0.011779974136653626,0.016750630254320203
5.325398443945191e-07,0.015877343423891965,0.016750630254320203
6.275313953023776e-07,0.018644260433820056,0.016750630254320203
7.22522946210236e-07,0.021391790502652316,0.016750630254320203
8.175144971180944e-07,0.024120069046903177,0.016750630254320203
9.125060480259527e-07,0.026829230690066447,0.016750630254320203
1.059390641904716e-06,0.03098106036087826,0.016750630254320203
1.206275235783479e-06,0.03508799282801167,0.016750630254320203
1.3531598296622422e-06,0.03915051413288618,0.016750630254320203
1.6335113032246998e-06,0.04678290893164431,0.016750630254320203
1.913862776787157e-06,0.05425855349610938,0.016750630254320203
2.1942142503496145e-06,0.06158066755650431,0.016750630254320203
2.474565723912072e-06,0.06875240453707368,0.016750630254320203
2.754917197474529e-06,0.07577685518913037,0.016750630254320203
3.0352686710369865e-06,0.08265704780047473,0.016750630254320203
3.315620144599444e-06,0.08939594758761808,0.016750630254320203
3.595971618161901e-06,0.09599645774170706,0.016750630254320203
3.8763230917243585e-06,0.1024614216051565,0.016750630254320203
4.156674565286816e-06,0.10879362444771297,0.016750630254320203
4.58721950897949e-06,0.11826593924958768,0.016750630254320203
5.017764452672165e-06,0.12744118397491885,0.016750630254320203
5.448309396364841e-06,0.1363286810258036,0.016750630254320203
5.878854340057516e-06,0.14493745969197988,0.016750630254320203
6.309399283750191e-06,0.15327626527341923,0.016750630254320203
7.276318296820698e-06,0.1710628688539889,0.016750630254320203
8.360829172513387e-06,0.1895553830402171,0.016750630254320203
9.087145289182764e-06,0.20113584982704868,0.016750630254320203
9.81346140585214e-06,0.21211035740097306,0.016750630254320203
1.0539777522521517e-05,0.2225106240437151,0.016750630254320203
1.1266093639190894e-05,0.23236670693908534,0.016750630254320203
1.1992409755860271e-05,0.24170709034166465,0.016750630254320203
1.2718725872529648e-05,0.2505587669554194,0.016750630254320203
1.3445041989199025e-05,0.2589473151482829,0.016750630254320203
1.4171358105868401e-05,0.26689697326569584,0.016750630254320203
1.4897674222537778e-05,0.27443071046759115,0.016750630254320203
1.5623990339207155e-05,0.2815702934330205,0.016750630254320203
1.6350306455876532e-05,0.2883363491708694,0.016750630254320203
1.707662257254591e-05,0.2947484245780692,0.016750630254320203
1.7802938689215286e-05,0.300825043087891,0.016750630254320203
1.8529254805884662e-05,0.30658375841057633,0.016750630254320203
1.925557092255404e-05,0.3120412053693309,0.016750630254320203
1.9981887039223416e-05,0.3172131479992343,0.016750630254320203
2.0708203155892793e-05,0.3221145251358817,0.016750630254320203
2.143451927256217e-05,0.32675949365293033,0.016750630254320203
2.2160835389231547e-05,0.33116146944136365,0.016750630254320203
2.2887151505900923e-05,0.33533316622261,0.016750630254320203
2.36134676225703e-05,0.33928663231406403,0.016750630254320203
2.4339783739239677e-05,0.3430332854703326,0.016750630254320203
2.5066099855909054e-05,0.3465839459052975,0.016750630254320203
2.579241597257843e-05,0.34994886758438404,0.016750630254320203
2.6518732089247808e-05,0.3531377678732942,0.016750630254320203
2.7245048205917185e-05,0.3561598556307621,0.016750630254320203
2.797136432258656e-05,0.3590238578299062,0.016750630254320203
2.8697680439255938e-05,0.36173804478599725,0.016750630254320203
2.9423996555925315e-05,0.36431025406256423,0.016750630254320203
3.0150312672594692e-05,0.3667479131244032,0.016750630254320203
3.0876628789264065e-05,0.3690580608035329,0.016750630254320203
3.160294490593344e-05,0.37124736764090577,0.016750630254320203
3.232926102260281e-05,0.3733221551629173,0.016750630254320203
3.3055577139272186e-05,0.3752884141483389,0.016750630254320203
3.378189325594156e-05,0.3771518219384832,0.016750630254320203
3.450820937261093e-05,0.3789177588408296,0.016750630254320203
3.5234525489280306e-05,0.3805913236737369,0.016750630254320203
3.596084160594968e-05,0.38217734849727025,0.016750630254320203
3.668715772261905e-05,0.38368041257275837,0.016750630254320203
3.7413473839288426e-05,0.38510485559147595,0.016750630254320203
3.81397899559578e-05,0.38645479021076673,0.016750630254320203
3.886610607262717e-05,0.387734113933912,0.016750630254320203
3.959242218929655e-05,0.38894652036812866,0.016750630254320203
4.031873830596592e-05,0.39009550989326597,0.016750630254320203
4.1045054422635294e-05,0.3911843997720661,0.016750630254320203
4.177137053930467e-05,0.3922163337312439,0.016750630254320203
4.249768665597404e-05,0.3931942910411034,0.016750630254320203
4.3224002772643414e-05,0.39412109511995436,0.016750630254320203
4.395031888931279e-05,0.39499942168821156,0.016750630254320203
4.467663500598216e-05,0.39583180649575966,0.016750630254320203
4.5402951122651534e-05,0.39662065264492447,0.016750630254320203
4.612926723932091e-05,0.39736823753022943,0.016750630254320203
4.685558335599028e-05,0.3980767194149971,0.016750630254320203
4.7581899472659655e-05,0.39874814366381023,0.016750630254320203
4.830821558932903e-05,0.39938444864884665,0.016750630254320203
4.90345317059984e-05,0.3999874713471607,0.016750630254320203
4.9760847822667775e-05,0.40055895264509017,0.016750630254320203
5.048716393933715e-05,0.40110054236511644,0.016750630254320203
5.121348005600652e-05,0.40161380402970764,0.016750630254320203
5.1939796172675895e-05,0.40210021937590923,0.016750630254320203
5.303336462946828e-05,0.4027850189085657,0.016750630254320203
5.412693308626066e-05,0.4034166077938122,0.016750630254320203
5.5220501543053036e-05,0.4039991208400211,0.016750630254320203
5.6314069999845414e-05,0.4045363716376749,0.016750630254320203
5.740763845663779e-05,0.4050318772347499,0.016750630254320203
5.850120691343017e-05,0.40548888122908466,0.016750630254320203
5.959477537022255e-05,0.40591037521364853,0.016750630254320203
6.068834382701493e-05,0.40629911842224203,0.016750630254320203
6.17819122838073e-05,0.4066576557108984,0.016750630254320203
6.287548074059968e-05,0.40698833415201585,0.016750630254320203
6.396904919739206e-05,0.4072933184140687,0.016750630254320203
6.506261765418444e-05,0.40757460497250914,0.016750630254320203
6.615618611097682e-05,0.4078340351889195,0.016750630254320203
6.72497545677692e-05,0.4080733073490088,0.016750630254320203
6.834332302456157e-05,0.40829398776902714,0.016750630254320203
6.943689148135395e-05,0.40849752105348086,0.016750630254320203
7.053045993814633e-05,0.4086852395597137,0.016750630254320203
7.162402839493871e-05,0.4088583721212858,0.016750630254320203
7.271759685173109e-05,0.40901805208906894,0.016750630254320203
7.381116530852346e-05,0.40916532474861456,0.016750630254320203
7.490473376531584e-05,0.4093011541638786,0.016750630254320203
7.599830222210822e-05,0.4094264294897193,0.016750630254320203
7.70918706789006e-05,0.4095419707927048,0.016750630254320203
