Time,H_ppm,Relative_Uncertainty,W
2.1777566080754664e-13,1.0004982473123083,0.1,0.017611748841908675
2.177974383736274e-09,1.0004900947880346,0.1,0.017611748841908675
2.3955540464490937e-08,1.0004085740096842,0.1,0.017611748841908675
5.782479309976913e-08,1.0002818024374973,0.1,0.017611748841908675
1.157344922200216e-07,1.000065085065265,0.1,0.017611748841908675
2.1545279957475577e-07,0.9996920162358987,0.1,0.017611748841908675
3.882684477685045e-07,0.9990458052142351,0.1,0.017611748841908675
6.918715095035609e-07,0.9979115584258317,0.1,0.017611748841908675
1.2673320350618143e-06,0.9957652238277771,0.1,0.017611748841908675
2.4706102801812004e-06,0.9912922864210278,0.1,0.017611748841908675
3.673888525300587e-06,0.9868396000370966,0.1,0.017611748841908675
4.877166770419973e-06,0.9824070789466637,0.1,0.017611748841908675
6.08044501553936e-06,0.9779946345731855,0.1,0.017611748841908675
7.2341137170827556e-06,0.9737828952698195,0.1,0.017611748841908675
8.387782418626151e-06,0.9695894600789939,0.1,0.017611748841908675
9.541451120169548e-06,0.9654142440659943,0.1,0.017611748841908675
1.2758105601461685e-05,0.9538684830005074,0.1,0.017611748841908675
1.597476008275382e-05,0.9424620487429199,0.1,0.017611748841908675
1.9191414564045957e-05,0.9311932702090343,0.1,0.017611748841908675
2.2408069045338094e-05,0.9200605081174477,0.1,0.017611748841908675
2.562472352663023e-05,0.9090621431691086,0.1,0.017611748841908675
2.8841378007922368e-05,0.8981965732378139,0.1,0.017611748841908675
3.20580324892145e-05,0.8874622136264335,0.1,0.017611748841908675
4.020978855206434e-05,0.8608359189643472,0.1,0.017611748841908675
4.515108993104257e-05,0.8450907497203581,0.1,0.017611748841908675
5.00923913100208e-05,0.8296368889886507,0.1,0.017611748841908675
5.503369268899903e-05,0.8144690159468801,0.1,0.017611748841908675
5.997499406797726e-05,0.799581900558435,0.1,0.017611748841908675
6.809287611601037e-05,0.7757203907227276,0.1,0.017611748841908675
7.621075816404349e-05,0.7525805158339313,0.1,0.017611748841908675
8.43286402120766e-05,0.7301406535286805,0.1,0.017611748841908675
9.244652226010971e-05,0.7083798236385866,0.1,0.017611748841908675
0.00010056440430814283,0.6872776623264311,0.1,0.017611748841908675
0.00010868228635617594,0.666814401674644,0.1,0.017611748841908675
0.0001208891105331145,0.637204532004692,0.1,0.017611748841908675
0.00013309593471005305,0.6089332056817904,0.1,0.017611748841908675
0.0001453027588869916,0.581940363143928,0.1,0.017611748841908675
0.00015750958306393016,0.5561686003958203,0.1,0.017611748841908675
0.00016971640724086873,0.5315630558376311,0.1,0.017611748841908675
0.0001887735348443605,0.49535712247432634,0.1,0.017611748841908675
0.00020783066244785226,0.4616782115287283,0.1,0.017611748841908675
0.00022688779005134403,0.43035092153697774,0.1,0.017611748841908675
0.0002459449176548358,0.40121189043203975,0.1,0.017611748841908675
0.0002650020452583276,0.37410899447654994,0.1,0.017611748841908675
0.0002840591728618194,0.3489005905108376,0.1,0.017611748841908675
0.0003031163004653112,0.32545480285278283,0.1,0.017611748841908675
0.000322173428068803,0.303648859386772,0.1,0.017611748841908675
0.0003412305556722948,0.283368474602806,0.1,0.017611748841908675
0.0003602876832757866,0.26450727325752416,0.1,0.017611748841908675
0.0003793448108792784,0.24696625032594935,0.1,0.017611748841908675
0.00039840193848277017,0.23065326600975433,0.1,0.017611748841908675
0.00041745906608626197,0.21548257498178508,0.1,0.017611748841908675
