Time,H_ppm,Relative_Uncertainty,W
1.736554278840462e-13,0.9149999992081909,0.1,0.014366570530687186
1.7367279342683462e-09,0.9149920811839167,0.1,0.014366570530687186
1.9102270722672968e-08,0.9149129055105742,0.1,0.014366570530687186
4.729341110898005e-08,0.9147843858382221,0.1,0.014366570530687186
9.614316708067105e-08,0.9145617282989278,0.1,0.014366570530687186
1.8069730598391653e-07,0.9141764573061535,0.1,0.014366570530687186
3.2755999744248736e-07,0.9135076624323509,0.1,0.014366570530687186
5.862566205657104e-07,0.9123307785898621,0.1,0.014366570530687186
1.0837873110510159e-06,0.9100716302036375,0.1,0.014366570530687186
1.9938613065336787e-06,0.905953693744869,0.1,0.014366570530687186
2.9039353020163416e-06,0.9018543926198063,0.1,0.014366570530687186
3.8140092974990045e-06,0.8977736473141619,0.1,0.014366570530687186
4.724083292981667e-06,0.8937113759138198,0.1,0.014366570530687186
5.676565709752392e-06,0.889479517409906,0.1,0.014366570530687186
6.629048126523117e-06,0.8852677201221931,0.1,0.014366570530687186
7.581530543293842e-06,0.8810758833726706,0.1,0.014366570530687186
9.576940528757204e-06,0.8723584544363543,0.1,0.014366570530687186
1.1572350514220568e-05,0.8637273446958984,0.1,0.014366570530687186
1.356776049968393e-05,0.8551817029726422,0.1,0.014366570530687186
1.5563170485147294e-05,0.8467206908434685,0.1,0.014366570530687186
1.7558580470610655e-05,0.8383434781946195,0.1,0.014366570530687186
1.9553990456074017e-05,0.8300492422406505,0.1,0.014366570530687186
2.1549400441537378e-05,0.8218371676703999,0.1,0.014366570530687186
2.738141716280634e-05,0.7982990694129696,0.1,0.014366570530687186
3.119788345272638e-05,0.7832624648229883,0.1,0.014366570530687186
3.501434974264642e-05,0.7685095644889978,0.1,0.014366570530687186
3.8830816032566457e-05,0.754035062778411,0.1,0.014366570530687186
4.2647282322486495e-05,0.7398337513859842,0.1,0.014366570530687186
4.6463748612406534e-05,0.7259005118817983,0.1,0.014366570530687186
5.028021490232657e-05,0.7122303169526621,0.1,0.014366570530687186
5.839860777117551e-05,0.6840035108490082,0.1,0.014366570530687186
6.651700064002445e-05,0.656898644369148,0.1,0.014366570530687186
7.901858933745478e-05,0.617251913666879,0.1,0.014366570530687186
8.709785663281763e-05,0.5929168500197197,0.1,0.014366570530687186
9.517712392818048e-05,0.5695453001005704,0.1,0.014366570530687186
0.00010325639122354332,0.5470993063752985,0.1,0.014366570530687186
0.00011133565851890617,0.5255423944144172,0.1,0.014366570530687186
0.00011941492581426902,0.5048395178223184,0.1,0.014366570530687186
0.00012749419310963185,0.4849570001051779,0.1,0.014366570530687186
0.0001355734604049947,0.4658624798040513,0.1,0.014366570530687186
0.00014815834505435357,0.4376160216803109,0.1,0.014366570530687186
0.00016074322970371243,0.4110946902881215,0.1,0.014366570530687186
0.0001733281143530713,0.38619354893329394,0.1,0.014366570530687186
0.00018591299900243017,0.3628139880523144,0.1,0.014366570530687186
0.00019849788365178904,0.34086332505151345,0.1,0.014366570530687186
0.0002110827683011479,0.32025447678784363,0.1,0.014366570530687186
0.00022366765295050677,0.3009056504918596,0.1,0.014366570530687186
0.00023625253759986564,0.2827400240464368,0.1,0.014366570530687186
0.0002488374222492245,0.26568543292681235,0.1,0.014366570530687186
0.00026800952468922256,0.24168782348710263,0.1,0.014366570530687186
0.00028718162712922064,0.21989086429251156,0.1,0.014366570530687186
