time,Absorbance_105,Relative_Uncertainty,W
5.50157123203423e-14,0.35239684318038306,0.1,0.034020690871988585
5.502121389157433e-10,0.3523963273342654,0.1,0.034020690871988585
6.0517833709499726e-09,0.35239116892344224,0.1,0.034020690871988585
2.3022754821415072e-08,0.35237525699296485,0.1,0.034020690871988585
5.903199144430256e-08,0.35234149719908614,0.1,0.034020690871988585
1.2618677196848628e-07,0.35227854607629394,0.1,0.034020690871988585
2.4585339279079786e-07,0.3521663980045084,0.1,0.034020690871988585
4.5674031367974396e-07,0.3519688477731232,0.1,0.034020690871988585
8.387637602719545e-07,0.3516112659614436,0.1,0.034020690871988585
1.802069681114092e-06,0.3507112032116316,0.1,0.034020690871988585
2.7653756019562296e-06,0.34981344445577717,0.1,0.034020690871988585
3.728681522798367e-06,0.3489179841672448,0.1,0.034020690871988585
4.691987443640505e-06,0.34802481658338913,0.1,0.034020690871988585
6.254007921232948e-06,0.34658138468920163,0.1,0.034020690871988585
7.816028398825391e-06,0.3451439423149171,0.1,0.034020690871988585
9.378048876417835e-06,0.343712464409795,0.1,0.034020690871988585
1.0940069354010279e-05,0.3422869254783505,0.1,0.034020690871988585
1.3413955008017263e-05,0.3400412861646227,0.1,0.034020690871988585
1.5887840662024245e-05,0.3378103832186418,0.1,0.034020690871988585
2.0637037524205215e-05,0.3335685943449105,0.1,0.034020690871988585
2.5386234386386185e-05,0.32938008085601245,0.1,0.034020690871988585
3.0135431248567156e-05,0.32524417219984275,0.1,0.034020690871988585
3.4884628110748126e-05,0.32116020724167116,0.1,0.034020690871988585
3.96338249729291e-05,0.3171275338244964,0.1,0.034020690871988585
4.718237337144193e-05,0.310821822182882,0.1,0.034020690871988585
5.473092176995476e-05,0.3046415184688759,0.1,0.034020690871988585
6.227947016846759e-05,0.2985841278425948,0.1,0.034020690871988585
6.982801856698041e-05,0.29264720477693834,0.1,0.034020690871988585
7.737656696549324e-05,0.2868283523343785,0.1,0.034020690871988585
8.492511536400607e-05,0.28112522138519436,0.1,0.034020690871988585
0.00010025131583083354,0.2698923961207454,0.1,0.034020690871988585
0.00011557751629766102,0.25910847351489724,0.1,0.034020690871988585
0.00013090371676448848,0.24875551033694138,0.1,0.034020690871988585
0.00014622991723131594,0.23881628201234867,0.1,0.034020690871988585
0.0001615561176981434,0.2292742491276849,0.1,0.034020690871988585
0.00017688231816497086,0.220113531427555,0.1,0.034020690871988585
0.00019220851863179831,0.2113188849881845,0.1,0.034020690871988585
0.00020753471909862577,0.2028756775197334,0.1,0.034020690871988585
0.00022286091956545323,0.19476986230444418,0.1,0.034020690871988585
0.0002381871200322807,0.1869879536281574,0.1,0.034020690871988585
0.0002535133204991082,0.17951700461156025,0.1,0.034020690871988585
0.00026883952096593564,0.17234458631450295,0.1,0.034020690871988585
0.0002841657214327631,0.16545876713086943,0.1,0.034020690871988585
0.00031183836716558135,0.15371529119596888,0.1,0.034020690871988585
0.0003395110128983996,0.14280539625848543,0.1,0.034020690871988585
0.00036718365863121785,0.13266990066208206,0.1,0.034020690871988585
0.0003948563043640361,0.1232538240582795,0.1,0.034020690871988585
0.00042252895009685436,0.11450609245838876,0.1,0.034020690871988585
0.0004502015958296726,0.10637926102599615,0.1,0.034020690871988585
0.00047787424156249086,0.09882925409622922,0.1,0.034020690871988585
0.0005055468872953091,0.09181512461324323,0.1,0.034020690871988585
0.0005332195330281274,0.08529883243674381,0.1,0.034020690871988585
0.0005608921787609457,0.07924503869199465,0.1,0.034020690871988585
0.000588564824493764,0.0736209139556031,0.1,0.034020690871988585
