time,Absorbance_216,Relative_Uncertainty,W
2.220446049250313e-14,0.05063880308057492,0.1,0.01626500121580889
2.220668093855238e-10,0.05063862409160523,0.1,0.01626500121580889
2.442512858635837e-09,0.05063683428625757,0.1,0.01626500121580889
4.66295890788615e-09,0.05063504459336732,0.1,0.01626500121580889
8.858706203280085e-09,0.05063166313620142,0.1,0.01626500121580889
1.6230805310186283e-08,0.05062572286567345,0.1,0.01626500121580889
2.9111957619565643e-08,0.0506153468629001,0.1,0.01626500121580889
5.1793594958254193e-08,0.0505970867168133,0.1,0.01626500121580889
9.463391731758973e-08,0.05056263345617516,0.1,0.01626500121580889
1.893278080861381e-07,0.05048664429594454,0.1,0.01626500121580889
2.840216988546864e-07,0.05041088311343839,0.1,0.01626500121580889
3.787155896232347e-07,0.05033534894031146,0.1,0.01626500121580889
4.734094803917829e-07,0.050260040776476035,0.1,0.01626500121580889
5.615264028448145e-07,0.05019016545567803,0.1,0.01626500121580889
6.496433252978459e-07,0.050120484258796255,0.1,0.01626500121580889
7.377602477508774e-07,0.050050996308474566,0.1,0.01626500121580889
9.298987106646955e-07,0.04990014440109677,0.1,0.01626500121580889
1.122037173578514e-06,0.04975019908509227,0.1,0.01626500121580889
1.3141756364923324e-06,0.049601152173520006,0.1,0.01626500121580889
1.506314099406151e-06,0.04945299563033193,0.1,0.01626500121580889
1.698452562319969e-06,0.04930572151707298,0.1,0.01626500121580889
1.8905910252337884e-06,0.049159321981083776,0.1,0.01626500121580889
2.082729488147605e-06,0.04901378925694822,0.1,0.01626500121580889
2.6297690926675893e-06,0.048604121364994236,0.1,0.01626500121580889
2.9756494283384617e-06,0.04834861313120595,0.1,0.01626500121580889
3.3215297640093346e-06,0.04809577705868688,0.1,0.01626500121580889
3.667410099680208e-06,0.047845571541074716,0.1,0.01626500121580889
4.01329043535108e-06,0.04759795581531106,0.1,0.01626500121580889
4.359170771021953e-06,0.047352889894977546,0.1,0.01626500121580889
4.705051106692826e-06,0.04711033458246167,0.1,0.01626500121580889
5.4220677010925525e-06,0.04661534444803697,0.1,0.01626500121580889
6.1390842954922775e-06,0.04613064785131734,0.1,0.01626500121580889
6.8561008898920015e-06,0.04565592701076912,0.1,0.01626500121580889
7.5731174842917265e-06,0.04519087713597441,0.1,0.01626500121580889
8.29013407869145e-06,0.04473520571207603,0.1,0.01626500121580889
9.007150673091176e-06,0.04428863187764901,0.1,0.01626500121580889
9.7241672674909e-06,0.04385088586522648,0.1,0.01626500121580889
1.0441183861890626e-05,0.04342170847102182,0.1,0.01626500121580889
1.154448993819114e-05,0.04277747902829791,0.1,0.01626500121580889
1.2647796014491651e-05,0.04215208623658327,0.1,0.01626500121580889
1.3751102090792166e-05,0.041544716164783835,0.1,0.01626500121580889
1.4854408167092677e-05,0.040954600990382097,0.1,0.01626500121580889
1.595771424339319e-05,0.04038101557945508,0.1,0.01626500121580889
1.7061020319693697e-05,0.039823274799235364,0.1,0.01626500121580889
1.816432639599421e-05,0.039280731018079836,0.1,0.01626500121580889
1.9267632472294722e-05,0.03875277153746762,0.1,0.01626500121580889
2.037093854859524e-05,0.0382388161332969,0.1,0.01626500121580889
2.147424462489575e-05,0.03773831489279698,0.1,0.01626500121580889
2.257755070119625e-05,0.03725074631168012,0.1,0.01626500121580889
2.3680856777496765e-05,0.036775615522976125,0.1,0.01626500121580889
2.478416285379728e-05,0.03631245260724154,0.1,0.01626500121580889
2.588746893009779e-05,0.03586081101523339,0.1,0.01626500121580889
2.699077500639829e-05,0.03542026612841488,0.1,0.01626500121580889
2.809408108269881e-05,0.034990413939931894,0.1,0.01626500121580889
2.9197387158999323e-05,0.03457086982565012,0.1,0.01626500121580889
3.030069323529983e-05,0.03416126739257786,0.1,0.01626500121580889
3.1403999311600345e-05,0.03376125740670115,0.1,0.01626500121580889
3.250730538790086e-05,0.033370506799811545,0.1,0.01626500121580889
3.361061146420137e-05,0.032988697747461444,0.1,0.01626500121580889
3.4713917540501894e-05,0.03261552680709707,0.1,0.01626500121580889
3.638114671719333e-05,0.03206736945495197,0.1,0.01626500121580889
3.804837589388477e-05,0.031537332989920584,0.1,0.01626500121580889
3.971560507057621e-05,0.031024533427005126,0.1,0.01626500121580889
4.138283424726765e-05,0.030528143336114887,0.1,0.01626500121580889
4.305006342395909e-05,0.030047387460790363,0.1,0.01626500121580889
4.4717292600650536e-05,0.029581538662021706,0.1,0.01626500121580889
4.638452177734198e-05,0.029129914196588093,0.1,0.01626500121580889
4.805175095403343e-05,0.0286918723633782,0.1,0.01626500121580889
4.971898013072486e-05,0.028266809481611917,0.1,0.01626500121580889
5.138620930741629e-05,0.027854157131466342,0.1,0.01626500121580889
5.305343848410774e-05,0.027453379614644068,0.1,0.01626500121580889
5.4720667660799183e-05,0.027063971624651042,0.1,0.01626500121580889
5.6387896837490625e-05,0.0266854561192454,0.1,0.01626500121580889
5.8055126014182066e-05,0.026317382374927808,0.1,0.01626500121580889
5.972235519087351e-05,0.025959324199246608,0.1,0.01626500121580889
6.138958436756495e-05,0.02561087828360749,0.1,0.01626500121580889
6.305681354425639e-05,0.025271662686089102,0.1,0.01626500121580889
6.472404272094783e-05,0.024941315434668127,0.1,0.01626500121580889
6.639127189763927e-05,0.024619493239612388,0.1,0.01626500121580889
6.805850107433071e-05,0.024305870303979283,0.1,0.01626500121580889
6.972573025102216e-05,0.0240001372232333,0.1,0.01626500121580889
7.13929594277136e-05,0.023701999966775102,0.1,0.01626500121580889
7.306018860440504e-05,0.02341117893474343,0.1,0.01626500121580889
7.472741778109648e-05,0.023127408083584027,0.1,0.01626500121580889
7.639464695778792e-05,0.02285043411436929,0.1,0.01626500121580889
7.890460611042032e-05,0.0224457488368875,0.1,0.01626500121580889
8.141456526305272e-05,0.022055148285184924,0.1,0.01626500121580889
8.392452441568512e-05,0.021677909682243517,0.1,0.01626500121580889
8.643448356831752e-05,0.021313358854653748,0.1,0.01626500121580889
8.894444272094991e-05,0.02096086628631582,0.1,0.01626500121580889
9.145440187358233e-05,0.02061984346612817,0.1,0.01626500121580889
9.396436102621473e-05,0.020289739553267568,0.1,0.01626500121580889
9.647432017884712e-05,0.01997003839822568,0.1,0.01626500121580889
9.898427933147952e-05,0.019660255875479718,0.1,0.01626500121580889
0.00010149423848411191,0.01935993745270684,0.1,0.01626500121580889
0.00010400419763674432,0.019068655958279442,0.1,0.01626500121580889
0.0001065141567893767,0.018786009543313244,0.1,0.01626500121580889
0.00010902411594200908,0.01851161983183673,0.1,0.01626500121580889
0.0001115340750946415,0.01824513023640875,0.1,0.01626500121580889
0.0001140440342472739,0.017986204414282152,0.1,0.01626500121580889
0.0001165539933999063,0.017734524849114114,0.1,0.01626500121580889
0.0001190639525525387,0.017489791550091068,0.1,0.01626500121580889
0.0001215739117051711,0.017251720859434008,0.1,0.01626500121580889
0.0001240838708578035,0.017020044356798616,0.1,0.01626500121580889
0.0001265938300104359,0.0167945078499605,0.1,0.01626500121580889
0.00012910378916306832,0.016574870443964582,0.1,0.01626500121580889
0.0001316137483157007,0.016360903682533016,0.1,0.01626500121580889
0.00013412370746833315,0.016152390755574682,0.1,0.01626500121580889
0.00013663366662096556,0.015949125766613056,0.1,0.01626500121580889
0.00014042351195056642,0.015651724546883492,0.1,0.01626500121580889
0.00014421335728016728,0.015365211567479675,0.1,0.01626500121580889
0.00014800320260976814,0.015088999590513566,0.1,0.01626500121580889
0.000151793047939369,0.014822542840023809,0.1,0.01626500121580889
0.00015558289326896984,0.0145653334722765,0.1,0.01626500121580889
0.00015937273859857072,0.014316898329400557,0.1,0.01626500121580889
0.00016316258392817158,0.014076795984937763,0.1,0.01626500121580889
0.00016695242925777244,0.01384461411225174,0.1,0.01626500121580889
0.0001707422745873733,0.013619967141020905,0.1,0.01626500121580889
0.00017453211991697417,0.013402494136049041,0.1,0.01626500121580889
0.00017832196524657505,0.013191856858822506,0.1,0.01626500121580889
0.00018211181057617591,0.012987738002996144,0.1,0.01626500121580889
0.00018590165590577675,0.01278983959752938,0.1,0.01626500121580889
0.00018969150123537758,0.012597881559265521,0.1,0.01626500121580889
0.0001934813465649785,0.012411600372958916,0.1,0.01626500121580889
0.00019727119189457933,0.012230747883410342,0.1,0.01626500121580889
0.00020106103722418016,0.012055090190847013,0.1,0.01626500121580889
0.00020485088255378102,0.011884406641493176,0.1,0.01626500121580889
0.0002086407278833819,0.011718488903671716,0.1,0.01626500121580889
0.0002124305732129828,0.011557140119929131,0.1,0.01626500121580889
0.00021622041854258363,0.011400174127631007,0.1,0.01626500121580889
0.00022001026387218447,0.011247414742125556,0.1,0.01626500121580889
0.00022380010920178536,0.01109869509705971,0.1,0.01626500121580889
0.0002295281838950041,0.010881234329186541,0.1,0.01626500121580889
0.00023525625858822281,0.010672131443345927,0.1,0.01626500121580889
0.0002409843332814415,0.0104709136443516,0.1,0.01626500121580889
0.00024671240797466025,0.010277143120457414,0.1,0.01626500121580889
