Time,H2O_ppm
0.000669,43.20512
0.000673,11.99281
0.000677,18.227120000000003
0.000681,18.227120000000003
0.000685,11.99281
0.0006889999999999999,24.473689999999998
0.0006929999999999999,30.712059999999997
0.0006969999999999999,43.20512
0.000701,30.712059999999997
0.000705,43.20512
0.000709,49.44958
0.000713,43.20512
0.000717,18.227120000000003
0.000721,55.69608
0.000725,43.20512
0.0007289999999999999,49.44958
0.0007329999999999999,24.473689999999998
0.0007369999999999999,11.99281
0.000741,61.95485
0.000745,49.44958
0.000749,80.7229
0.000753,49.44958
0.000757,24.473689999999998
0.000761,61.95485
0.000765,86.97958
0.0007689999999999999,86.97958
0.0007729999999999999,80.7229
0.0007769999999999999,55.69608
0.000781,93.2383
0.000785,99.50932
0.000789,86.97958
0.000793,105.77213
0.000797,112.04725
0.000801,118.31414
0.0008049999999999999,143.41249
0.0008089999999999999,124.58308000000001
0.0008129999999999999,137.1374
0.0008169999999999999,130.86436
0.000821,124.58308000000001
0.000825,137.1374
0.000829,118.31414
0.000833,130.86436
0.000837,143.41249
0.000841,168.554
0.0008449999999999999,124.58308000000001
0.0008489999999999999,155.97913
0.0008529999999999999,168.554
0.000857,149.69993
0.000861,193.71815
0.000865,181.1268
0.000869,200.01176999999998
0.000873,237.84787000000003
0.000877,212.61552000000003
0.000881,212.61552000000003
0.0008849999999999999,218.92567000000003
0.0008889999999999999,212.61552000000003
0.0008929999999999999,231.53151
0.000897,256.78875
0.000901,256.78875
0.000905,263.10308
0.000909,275.74832999999995
0.000913,320.05683999999997
0.000917,320.05683999999997
0.0009209999999999999,339.07903999999996
0.0009249999999999999,364.47825
0.0009289999999999999,370.82811
0.0009329999999999999,383.54453
0.000937,389.9007
0.000941,383.54453
0.000945,428.10281
0.000949,408.99225
0.000953,402.62977
0.000957,479.16099
0.0009609999999999999,428.10281
0.0009649999999999999,466.3811
0.0009689999999999999,466.3811
0.0009729999999999999,498.34155999999996
0.000977,523.942
0.0009809999999999999,523.942
0.000985,543.16738
0.0009889999999999999,568.83822
0.000993,549.58713
0.000997,620.27256
0.001001,607.39841
0.001005,652.4798900000001
0.001009,658.93629
0.001013,658.93629
0.001017,658.93629
0.001021,742.97227
0.0010249999999999999,749.45918
0.001029,755.93767
0.0010329999999999998,742.97227
0.001037,794.87587
0.001041,794.87587
0.001045,807.87639
0.001049,853.43164
0.001053,814.37462
0.001057,866.47188
0.0010609999999999999,886.04352
0.001065,905.6351300000001
0.0010689999999999999,899.10594
0.001073,918.7108900000001
0.001077,957.98096
0.001081,971.09243
0.001085,971.09243
0.001089,997.33152
0.001093,1043.34986
0.0010969999999999999,1076.27542
0.001101,1096.06222
0.0011049999999999999,1115.86944
0.001109,1142.31811
0.001113,1155.54528
0.001117,1195.31415
0.001121,1195.31415
0.001125,1195.31415
0.001129,1241.79918
0.001133,1241.79918
0.001137,1261.7574
0.0011409999999999999,1288.40796
0.001145,1328.44234
0.0011489999999999998,1321.75685
0.001153,1341.7984099999999
0.001157,1368.5603800000001
0.001161,1388.6508800000001
0.001165,1408.76243
0.001169,1415.4673
0.001173,1422.1855
0.0011769999999999999,1428.89506
0.001181,1482.68921
0.0011849999999999999,1475.9498
0.001189,1482.68921
0.001193,1543.3842
0.001197,1523.13121
0.001201,1489.41995
0.001205,1550.13625
0.001209,1523.13121
0.0012129999999999999,1550.13625
0.001217,1583.9543800000001
0.0012209999999999999,1617.83219
0.001225,1604.2716699999999
0.0012289999999999998,1583.9543800000001
0.001233,1644.97086
0.001237,1638.1853800000001
0.001241,1651.76988
0.001245,1672.15909
0.001249,1692.56999
0.001253,1706.18188
0.0012569999999999999,1726.62899
0.001261,1726.62899
0.0012649999999999998,1719.81459
0.001269,1753.9331899999997
0.001273,1747.0979100000002
0.001277,1753.9331899999997
0.001281,1774.43126
0.001285,1829.20374
0.001289,1788.1125399999999
0.0012929999999999999,1781.2650800000001
0.001297,1829.20374
0.0013009999999999999,1815.4931600000002
0.001305,1829.20374
0.0013089999999999998,1856.6430699999999
0.001313,1836.0570899999998
0.001317,1822.3416100000002
0.001321,1891.0059199999998
0.001325,1801.7923600000001
0.0013289999999999999,1849.78237
0.001333,1863.50622
0.0013369999999999999,1842.91288
0.001341,1877.25115
0.0013449999999999998,1877.25115
0.001349,1891.0059199999998
0.001353,1877.25115
0.001357,1891.0059199999998
0.001361,1904.7705600000002
0.001365,1946.11247
0.001369,1904.7705600000002
0.0013729999999999999,1953.0076800000002
0.001377,1891.0059199999998
0.0013809999999999998,1911.65093
0.001385,1918.53378
0.001389,1966.8168600000001
0.001393,1932.31817
0.001397,1904.7705600000002
