Time,CO_ppm,Relative_Uncertainty,W
3.32E-05,24,0.05,0.028915747
3.36E-05,19,0.05,0.028915747
3.40E-05,24,0.05,0.028915747
3.44E-05,19,0.05,0.028915747
3.48E-05,21,0.05,0.028915747
3.52E-05,22,0.05,0.028915747
3.56E-05,24,0.05,0.028915747
3.60E-05,22,0.05,0.028915747
3.64E-05,22,0.05,0.028915747
3.68E-05,19,0.05,0.028915747
3.72E-05,28,0.05,0.028915747
3.76E-05,18,0.05,0.028915747
3.80E-05,24,0.05,0.028915747
3.84E-05,22,0.05,0.028915747
3.88E-05,25,0.05,0.028915747
3.92E-05,21,0.05,0.028915747
3.96E-05,25,0.05,0.028915747
4.00E-05,25,0.05,0.028915747
4.04E-05,25,0.05,0.028915747
4.08E-05,30,0.05,0.028915747
4.12E-05,25,0.05,0.028915747
4.16E-05,24,0.05,0.028915747
4.20E-05,28,0.05,0.028915747
4.24E-05,24,0.05,0.028915747
4.28E-05,27,0.05,0.028915747
4.32E-05,22,0.05,0.028915747
4.36E-05,24,0.05,0.028915747
4.40E-05,28,0.05,0.028915747
4.44E-05,25,0.05,0.028915747
4.48E-05,33,0.05,0.028915747
4.52E-05,30,0.05,0.028915747
4.56E-05,31,0.05,0.028915747
4.60E-05,31,0.05,0.028915747
4.64E-05,33,0.05,0.028915747
4.68E-05,34,0.05,0.028915747
4.72E-05,31,0.05,0.028915747
4.76E-05,31,0.05,0.028915747
4.80E-05,33,0.05,0.028915747
4.84E-05,34,0.05,0.028915747
4.88E-05,28,0.05,0.028915747
4.92E-05,33,0.05,0.028915747
4.96E-05,34,0.05,0.028915747
5.00E-05,31,0.05,0.028915747
5.04E-05,39,0.05,0.028915747
5.08E-05,37,0.05,0.028915747
5.12E-05,37,0.05,0.028915747
5.16E-05,42,0.05,0.028915747
5.20E-05,37,0.05,0.028915747
5.24E-05,36,0.05,0.028915747
5.28E-05,36,0.05,0.028915747
5.32E-05,46,0.05,0.028915747
5.36E-05,34,0.05,0.028915747
5.40E-05,39,0.05,0.028915747
5.44E-05,42,0.05,0.028915747
5.48E-05,40,0.05,0.028915747
5.52E-05,40,0.05,0.028915747
5.56E-05,42,0.05,0.028915747
5.60E-05,40,0.05,0.028915747
5.64E-05,42,0.05,0.028915747
5.68E-05,45,0.05,0.028915747
5.72E-05,40,0.05,0.028915747
5.76E-05,45,0.05,0.028915747
5.80E-05,46,0.05,0.028915747
5.84E-05,40,0.05,0.028915747
5.88E-05,40,0.05,0.028915747
5.92E-05,46,0.05,0.028915747
5.96E-05,42,0.05,0.028915747
6.00E-05,43,0.05,0.028915747
6.04E-05,48,0.05,0.028915747
6.08E-05,48,0.05,0.028915747
6.12E-05,46,0.05,0.028915747
6.16E-05,46,0.05,0.028915747
6.20E-05,48,0.05,0.028915747
6.24E-05,56,0.05,0.028915747
6.28E-05,50,0.05,0.028915747
6.32E-05,54,0.05,0.028915747
6.36E-05,48,0.05,0.028915747
6.40E-05,45,0.05,0.028915747
6.44E-05,54,0.05,0.028915747
6.48E-05,54,0.05,0.028915747
6.52E-05,57,0.05,0.028915747
6.56E-05,50,0.05,0.028915747
6.60E-05,54,0.05,0.028915747
6.64E-05,53,0.05,0.028915747
6.68E-05,57,0.05,0.028915747
6.72E-05,54,0.05,0.028915747
6.76E-05,56,0.05,0.028915747
6.80E-05,60,0.05,0.028915747
6.84E-05,56,0.05,0.028915747
6.88E-05,62,0.05,0.028915747
6.92E-05,63,0.05,0.028915747
6.96E-05,57,0.05,0.028915747
7.00E-05,66,0.05,0.028915747
7.04E-05,60,0.05,0.028915747
7.08E-05,63,0.05,0.028915747
7.12E-05,65,0.05,0.028915747
7.16E-05,57,0.05,0.028915747
7.20E-05,59,0.05,0.028915747
7.24E-05,62,0.05,0.028915747
7.28E-05,63,0.05,0.028915747
7.32E-05,66,0.05,0.028915747
7.36E-05,68,0.05,0.028915747
7.40E-05,66,0.05,0.028915747
7.44E-05,69,0.05,0.028915747
7.48E-05,69,0.05,0.028915747
7.52E-05,68,0.05,0.028915747
7.56E-05,72,0.05,0.028915747
7.60E-05,74,0.05,0.028915747
7.64E-05,77,0.05,0.028915747
7.68E-05,72,0.05,0.028915747
7.72E-05,76,0.05,0.028915747
7.76E-05,77,0.05,0.028915747
7.80E-05,74,0.05,0.028915747
7.84E-05,80,0.05,0.028915747
7.88E-05,80,0.05,0.028915747
7.92E-05,77,0.05,0.028915747
7.96E-05,85,0.05,0.028915747
8.00E-05,82,0.05,0.028915747
8.04E-05,82,0.05,0.028915747
8.08E-05,85,0.05,0.028915747
8.12E-05,85,0.05,0.028915747
8.16E-05,86,0.05,0.028915747
8.20E-05,85,0.05,0.028915747
8.24E-05,92,0.05,0.028915747
8.28E-05,91,0.05,0.028915747
8.32E-05,94,0.05,0.028915747
8.36E-05,89,0.05,0.028915747
8.40E-05,91,0.05,0.028915747
8.44E-05,89,0.05,0.028915747
8.48E-05,94,0.05,0.028915747
8.52E-05,97,0.05,0.028915747
8.56E-05,94,0.05,0.028915747
8.60E-05,95,0.05,0.028915747
8.64E-05,100,0.05,0.028915747
8.68E-05,97,0.05,0.028915747
8.72E-05,99,0.05,0.028915747
8.76E-05,102,0.05,0.028915747
8.80E-05,99,0.05,0.028915747
8.84E-05,97,0.05,0.028915747
8.88E-05,105,0.05,0.028915747
8.92E-05,100,0.05,0.028915747
8.96E-05,99,0.05,0.028915747
9.00E-05,108,0.05,0.028915747
9.04E-05,109,0.05,0.028915747
9.08E-05,105,0.05,0.028915747
9.12E-05,108,0.05,0.028915747
9.16E-05,115,0.05,0.028915747
9.20E-05,111,0.05,0.028915747
9.24E-05,119,0.05,0.028915747
9.28E-05,117,0.05,0.028915747
9.32E-05,114,0.05,0.028915747
9.36E-05,115,0.05,0.028915747
9.40E-05,111,0.05,0.028915747
9.44E-05,114,0.05,0.028915747
9.48E-05,117,0.05,0.028915747
9.52E-05,119,0.05,0.028915747
9.56E-05,122,0.05,0.028915747
9.60E-05,128,0.05,0.028915747
9.64E-05,128,0.05,0.028915747
9.68E-05,125,0.05,0.028915747
9.72E-05,125,0.05,0.028915747
9.76E-05,123,0.05,0.028915747
9.80E-05,126,0.05,0.028915747
9.84E-05,134,0.05,0.028915747
9.88E-05,131,0.05,0.028915747
9.92E-05,131,0.05,0.028915747
9.96E-05,126,0.05,0.028915747
0.0001,122,0.05,0.028915747
0.0001004,129,0.05,0.028915747
0.0001008,129,0.05,0.028915747
0.0001012,125,0.05,0.028915747
0.0001016,132,0.05,0.028915747
0.000102,143,0.05,0.028915747
0.0001024,139,0.05,0.028915747
0.0001028,139,0.05,0.028915747
0.0001032,140,0.05,0.028915747
0.0001036,137,0.05,0.028915747
0.000104,143,0.05,0.028915747
0.0001044,148,0.05,0.028915747
0.0001048,148,0.05,0.028915747
0.0001052,148,0.05,0.028915747
0.0001056,143,0.05,0.028915747
0.000106,143,0.05,0.028915747
0.0001064,148,0.05,0.028915747
0.0001068,153,0.05,0.028915747
0.0001072,151,0.05,0.028915747
0.0001076,149,0.05,0.028915747
0.000108,154,0.05,0.028915747
0.0001084,151,0.05,0.028915747
0.0001264,221,0.05,0.028915747
0.0001268,221,0.05,0.028915747
0.0001272,221,0.05,0.028915747
0.0001276,226,0.05,0.028915747
0.000128,226,0.05,0.028915747
0.0001284,227,0.05,0.028915747
0.0001288,227,0.05,0.028915747
0.0001292,235,0.05,0.028915747
0.0001296,234,0.05,0.028915747
0.00013,232,0.05,0.028915747
0.0001304,237,0.05,0.028915747
0.0001308,237,0.05,0.028915747
0.0001312,232,0.05,0.028915747
0.0001316,240,0.05,0.028915747
0.000132,243,0.05,0.028915747
0.0001324,251,0.05,0.028915747
0.0001328,248,0.05,0.028915747
0.0001332,248,0.05,0.028915747
0.0001336,246,0.05,0.028915747
0.000134,243,0.05,0.028915747
0.0001344,254,0.05,0.028915747
0.0001348,251,0.05,0.028915747
0.0001352,257,0.05,0.028915747
0.0001356,251,0.05,0.028915747
0.000136,256,0.05,0.028915747
0.0001364,265,0.05,0.028915747
0.0001368,265,0.05,0.028915747
0.0001372,265,0.05,0.028915747
0.0001376,268,0.05,0.028915747
0.000138,271,0.05,0.028915747
0.0001384,267,0.05,0.028915747
0.0001388,270,0.05,0.028915747
0.0001392,278,0.05,0.028915747
0.0001396,278,0.05,0.028915747
0.00014,278,0.05,0.028915747
0.0001404,281,0.05,0.028915747
0.0001408,282,0.05,0.028915747
0.0001412,282,0.05,0.028915747
0.0001416,287,0.05,0.028915747
0.000142,287,0.05,0.028915747
0.0001424,289,0.05,0.028915747
0.0001428,297,0.05,0.028915747
0.0001432,292,0.05,0.028915747
0.0001436,297,0.05,0.028915747
0.000144,295,0.05,0.028915747
0.0001444,293,0.05,0.028915747
0.0001448,301,0.05,0.028915747
0.0001452,303,0.05,0.028915747
0.0001456,303,0.05,0.028915747
0.000146,311,0.05,0.028915747
0.0001464,308,0.05,0.028915747
0.0001468,308,0.05,0.028915747
0.0001472,309,0.05,0.028915747
0.0001476,311,0.05,0.028915747
0.000148,314,0.05,0.028915747
0.0001484,314,0.05,0.028915747
0.0001488,322,0.05,0.028915747
0.0001492,320,0.05,0.028915747
0.0001496,319,0.05,0.028915747
0.00015,324,0.05,0.028915747
0.0001504,325,0.05,0.028915747
0.0001508,325,0.05,0.028915747
0.0001512,325,0.05,0.028915747
0.0001516,336,0.05,0.028915747
0.000152,336,0.05,0.028915747
0.0001524,331,0.05,0.028915747
0.0001528,341,0.05,0.028915747
0.0001532,341,0.05,0.028915747
0.0001536,343,0.05,0.028915747
0.000154,346,0.05,0.028915747
0.0001544,339,0.05,0.028915747
0.0001548,349,0.05,0.028915747
0.0001552,346,0.05,0.028915747
0.0001556,355,0.05,0.028915747
0.000156,349,0.05,0.028915747
0.0001564,352,0.05,0.028915747
0.0001568,360,0.05,0.028915747
0.0001572,354,0.05,0.028915747
0.0001576,363,0.05,0.028915747
0.000158,368,0.05,0.028915747
0.0001584,362,0.05,0.028915747
0.0001588,370,0.05,0.028915747
0.0001592,370,0.05,0.028915747
0.0001596,373,0.05,0.028915747
0.00016,375,0.05,0.028915747
0.0001604,381,0.05,0.028915747
0.0001608,387,0.05,0.028915747
0.0001612,381,0.05,0.028915747
0.0001616,384,0.05,0.028915747
0.000162,391,0.05,0.028915747
0.0001624,389,0.05,0.028915747
0.0001628,386,0.05,0.028915747
0.0001632,392,0.05,0.028915747
0.0001636,394,0.05,0.028915747
0.000164,402,0.05,0.028915747
0.0001644,403,0.05,0.028915747
0.0001648,397,0.05,0.028915747
0.0001652,405,0.05,0.028915747
0.0001656,413,0.05,0.028915747
0.000166,415,0.05,0.028915747
0.0001664,416,0.05,0.028915747
0.0001668,408,0.05,0.028915747
0.0001672,411,0.05,0.028915747
0.0001676,416,0.05,0.028915747
0.000168,415,0.05,0.028915747
0.0001684,421,0.05,0.028915747
0.0001688,416,0.05,0.028915747
0.0001692,426,0.05,0.028915747
0.0001696,431,0.05,0.028915747
0.00017,431,0.05,0.028915747
0.0001704,429,0.05,0.028915747
0.0001708,437,0.05,0.028915747
0.0001712,436,0.05,0.028915747
0.0001716,440,0.05,0.028915747
0.000172,439,0.05,0.028915747
0.0001724,450,0.05,0.028915747
0.0001728,449,0.05,0.028915747
0.0001732,455,0.05,0.028915747
0.0001736,452,0.05,0.028915747
0.000174,445,0.05,0.028915747
0.0001744,460,0.05,0.028915747
0.0001748,457,0.05,0.028915747
0.0001752,457,0.05,0.028915747
0.0001756,465,0.05,0.028915747
0.000176,471,0.05,0.028915747
0.0001764,465,0.05,0.028915747
0.0001768,468,0.05,0.028915747
0.0001772,473,0.05,0.028915747
0.0001776,471,0.05,0.028915747
0.000178,478,0.05,0.028915747
0.0001784,478,0.05,0.028915747
0.0001788,489,0.05,0.028915747
0.0001792,481,0.05,0.028915747
0.0001796,489,0.05,0.028915747
0.00018,491,0.05,0.028915747
0.0001804,489,0.05,0.028915747
0.0001808,492,0.05,0.028915747
0.0001812,496,0.05,0.028915747
0.0001816,502,0.05,0.028915747
0.000182,502,0.05,0.028915747
0.0001824,504,0.05,0.028915747
0.0001828,512,0.05,0.028915747
0.0001832,507,0.05,0.028915747
0.0001836,514,0.05,0.028915747
0.000184,522,0.05,0.028915747
0.0001844,515,0.05,0.028915747
0.0001848,523,0.05,0.028915747
0.0001852,522,0.05,0.028915747
0.0001856,525,0.05,0.028915747
0.000186,530,0.05,0.028915747
0.0001864,533,0.05,0.028915747
0.0001868,538,0.05,0.028915747
0.0001872,535,0.05,0.028915747
0.0001876,540,0.05,0.028915747
0.000188,548,0.05,0.028915747
0.0001884,538,0.05,0.028915747
0.0001888,550,0.05,0.028915747
0.0001892,548,0.05,0.028915747
0.0001896,548,0.05,0.028915747
0.00019,553,0.05,0.028915747
0.0001904,553,0.05,0.028915747
0.0001908,555,0.05,0.028915747
0.0001912,559,0.05,0.028915747
0.0001916,564,0.05,0.028915747
0.000192,564,0.05,0.028915747
0.0001924,569,0.05,0.028915747
0.0001928,571,0.05,0.028915747
0.0001932,578,0.05,0.028915747
0.0001936,576,0.05,0.028915747
0.000194,576,0.05,0.028915747
0.0001944,581,0.05,0.028915747
0.0001948,582,0.05,0.028915747
0.0001952,587,0.05,0.028915747
0.0001956,589,0.05,0.028915747
0.000196,587,0.05,0.028915747
0.0001964,591,0.05,0.028915747
0.0001968,597,0.05,0.028915747
0.0001972,602,0.05,0.028915747
0.0001976,599,0.05,0.028915747
0.000198,604,0.05,0.028915747
0.0001984,606,0.05,0.028915747
0.0001988,612,0.05,0.028915747
0.0001992,609,0.05,0.028915747
0.0001996,622,0.05,0.028915747
0.0002,619,0.05,0.028915747
0.0002004,622,0.05,0.028915747
0.0002008,621,0.05,0.028915747
0.0002012,629,0.05,0.028915747
0.0002016,637,0.05,0.028915747
0.000202,630,0.05,0.028915747
0.0002024,639,0.05,0.028915747
0.0002028,639,0.05,0.028915747
0.0002032,644,0.05,0.028915747
0.0002036,645,0.05,0.028915747
0.000204,647,0.05,0.028915747
0.0002044,659,0.05,0.028915747
0.0002048,654,0.05,0.028915747
0.0002052,650,0.05,0.028915747
0.0002056,654,0.05,0.028915747
0.000206,660,0.05,0.028915747
0.0002064,660,0.05,0.028915747
0.0002068,662,0.05,0.028915747
0.0002072,667,0.05,0.028915747
0.0002076,675,0.05,0.028915747
0.000208,674,0.05,0.028915747
0.0002084,672,0.05,0.028915747
0.0002088,691,0.05,0.028915747
0.0002092,682,0.05,0.028915747
0.0002096,684,0.05,0.028915747
0.00021,686,0.05,0.028915747
0.0002104,682,0.05,0.028915747
0.0002108,691,0.05,0.028915747
0.0002112,699,0.05,0.028915747
0.0002116,694,0.05,0.028915747
0.000212,701,0.05,0.028915747
0.0002124,704,0.05,0.028915747
0.0002128,706,0.05,0.028915747
0.0002132,707,0.05,0.028915747
0.0002136,711,0.05,0.028915747
0.000214,712,0.05,0.028915747
0.0002144,714,0.05,0.028915747
0.0002148,722,0.05,0.028915747
0.0002152,716,0.05,0.028915747
0.0002156,728,0.05,0.028915747
0.000216,722,0.05,0.028915747
0.0002164,733,0.05,0.028915747
0.0002168,733,0.05,0.028915747
0.0002172,743,0.05,0.028915747
0.0002176,739,0.05,0.028915747
0.000218,743,0.05,0.028915747
0.0002184,746,0.05,0.028915747
0.0002188,746,0.05,0.028915747
0.0002192,743,0.05,0.028915747
0.0002196,746,0.05,0.028915747
0.00022,760,0.05,0.028915747
0.0002204,755,0.05,0.028915747
0.0002208,763,0.05,0.028915747
0.0002212,768,0.05,0.028915747
0.0002216,763,0.05,0.028915747
0.000222,766,0.05,0.028915747
0.0002224,771,0.05,0.028915747
0.0002228,782,0.05,0.028915747
0.0002232,777,0.05,0.028915747
0.0002236,780,0.05,0.028915747
0.000224,792,0.05,0.028915747
0.0002244,790,0.05,0.028915747
0.0002248,795,0.05,0.028915747
0.0002252,795,0.05,0.028915747
0.0002256,802,0.05,0.028915747
0.000226,802,0.05,0.028915747
0.0002264,797,0.05,0.028915747
0.0002268,812,0.05,0.028915747
0.0002272,811,0.05,0.028915747
0.0002276,807,0.05,0.028915747
0.000228,812,0.05,0.028915747
0.0002284,817,0.05,0.028915747
0.0002288,826,0.05,0.028915747
0.0002292,821,0.05,0.028915747
0.0002296,823,0.05,0.028915747
0.00023,831,0.05,0.028915747
0.0002304,829,0.05,0.028915747
0.0002308,836,0.05,0.028915747
0.0002312,841,0.05,0.028915747
0.0002316,838,0.05,0.028915747
0.000232,840,0.05,0.028915747
0.0002324,852,0.05,0.028915747
0.0002328,848,0.05,0.028915747
0.0002332,852,0.05,0.028915747
0.0002336,853,0.05,0.028915747
0.000234,860,0.05,0.028915747
0.0002344,862,0.05,0.028915747
0.0002348,867,0.05,0.028915747
0.0002352,865,0.05,0.028915747
0.0002356,867,0.05,0.028915747
0.000236,874,0.05,0.028915747
0.0002364,876,0.05,0.028915747
0.0002368,879,0.05,0.028915747
0.0002372,876,0.05,0.028915747
0.0002376,886,0.05,0.028915747
0.000238,877,0.05,0.028915747
0.0002384,896,0.05,0.028915747
0.0002388,883,0.05,0.028915747
0.0002392,889,0.05,0.028915747
0.0002396,898,0.05,0.028915747
0.00024,898,0.05,0.028915747
0.0002404,900,0.05,0.028915747
0.0002408,907,0.05,0.028915747
0.0002412,910,0.05,0.028915747
0.0002416,914,0.05,0.028915747
0.000242,914,0.05,0.028915747
0.0002424,919,0.05,0.028915747
0.0002428,924,0.05,0.028915747
0.0002432,917,0.05,0.028915747
0.0002436,922,0.05,0.028915747
0.000244,928,0.05,0.028915747
0.0002444,928,0.05,0.028915747
0.0002448,933,0.05,0.028915747
0.0002452,938,0.05,0.028915747
0.0002456,936,0.05,0.028915747
0.000246,947,0.05,0.028915747
0.0002464,947,0.05,0.028915747
0.0002468,950,0.05,0.028915747
0.0002472,948,0.05,0.028915747
0.0002476,947,0.05,0.028915747
0.000248,954,0.05,0.028915747
0.0002484,961,0.05,0.028915747
0.0002488,964,0.05,0.028915747
0.0002492,962,0.05,0.028915747
0.0002496,966,0.05,0.028915747
0.00025,968,0.05,0.028915747
0.0002504,973,0.05,0.028915747
0.0002508,978,0.05,0.028915747
0.0002512,975,0.05,0.028915747
0.0002516,987,0.05,0.028915747
0.000252,989,0.05,0.028915747
0.0002524,987,0.05,0.028915747
0.0002528,997,0.05,0.028915747
0.0002532,994,0.05,0.028915747
0.0002536,997,0.05,0.028915747
0.000254,1003,0.05,0.028915747
0.0002544,1001,0.05,0.028915747
0.0002548,1006,0.05,0.028915747
0.0002552,1006,0.05,0.028915747
0.0002556,1010,0.05,0.028915747
0.000256,1017,0.05,0.028915747
0.0002564,1017,0.05,0.028915747
0.0002568,1018,0.05,0.028915747
0.0002572,1024,0.05,0.028915747
0.0002576,1020,0.05,0.028915747
0.000258,1025,0.05,0.028915747
0.0002584,1032,0.05,0.028915747
0.0002588,1025,0.05,0.028915747
0.0002592,1034,0.05,0.028915747
0.0002596,1036,0.05,0.028915747
0.00026,1038,0.05,0.028915747
0.0002604,1043,0.05,0.028915747
0.0002608,1041,0.05,0.028915747
0.0002612,1045,0.05,0.028915747
0.0002616,1050,0.05,0.028915747
0.000262,1048,0.05,0.028915747
0.0002624,1055,0.05,0.028915747
0.0002628,1054,0.05,0.028915747
0.0002632,1061,0.05,0.028915747
0.0002636,1057,0.05,0.028915747
0.000264,1066,0.05,0.028915747
0.0002644,1070,0.05,0.028915747
0.0002648,1073,0.05,0.028915747
0.0002652,1077,0.05,0.028915747
0.0002656,1075,0.05,0.028915747
0.000266,1071,0.05,0.028915747
0.0002664,1080,0.05,0.028915747
0.0002668,1078,0.05,0.028915747
0.0002672,1084,0.05,0.028915747
0.0002676,1087,0.05,0.028915747
0.000268,1091,0.05,0.028915747
0.0002684,1096,0.05,0.028915747
0.0002688,1094,0.05,0.028915747
0.0002692,1093,0.05,0.028915747
0.0002696,1105,0.05,0.028915747
0.00027,1105,0.05,0.028915747
0.0002704,1107,0.05,0.028915747
0.0002708,1107,0.05,0.028915747
0.0002712,1117,0.05,0.028915747
0.0002716,1117,0.05,0.028915747
0.000272,1117,0.05,0.028915747
0.0002724,1123,0.05,0.028915747
0.0002728,1116,0.05,0.028915747
0.0002732,1126,0.05,0.028915747
0.0002736,1135,0.05,0.028915747
0.000274,1123,0.05,0.028915747
0.0002744,1139,0.05,0.028915747
0.0002748,1134,0.05,0.028915747
0.0002752,1135,0.05,0.028915747
0.0002756,1141,0.05,0.028915747
0.000276,1139,0.05,0.028915747
0.0002764,1143,0.05,0.028915747
0.0002768,1144,0.05,0.028915747
0.0002772,1146,0.05,0.028915747
0.0002776,1151,0.05,0.028915747
0.000278,1151,0.05,0.028915747
0.0002784,1153,0.05,0.028915747
0.0002788,1162,0.05,0.028915747
0.0002792,1168,0.05,0.028915747
0.0002796,1162,0.05,0.028915747
0.00028,1162,0.05,0.028915747
0.0002804,1164,0.05,0.028915747
0.0002808,1175,0.05,0.028915747
0.0002812,1173,0.05,0.028915747
0.0002816,1180,0.05,0.028915747
0.000282,1169,0.05,0.028915747
0.0002824,1175,0.05,0.028915747
0.0002828,1178,0.05,0.028915747
0.0002832,1184,0.05,0.028915747
0.0002836,1180,0.05,0.028915747
0.000284,1182,0.05,0.028915747
0.0002844,1184,0.05,0.028915747
0.0002848,1189,0.05,0.028915747
0.0002852,1193,0.05,0.028915747
0.0002856,1187,0.05,0.028915747
0.000286,1196,0.05,0.028915747
0.0002864,1195,0.05,0.028915747
0.0002868,1200,0.05,0.028915747
0.0002872,1205,0.05,0.028915747
0.0002876,1209,0.05,0.028915747
0.000288,1209,0.05,0.028915747
0.0002884,1207,0.05,0.028915747
0.0002888,1213,0.05,0.028915747
0.0002892,1216,0.05,0.028915747
0.0002896,1216,0.05,0.028915747
0.00029,1227,0.05,0.028915747
0.0002904,1224,0.05,0.028915747
0.0002908,1225,0.05,0.028915747
0.0002912,1229,0.05,0.028915747
0.0002916,1225,0.05,0.028915747
0.000292,1234,0.05,0.028915747
0.0002924,1233,0.05,0.028915747
0.0002928,1236,0.05,0.028915747
0.0002932,1236,0.05,0.028915747
0.0002936,1238,0.05,0.028915747
0.000294,1240,0.05,0.028915747
0.0002944,1243,0.05,0.028915747
0.0002948,1240,0.05,0.028915747
0.0002952,1249,0.05,0.028915747
0.0002956,1251,0.05,0.028915747
0.000296,1249,0.05,0.028915747
0.0002964,1254,0.05,0.028915747
0.0002968,1253,0.05,0.028915747
0.0002972,1253,0.05,0.028915747
0.0002976,1258,0.05,0.028915747
0.000298,1264,0.05,0.028915747
0.0002984,1258,0.05,0.028915747
0.0002988,1262,0.05,0.028915747
0.0002992,1267,0.05,0.028915747
0.0002996,1273,0.05,0.028915747
0.0003,1269,0.05,0.028915747
0.0003004,1274,0.05,0.028915747
0.0003008,1274,0.05,0.028915747
0.0003012,1273,0.05,0.028915747
0.0003016,1276,0.05,0.028915747
0.000302,1282,0.05,0.028915747
0.0003024,1278,0.05,0.028915747
0.0003028,1289,0.05,0.028915747
0.0003032,1285,0.05,0.028915747
0.0003036,1287,0.05,0.028915747
0.000304,1291,0.05,0.028915747
0.0003044,1291,0.05,0.028915747
0.0003048,1285,0.05,0.028915747
0.0003052,1289,0.05,0.028915747
0.0003056,1298,0.05,0.028915747
0.000306,1295,0.05,0.028915747
0.0003064,1293,0.05,0.028915747
0.0003068,1298,0.05,0.028915747
0.0003072,1304,0.05,0.028915747
0.0003076,1313,0.05,0.028915747
0.000308,1302,0.05,0.028915747
0.0003084,1311,0.05,0.028915747
0.0003088,1307,0.05,0.028915747
0.0003092,1306,0.05,0.028915747
0.0003096,1318,0.05,0.028915747
0.00031,1311,0.05,0.028915747
0.0003104,1324,0.05,0.028915747
0.0003108,1318,0.05,0.028915747
0.0003112,1320,0.05,0.028915747
0.0003116,1326,0.05,0.028915747
0.000312,1329,0.05,0.028915747
0.0003124,1326,0.05,0.028915747
0.0003128,1335,0.05,0.028915747
0.0003132,1328,0.05,0.028915747
0.0003136,1335,0.05,0.028915747
0.000314,1335,0.05,0.028915747
0.0003144,1331,0.05,0.028915747
0.0003148,1339,0.05,0.028915747
0.0003152,1337,0.05,0.028915747
0.0003156,1339,0.05,0.028915747
0.000316,1350,0.05,0.028915747
0.0003164,1342,0.05,0.028915747
0.0003168,1337,0.05,0.028915747
0.0003172,1352,0.05,0.028915747
0.0003176,1344,0.05,0.028915747
0.000318,1353,0.05,0.028915747
0.0003184,1348,0.05,0.028915747
0.0003188,1353,0.05,0.028915747
0.0003192,1352,0.05,0.028915747
0.0003196,1355,0.05,0.028915747
0.00032,1353,0.05,0.028915747
0.0003204,1353,0.05,0.028915747
0.0003208,1355,0.05,0.028915747
0.0003212,1355,0.05,0.028915747
0.0003216,1364,0.05,0.028915747
0.000322,1361,0.05,0.028915747
0.0003224,1359,0.05,0.028915747
0.0003228,1357,0.05,0.028915747
0.0003232,1359,0.05,0.028915747
0.0003236,1366,0.05,0.028915747
0.000324,1368,0.05,0.028915747
