Time,CH4_ppm
0.196082536,814.0350877
0.2585626,808.4210526
0.326714514,800
0.383442982,774.7368421
0.448773923,771.9298246
0.516875997,749.4736842
0.585007974,735.4385965
0.644607257,718.5964912
0.721251994,701.754386
0.777950558,668.0701754
0.843291467,668.0701754
0.905651914,628.7719298
0.98513756,611.9298246
1.033323365,581.0526316
1.112759171,550.1754386
