Time,H_ppm,Relative_Uncertainty,W
2.4662953019932473e-13,0.6469996750518346,0.1,0.01796053020267749
2.466541931523447e-09,0.6469916618762903,0.1,0.01796053020267749
2.712949495145592e-08,0.6469115367839433,0.1,0.01796053020267749
5.1792447971388394e-08,0.6468314205749888,0.1,0.01796053020267749
1.0117658598529184e-07,0.6466710286589586,0.1,0.01796053020267749
1.8954794660406376e-07,0.6463841117957488,0.1,0.01796053020267749
3.451133775724002e-07,0.6458793455964348,0.1,0.01796053020267749
6.207778889772218e-07,0.6449858655380059,0.1,0.01796053020267749
1.1570645621087545e-06,0.6432512228713514,0.1,0.01796053020267749
2.0708729127240594e-06,0.6403062770575775,0.1,0.01796053020267749
2.984681263339364e-06,0.637374908006791,0.1,0.01796053020267749
3.898489613954669e-06,0.6344570566977672,0.1,0.01796053020267749
4.812297964569974e-06,0.6315526624391695,0.1,0.01796053020267749
5.808622244309258e-06,0.6284012778859469,0.1,0.01796053020267749
6.804946524048541e-06,0.6252657469632998,0.1,0.01796053020267749
7.801270803787825e-06,0.6221459859268462,0.1,0.01796053020267749
9.646650555811431e-06,0.6164089862062337,0.1,0.01796053020267749
1.1492030307835037e-05,0.610725311152196,0.1,0.01796053020267749
1.3337410059858644e-05,0.6050944686432038,0.1,0.01796053020267749
1.518278981188225e-05,0.5995159732633081,0.1,0.01796053020267749
1.7028169563905855e-05,0.5939893440513547,0.1,0.01796053020267749
2.0019601504351074e-05,0.5851394286349111,0.1,0.01796053020267749
2.3011033444796293e-05,0.5764225446175367,0.1,0.01796053020267749
2.6002465385241513e-05,0.5678367102616175,0.1,0.01796053020267749
2.8993897325686732e-05,0.5593799744133159,0.1,0.01796053020267749
3.4037007897703284e-05,0.5454101140472059,0.1,0.01796053020267749
3.908011846971983e-05,0.5317926827117933,0.1,0.01796053020267749
4.412322904173638e-05,0.5185188712199454,0.1,0.01796053020267749
4.916633961375293e-05,0.5055800850522869,0.1,0.01796053020267749
5.420945018576948e-05,0.49296794010960365,0.1,0.01796053020267749
6.22379109265819e-05,0.4735436165323104,0.1,0.01796053020267749
7.026637166739431e-05,0.45489450581758295,0.1,0.01796053020267749
7.829483240820673e-05,0.43698990869625215,0.1,0.01796053020267749
8.632329314901914e-05,0.4198003225781404,0.1,0.01796053020267749
9.435175388983156e-05,0.403297394493469,0.1,0.01796053020267749
0.00010238021463064398,0.38745387896705347,0.1,0.01796053020267749
0.0001104086753714564,0.3722435972764821,0.1,0.01796053020267749
0.00011843713611226881,0.35764139708180226,0.1,0.01796053020267749
0.0001310402712633133,0.3358876000140214,0.1,0.01796053020267749
0.00014364340641435778,0.3154841940467889,0.1,0.01796053020267749
0.00015624654156540225,0.2963478112819563,0.1,0.01796053020267749
0.0001688496767164467,0.278400170524208,0.1,0.01796053020267749
0.00018145281186749117,0.2615677534290231,0.1,0.01796053020267749
0.00019405594701853564,0.2457815398051778,0.1,0.01796053020267749
0.0002066590821695801,0.23097675777628193,0.1,0.01796053020267749
0.00021926221732062457,0.21709262493966605,0.1,0.01796053020267749
0.00023186535247166903,0.20407209469396304,0.1,0.01796053020267749
0.0002509813315834873,0.18585253382984213,0.1,0.01796053020267749
0.00027009731069530554,0.1693248461210419,0.1,0.01796053020267749
0.0002892132898071238,0.15433232284329107,0.1,0.01796053020267749
