Time,CH3_ppm
3.2967961458886957e-14,49.285714284790046
3.2971258255032843e-10,49.28570504244928
3.6265087284390242e-09,49.285612619272705
1.6121835940580656e-08,49.28526232546671
4.44425787417649e-08,49.28446840048841
9.850813242409737e-08,49.2829528331961
1.9561891691126357e-07,49.28023085428366
3.6670868927820256e-07,49.275436002998745
6.70764831293499e-07,49.26691702369236
1.2741240960754077e-06,49.25002095069431
2.1975710800993418e-06,49.22418377626178
3.1210180641232756e-06,49.19837369392199
4.0444650481472095e-06,49.17259066289218
4.967912032171143e-06,49.14683464126873
5.891359016195077e-06,49.121105586833565
7.089398927482524e-06,49.087765955574206
8.28743883876997e-06,49.05447155809294
9.485478750057416e-06,49.02122229900065
1.0683518661344863e-05,48.988018083601354
1.3618192584942889e-05,48.90687200962373
1.6552866508540915e-05,48.82599432004692
2.1487338875137325e-05,48.69060485675613
2.6421811241733735e-05,48.555964160127225
3.135628360833014e-05,48.42206602631099
3.629075597492655e-05,48.28890432962293
4.122522834152296e-05,48.15647301635189
4.615970070811937e-05,48.024766097207305
5.109417307471578e-05,47.89377764528721
6.036111729845699e-05,47.649702380940944
7.45360875640918e-05,47.28113392139816
8.871105782972659e-05,46.91822340696326
0.00010288602809536138,46.560841545769904
0.00011706099836099618,46.20886296474808
0.00013123596862663097,45.862166051066794
0.00014934004818308548,45.42686297507374
0.00016744412773954,44.999745611430555
0.0001855482072959945,44.58058523167045
0.00020365228685244901,44.16916153490731
0.00022175636640890353,43.76526226596156
0.00023986044596535804,43.36868286785402
0.00025796452552181255,42.97922614154925
0.0002874275899394846,42.36015301269217
0.0003168906543571567,41.758660950986965
0.00034635371877482876,41.174011502568824
0.0003758167831925008,40.605506978838434
0.0004052798476101729,40.05248772042242
0.00043474291202784496,39.51432954457458
0.00046420597644551703,38.990441370128686
0.0004936690408631891,38.48026304024083
0.0005231321052808612,37.98326333240265
0.0005525951696985333,37.498938122627905
0.0005820582341162055,37.02680867960593
0.0006115212985338776,36.56642008157325
0.0006409843629515497,36.11733975244899
0.0006704474273692218,35.679156107896056
0.000699910491786894,35.25147729876986
0.0007293735562045661,34.83393004214423
0.0007588366206222382,34.42615853374312
0.0007882996850399103,34.027823436480816
0.0008177627494575825,33.63860093901943
0.0008472258138752546,33.25818187813679
0.0008766888782929267,32.88627091992565
0.0009061519427105988,32.522585794421005
0.000935615007128271,32.16685658107365
0.0009650780715459431,31.818825041066898
0.0009945411359636152,31.4782439923188
0.0010240042003812873,31.14487672387267
