Time,CO_ppm,Relative_Uncertainty,W
0.000316,421,0.05,0.028583098
0.0003164,413,0.05,0.028583098
0.0003168,417,0.05,0.028583098
0.0003172,419,0.05,0.028583098
0.0003176,413,0.05,0.028583098
0.000318,411,0.05,0.028583098
0.0003184,417,0.05,0.028583098
0.0003188,419,0.05,0.028583098
0.0003192,415,0.05,0.028583098
0.0003196,417,0.05,0.028583098
0.00032,411,0.05,0.028583098
0.0003204,423,0.05,0.028583098
0.0003208,425,0.05,0.028583098
0.0003212,415,0.05,0.028583098
0.0003216,417,0.05,0.028583098
0.000322,423,0.05,0.028583098
0.0003224,419,0.05,0.028583098
0.0003228,417,0.05,0.028583098
0.0003232,419,0.05,0.028583098
0.0003236,415,0.05,0.028583098
0.000324,421,0.05,0.028583098
0.0003244,419,0.05,0.028583098
0.0003248,421,0.05,0.028583098
0.0003252,425,0.05,0.028583098
0.0003256,427,0.05,0.028583098
0.000326,425,0.05,0.028583098
0.0003264,429,0.05,0.028583098
0.0003268,423,0.05,0.028583098
0.0003272,427,0.05,0.028583098
0.0003276,425,0.05,0.028583098
0.000328,425,0.05,0.028583098
0.0003284,425,0.05,0.028583098
0.0003288,429,0.05,0.028583098
0.0003292,433,0.05,0.028583098
0.0003296,435,0.05,0.028583098
0.00033,431,0.05,0.028583098
0.0003304,431,0.05,0.028583098
0.0003308,431,0.05,0.028583098
0.0003312,429,0.05,0.028583098
0.0003316,433,0.05,0.028583098
0.000332,431,0.05,0.028583098
0.0003324,438,0.05,0.028583098
0.0003328,429,0.05,0.028583098
0.0003332,429,0.05,0.028583098
0.0003336,433,0.05,0.028583098
0.000334,431,0.05,0.028583098
0.0003344,438,0.05,0.028583098
0.0003348,431,0.05,0.028583098
0.0003352,437,0.05,0.028583098
0.0003356,438,0.05,0.028583098
0.000336,435,0.05,0.028583098
0.0003364,435,0.05,0.028583098
0.0003368,438,0.05,0.028583098
0.0003372,433,0.05,0.028583098
0.0003376,438,0.05,0.028583098
0.000338,440,0.05,0.028583098
0.0003384,444,0.05,0.028583098
0.0003388,450,0.05,0.028583098
0.0003392,444,0.05,0.028583098
0.0003396,438,0.05,0.028583098
0.00034,448,0.05,0.028583098
0.0003404,448,0.05,0.028583098
0.0003408,444,0.05,0.028583098
0.0003412,442,0.05,0.028583098
0.0003416,437,0.05,0.028583098
0.000342,438,0.05,0.028583098
0.0003424,440,0.05,0.028583098
0.0003428,446,0.05,0.028583098
0.0003432,450,0.05,0.028583098
0.0003436,446,0.05,0.028583098
0.000344,450,0.05,0.028583098
0.0003444,446,0.05,0.028583098
0.0003448,440,0.05,0.028583098
0.0003452,442,0.05,0.028583098
0.0003456,442,0.05,0.028583098
0.000346,440,0.05,0.028583098
0.0003464,442,0.05,0.028583098
0.0003468,442,0.05,0.028583098
0.0003472,444,0.05,0.028583098
0.0003476,444,0.05,0.028583098
0.000348,444,0.05,0.028583098
0.0003484,435,0.05,0.028583098
0.0003488,448,0.05,0.028583098
0.0003492,444,0.05,0.028583098
0.0003496,442,0.05,0.028583098
0.00035,448,0.05,0.028583098
0.0003504,448,0.05,0.028583098
0.0003508,444,0.05,0.028583098
0.0003512,452,0.05,0.028583098
0.0003516,448,0.05,0.028583098
0.000352,442,0.05,0.028583098
0.0003524,450,0.05,0.028583098
0.0003528,448,0.05,0.028583098
0.0003532,448,0.05,0.028583098
0.0003536,452,0.05,0.028583098
0.000354,454,0.05,0.028583098
0.0003544,452,0.05,0.028583098
0.0003548,460,0.05,0.028583098
0.0003552,454,0.05,0.028583098
0.0003556,452,0.05,0.028583098
0.000356,456,0.05,0.028583098
0.0003564,460,0.05,0.028583098
0.0003568,462,0.05,0.028583098
0.0003572,458,0.05,0.028583098
0.0003576,458,0.05,0.028583098
0.000358,456,0.05,0.028583098
0.0003584,458,0.05,0.028583098
0.0003588,456,0.05,0.028583098
0.0003592,458,0.05,0.028583098
0.0003596,464,0.05,0.028583098
0.00036,458,0.05,0.028583098
0.0003604,462,0.05,0.028583098
0.0003608,458,0.05,0.028583098
0.0003612,454,0.05,0.028583098
0.0003616,458,0.05,0.028583098
0.000362,460,0.05,0.028583098
0.0003624,466,0.05,0.028583098
0.0003628,456,0.05,0.028583098
0.0003632,464,0.05,0.028583098
0.0003636,458,0.05,0.028583098
0.000364,456,0.05,0.028583098
0.0003644,460,0.05,0.028583098
0.0003648,458,0.05,0.028583098
0.0003652,464,0.05,0.028583098
0.0003656,464,0.05,0.028583098
0.000366,454,0.05,0.028583098
0.0003664,464,0.05,0.028583098
0.0003668,456,0.05,0.028583098
0.0003672,454,0.05,0.028583098
0.0003676,473,0.05,0.028583098
0.000368,462,0.05,0.028583098
0.0003684,458,0.05,0.028583098
0.0003688,462,0.05,0.028583098
0.0003692,460,0.05,0.028583098
0.0003696,462,0.05,0.028583098
0.00037,464,0.05,0.028583098
0.0003704,458,0.05,0.028583098
0.0003708,466,0.05,0.028583098
0.0003712,464,0.05,0.028583098
0.0003716,471,0.05,0.028583098
0.000372,460,0.05,0.028583098
0.0003724,471,0.05,0.028583098
0.0003728,469,0.05,0.028583098
0.0003732,464,0.05,0.028583098
0.0003736,466,0.05,0.028583098
0.000374,468,0.05,0.028583098
0.0003744,466,0.05,0.028583098
0.0003748,471,0.05,0.028583098
0.0003752,460,0.05,0.028583098
0.0003756,464,0.05,0.028583098
0.000376,466,0.05,0.028583098
0.0003764,477,0.05,0.028583098
0.0003768,466,0.05,0.028583098
0.0003772,469,0.05,0.028583098
0.0003776,473,0.05,0.028583098
0.000378,471,0.05,0.028583098
0.0003784,475,0.05,0.028583098
0.0003788,473,0.05,0.028583098
0.0003792,468,0.05,0.028583098
0.0003796,469,0.05,0.028583098
0.00038,469,0.05,0.028583098
0.0003804,473,0.05,0.028583098
0.0003808,473,0.05,0.028583098
0.0003812,471,0.05,0.028583098
0.0003816,483,0.05,0.028583098
0.000382,475,0.05,0.028583098
0.0003824,475,0.05,0.028583098
0.0003828,471,0.05,0.028583098
0.0003832,477,0.05,0.028583098
0.0003836,479,0.05,0.028583098
0.000384,479,0.05,0.028583098
0.0003844,477,0.05,0.028583098
0.0003848,477,0.05,0.028583098
0.0003852,483,0.05,0.028583098
0.0003856,477,0.05,0.028583098
0.000386,479,0.05,0.028583098
0.0003864,475,0.05,0.028583098
0.0003868,475,0.05,0.028583098
0.0003872,479,0.05,0.028583098
0.0003876,483,0.05,0.028583098
0.000388,479,0.05,0.028583098
0.0003884,481,0.05,0.028583098
0.0003888,479,0.05,0.028583098
0.0003892,473,0.05,0.028583098
0.0003896,487,0.05,0.028583098
0.00039,477,0.05,0.028583098
0.0003904,473,0.05,0.028583098
0.0003908,475,0.05,0.028583098
0.0003912,481,0.05,0.028583098
0.0003916,477,0.05,0.028583098
0.000392,477,0.05,0.028583098
0.0003924,475,0.05,0.028583098
0.0003928,481,0.05,0.028583098
0.0003932,477,0.05,0.028583098
0.0003936,483,0.05,0.028583098
0.000394,473,0.05,0.028583098
0.0003944,479,0.05,0.028583098
0.0003948,477,0.05,0.028583098
0.0003952,475,0.05,0.028583098
0.0003956,475,0.05,0.028583098
0.000396,477,0.05,0.028583098
0.0003964,479,0.05,0.028583098
0.0003968,475,0.05,0.028583098
0.0003972,479,0.05,0.028583098
0.0003976,479,0.05,0.028583098
0.000398,473,0.05,0.028583098
0.0003984,483,0.05,0.028583098
0.0003988,481,0.05,0.028583098
0.0003992,485,0.05,0.028583098
0.0003996,483,0.05,0.028583098
0.0004,491,0.05,0.028583098
0.0004004,481,0.05,0.028583098
0.0004008,483,0.05,0.028583098
0.0004012,485,0.05,0.028583098
0.0004016,485,0.05,0.028583098
0.000402,481,0.05,0.028583098
0.0004024,483,0.05,0.028583098
0.0004028,491,0.05,0.028583098
0.0004032,483,0.05,0.028583098
0.0004036,489,0.05,0.028583098
0.000404,487,0.05,0.028583098
0.0004044,479,0.05,0.028583098
0.0004048,491,0.05,0.028583098
0.0004052,481,0.05,0.028583098
0.0004056,485,0.05,0.028583098
0.000406,483,0.05,0.028583098
0.0004064,479,0.05,0.028583098
0.0004068,493,0.05,0.028583098
0.0004072,485,0.05,0.028583098
0.0004076,481,0.05,0.028583098
0.000408,483,0.05,0.028583098
0.0004084,487,0.05,0.028583098
0.0004088,489,0.05,0.028583098
0.0004092,489,0.05,0.028583098
0.0004096,483,0.05,0.028583098
0.00041,489,0.05,0.028583098
0.0004104,491,0.05,0.028583098
0.0004108,487,0.05,0.028583098
0.0004112,481,0.05,0.028583098
0.0004116,479,0.05,0.028583098
0.000412,479,0.05,0.028583098
0.0004124,481,0.05,0.028583098
0.0004128,485,0.05,0.028583098
0.0004132,481,0.05,0.028583098
0.0004136,485,0.05,0.028583098
0.000414,481,0.05,0.028583098
0.0004144,487,0.05,0.028583098
0.0004148,479,0.05,0.028583098
0.0004152,489,0.05,0.028583098
0.0004156,487,0.05,0.028583098
0.000416,479,0.05,0.028583098
0.0004164,479,0.05,0.028583098
0.0004168,483,0.05,0.028583098
0.0004172,477,0.05,0.028583098
0.0004176,477,0.05,0.028583098
0.000418,489,0.05,0.028583098
0.0004184,479,0.05,0.028583098
0.0004188,489,0.05,0.028583098
0.0004192,485,0.05,0.028583098
0.0004196,477,0.05,0.028583098
0.00042,489,0.05,0.028583098
0.0004204,495,0.05,0.028583098
0.0004208,489,0.05,0.028583098
0.0004212,489,0.05,0.028583098
0.0004216,491,0.05,0.028583098
0.000422,493,0.05,0.028583098
0.0004224,497,0.05,0.028583098
0.0004228,497,0.05,0.028583098
0.0004232,495,0.05,0.028583098
0.0004236,495,0.05,0.028583098
0.000424,495,0.05,0.028583098
0.0004244,495,0.05,0.028583098
0.0004248,489,0.05,0.028583098
0.0004252,491,0.05,0.028583098
0.0004256,487,0.05,0.028583098
0.000426,491,0.05,0.028583098
0.0004264,495,0.05,0.028583098
0.0004268,489,0.05,0.028583098
0.0004272,497,0.05,0.028583098
0.0004276,491,0.05,0.028583098
0.000428,491,0.05,0.028583098
0.0004284,487,0.05,0.028583098
0.0004288,487,0.05,0.028583098
0.0004292,499,0.05,0.028583098
0.0004296,497,0.05,0.028583098
0.00043,491,0.05,0.028583098
0.0004304,493,0.05,0.028583098
0.0004308,487,0.05,0.028583098
0.0004312,491,0.05,0.028583098
0.0004316,499,0.05,0.028583098
0.000432,487,0.05,0.028583098
0.0004324,501,0.05,0.028583098
0.0004328,493,0.05,0.028583098
0.0004332,487,0.05,0.028583098
0.0004336,487,0.05,0.028583098
0.000434,487,0.05,0.028583098
0.0004344,495,0.05,0.028583098
0.0004348,493,0.05,0.028583098
0.0004352,493,0.05,0.028583098
0.0004356,495,0.05,0.028583098
0.000436,489,0.05,0.028583098
0.0004364,503,0.05,0.028583098
0.0004368,487,0.05,0.028583098
0.0004372,487,0.05,0.028583098
0.0004376,491,0.05,0.028583098
0.000438,491,0.05,0.028583098
0.0004384,493,0.05,0.028583098
0.0004388,489,0.05,0.028583098
0.0004392,489,0.05,0.028583098
0.0004396,489,0.05,0.028583098
0.00044,491,0.05,0.028583098
0.0004404,491,0.05,0.028583098
0.0004408,489,0.05,0.028583098
0.0004412,495,0.05,0.028583098
0.0004416,487,0.05,0.028583098
0.000442,491,0.05,0.028583098
0.0004424,493,0.05,0.028583098
0.0004428,489,0.05,0.028583098
0.0004432,499,0.05,0.028583098
0.0004436,493,0.05,0.028583098
0.000444,493,0.05,0.028583098
0.0004444,499,0.05,0.028583098
0.0004448,491,0.05,0.028583098
0.0004452,499,0.05,0.028583098
0.0004456,499,0.05,0.028583098
0.000446,493,0.05,0.028583098
0.0004464,497,0.05,0.028583098
0.0004468,499,0.05,0.028583098
0.0004472,493,0.05,0.028583098
0.0004476,497,0.05,0.028583098
0.000448,493,0.05,0.028583098
0.0004484,499,0.05,0.028583098
0.0004488,504,0.05,0.028583098
0.0004492,495,0.05,0.028583098
0.0004496,499,0.05,0.028583098
0.00045,497,0.05,0.028583098
0.0004504,499,0.05,0.028583098
0.0004508,503,0.05,0.028583098
0.0004512,503,0.05,0.028583098
0.0004516,489,0.05,0.028583098
0.000452,497,0.05,0.028583098
0.0004524,495,0.05,0.028583098
0.0004528,495,0.05,0.028583098
0.0004532,501,0.05,0.028583098
0.0004536,497,0.05,0.028583098
0.000454,499,0.05,0.028583098
0.0004544,499,0.05,0.028583098
0.0004548,503,0.05,0.028583098
0.0004552,499,0.05,0.028583098
0.0004556,497,0.05,0.028583098
0.000456,495,0.05,0.028583098
0.0004564,493,0.05,0.028583098
0.0004568,493,0.05,0.028583098
0.0004572,489,0.05,0.028583098
0.0004576,497,0.05,0.028583098
0.000458,497,0.05,0.028583098
0.0004584,493,0.05,0.028583098
0.0004588,491,0.05,0.028583098
0.0004592,491,0.05,0.028583098
0.0004596,495,0.05,0.028583098
0.00046,501,0.05,0.028583098
0.0004604,491,0.05,0.028583098
0.0004608,499,0.05,0.028583098
0.0004612,495,0.05,0.028583098
0.0004616,493,0.05,0.028583098
0.000462,499,0.05,0.028583098
0.0004624,495,0.05,0.028583098
0.0004628,503,0.05,0.028583098
0.0004632,493,0.05,0.028583098
0.0004636,499,0.05,0.028583098
0.000464,497,0.05,0.028583098
0.0004644,506,0.05,0.028583098
0.0004648,491,0.05,0.028583098
0.0004652,493,0.05,0.028583098
0.0004656,499,0.05,0.028583098
0.000466,506,0.05,0.028583098
0.0004664,499,0.05,0.028583098
0.0004668,503,0.05,0.028583098
0.0004672,495,0.05,0.028583098
0.0004676,499,0.05,0.028583098
0.000468,499,0.05,0.028583098
0.0004684,497,0.05,0.028583098
0.0004688,497,0.05,0.028583098
0.0004692,497,0.05,0.028583098
0.0004696,491,0.05,0.028583098
0.00047,501,0.05,0.028583098
0.0004704,504,0.05,0.028583098
0.0004708,499,0.05,0.028583098
0.0004712,503,0.05,0.028583098
0.0004716,506,0.05,0.028583098
0.000472,508,0.05,0.028583098
0.0004724,503,0.05,0.028583098
0.0004728,501,0.05,0.028583098
0.0004732,495,0.05,0.028583098
0.0004736,495,0.05,0.028583098
0.000474,497,0.05,0.028583098
0.0004744,497,0.05,0.028583098
0.0004748,499,0.05,0.028583098
0.0004752,497,0.05,0.028583098
0.0004756,491,0.05,0.028583098
0.000476,504,0.05,0.028583098
0.0004764,495,0.05,0.028583098
0.0004768,491,0.05,0.028583098
0.0004772,493,0.05,0.028583098
0.0004776,497,0.05,0.028583098
0.000478,491,0.05,0.028583098
0.0004784,495,0.05,0.028583098
0.0004788,503,0.05,0.028583098
0.0004792,493,0.05,0.028583098
0.0004796,495,0.05,0.028583098
0.00048,497,0.05,0.028583098
0.0004804,497,0.05,0.028583098
0.0004808,487,0.05,0.028583098
0.0004812,499,0.05,0.028583098
0.0004816,493,0.05,0.028583098
0.000482,497,0.05,0.028583098
0.0004824,493,0.05,0.028583098
0.0004828,501,0.05,0.028583098
0.0004832,493,0.05,0.028583098
0.0004836,491,0.05,0.028583098
0.000484,499,0.05,0.028583098
0.0004844,497,0.05,0.028583098
0.0004848,497,0.05,0.028583098
0.0004852,501,0.05,0.028583098
0.0004856,497,0.05,0.028583098
0.000486,497,0.05,0.028583098
0.0004864,499,0.05,0.028583098
0.0004868,497,0.05,0.028583098
0.0004872,497,0.05,0.028583098
0.0004876,495,0.05,0.028583098
0.000488,499,0.05,0.028583098
0.0004884,501,0.05,0.028583098
0.0004888,501,0.05,0.028583098
0.0004892,504,0.05,0.028583098
0.0004896,493,0.05,0.028583098
0.00049,499,0.05,0.028583098
0.0004904,497,0.05,0.028583098
0.0004908,489,0.05,0.028583098
0.0004912,497,0.05,0.028583098
0.0004916,499,0.05,0.028583098
0.000492,499,0.05,0.028583098
0.0004924,499,0.05,0.028583098
0.0004928,499,0.05,0.028583098
0.0004932,499,0.05,0.028583098
0.0004936,497,0.05,0.028583098
0.000494,501,0.05,0.028583098
0.0004944,499,0.05,0.028583098
0.0004948,493,0.05,0.028583098
0.0004952,493,0.05,0.028583098
0.0004956,499,0.05,0.028583098
0.000496,499,0.05,0.028583098
0.0004964,503,0.05,0.028583098
0.0004968,497,0.05,0.028583098
0.0004972,493,0.05,0.028583098
0.0004976,497,0.05,0.028583098
0.000498,499,0.05,0.028583098
0.0004984,501,0.05,0.028583098
0.0004988,501,0.05,0.028583098
0.0004992,491,0.05,0.028583098
0.0004996,495,0.05,0.028583098
0.0005,495,0.05,1.00E-10
0.0005004,495,0.05,1.00E-10
0.0005008,493,0.05,1.00E-10
0.0005012,497,0.05,1.00E-10
0.0005016,491,0.05,1.00E-10
0.000502,489,0.05,1.00E-10
0.0005024,491,0.05,1.00E-10
0.0005028,481,0.05,1.00E-10
0.0005032,479,0.05,1.00E-10
0.0005036,454,0.05,1.00E-10
0.000504,438,0.05,1.00E-10
0.0005044,454,0.05,1.00E-10
0.0005048,469,0.05,1.00E-10
0.0005052,477,0.05,1.00E-10
0.0005056,491,0.05,1.00E-10
0.000506,503,0.05,1.00E-10
0.0005064,534,0.05,1.00E-10
0.0005068,536,0.05,1.00E-10
0.0005072,540,0.05,1.00E-10
0.0005076,553,0.05,1.00E-10
0.000508,547,0.05,1.00E-10
0.0005084,528,0.05,1.00E-10
0.0005088,510,0.05,1.00E-10
0.0005092,501,0.05,1.00E-10
0.0005096,497,0.05,1.00E-10
0.00051,495,0.05,1.00E-10
0.0005104,495,0.05,1.00E-10
0.0005108,487,0.05,1.00E-10
0.0005112,493,0.05,1.00E-10
0.0005116,489,0.05,1.00E-10
0.000512,491,0.05,1.00E-10
0.0005124,489,0.05,1.00E-10
0.0005128,487,0.05,1.00E-10
0.0005132,483,0.05,1.00E-10
0.0005136,481,0.05,1.00E-10
0.000514,475,0.05,1.00E-10
0.0005144,481,0.05,1.00E-10
0.0005148,477,0.05,1.00E-10
0.0005152,489,0.05,1.00E-10
0.0005156,491,0.05,1.00E-10
0.000516,487,0.05,1.00E-10
0.0005164,499,0.05,1.00E-10
0.0005168,504,0.05,1.00E-10
0.0005172,504,0.05,1.00E-10
0.0005176,510,0.05,1.00E-10
0.000518,512,0.05,1.00E-10
0.0005184,512,0.05,1.00E-10
0.0005188,510,0.05,1.00E-10
0.0005192,508,0.05,1.00E-10
0.0005196,508,0.05,1.00E-10
0.00052,497,0.05,1.00E-10
0.0005204,499,0.05,1.00E-10
0.0005208,495,0.05,1.00E-10
0.0005212,491,0.05,1.00E-10
0.0005216,485,0.05,1.00E-10
0.000522,483,0.05,1.00E-10
0.0005224,475,0.05,1.00E-10
0.0005228,481,0.05,1.00E-10
0.0005232,479,0.05,1.00E-10
0.0005236,473,0.05,1.00E-10
0.000524,491,0.05,1.00E-10
0.0005244,485,0.05,1.00E-10
0.0005248,489,0.05,1.00E-10
0.0005252,493,0.05,1.00E-10
0.0005256,487,0.05,1.00E-10
0.000526,491,0.05,1.00E-10
0.0005264,497,0.05,1.00E-10
0.0005268,493,0.05,1.00E-10
0.0005272,503,0.05,1.00E-10
0.0005276,501,0.05,1.00E-10
0.000528,497,0.05,1.00E-10
0.0005284,495,0.05,1.00E-10
0.0005288,491,0.05,1.00E-10
0.0005292,483,0.05,1.00E-10
0.0005296,495,0.05,1.00E-10
0.00053,489,0.05,1.00E-10
0.0005304,491,0.05,1.00E-10
0.0005308,493,0.05,1.00E-10
0.0005312,493,0.05,1.00E-10
0.0005316,497,0.05,1.00E-10
0.000532,495,0.05,1.00E-10
0.0005324,493,0.05,1.00E-10
0.0005328,489,0.05,1.00E-10
0.0005332,489,0.05,1.00E-10
0.0005336,499,0.05,1.00E-10
0.000534,491,0.05,1.00E-10
0.0005344,503,0.05,1.00E-10
0.0005348,501,0.05,1.00E-10
0.0005352,495,0.05,1.00E-10
0.0005356,495,0.05,1.00E-10
0.000536,495,0.05,1.00E-10
0.0005364,497,0.05,1.00E-10
0.0005368,493,0.05,1.00E-10
0.0005372,489,0.05,1.00E-10
0.0005376,493,0.05,1.00E-10
0.000538,491,0.05,1.00E-10
0.0005384,493,0.05,1.00E-10
0.0005388,493,0.05,1.00E-10
0.0005392,489,0.05,1.00E-10
0.0005396,495,0.05,1.00E-10
0.00054,489,0.05,1.00E-10
0.0005404,491,0.05,1.00E-10
0.0005408,493,0.05,1.00E-10
0.0005412,485,0.05,1.00E-10
0.0005416,489,0.05,1.00E-10
0.000542,481,0.05,1.00E-10
0.0005424,487,0.05,1.00E-10
0.0005428,489,0.05,1.00E-10
0.0005432,491,0.05,1.00E-10
0.0005436,487,0.05,1.00E-10
0.000544,483,0.05,1.00E-10
0.0005444,493,0.05,1.00E-10
0.0005448,491,0.05,1.00E-10
0.0005452,487,0.05,1.00E-10
0.0005456,493,0.05,1.00E-10
0.000546,485,0.05,1.00E-10
0.0005464,497,0.05,1.00E-10
0.0005468,485,0.05,1.00E-10
0.0005472,485,0.05,1.00E-10
0.0005476,487,0.05,1.00E-10
0.000548,495,0.05,1.00E-10
0.0005484,493,0.05,1.00E-10
0.0005488,485,0.05,1.00E-10
0.0005492,487,0.05,1.00E-10
0.0005496,493,0.05,1.00E-10
0.00055,487,0.05,1.00E-10
0.0005504,483,0.05,1.00E-10
0.0005508,489,0.05,1.00E-10
0.0005512,493,0.05,1.00E-10
0.0005516,485,0.05,1.00E-10
0.000552,489,0.05,1.00E-10
0.0005524,493,0.05,1.00E-10
0.0005528,487,0.05,1.00E-10
0.0005532,501,0.05,1.00E-10
0.0005536,487,0.05,1.00E-10
0.000554,495,0.05,1.00E-10
0.0005544,493,0.05,1.00E-10
0.0005548,489,0.05,1.00E-10
0.0005552,485,0.05,1.00E-10
0.0005556,489,0.05,1.00E-10
0.000556,493,0.05,1.00E-10
0.0005564,491,0.05,1.00E-10
0.0005568,493,0.05,1.00E-10
0.0005572,489,0.05,1.00E-10
0.0005576,493,0.05,1.00E-10
0.000558,491,0.05,1.00E-10
0.0005584,499,0.05,1.00E-10
0.0005588,487,0.05,1.00E-10
0.0005592,489,0.05,1.00E-10
0.0005596,485,0.05,1.00E-10
0.00056,493,0.05,1.00E-10
0.0005604,489,0.05,1.00E-10
0.0005608,485,0.05,1.00E-10
0.0005612,497,0.05,1.00E-10
0.0005616,489,0.05,1.00E-10
0.000562,489,0.05,1.00E-10
0.0005624,487,0.05,1.00E-10
0.0005628,489,0.05,1.00E-10
0.0005632,495,0.05,1.00E-10
0.0005636,497,0.05,1.00E-10
0.000564,491,0.05,1.00E-10
0.0005644,497,0.05,1.00E-10
0.0005648,493,0.05,1.00E-10
0.0005652,481,0.05,1.00E-10
0.0005656,491,0.05,1.00E-10
0.000566,485,0.05,1.00E-10
0.0005664,489,0.05,1.00E-10
0.0005668,487,0.05,1.00E-10
0.0005672,485,0.05,1.00E-10
0.0005676,493,0.05,1.00E-10
0.000568,485,0.05,1.00E-10
0.0005684,493,0.05,1.00E-10
0.0005688,491,0.05,1.00E-10
0.0005692,481,0.05,1.00E-10
0.0005696,487,0.05,1.00E-10
0.00057,479,0.05,1.00E-10
0.0005704,487,0.05,1.00E-10
0.0005708,481,0.05,1.00E-10
0.0005712,479,0.05,1.00E-10
0.0005716,491,0.05,1.00E-10
0.000572,483,0.05,1.00E-10
0.0005724,485,0.05,1.00E-10
0.0005728,481,0.05,1.00E-10
0.0005732,479,0.05,1.00E-10
0.0005736,487,0.05,1.00E-10
0.000574,479,0.05,1.00E-10
0.0005744,485,0.05,1.00E-10
0.0005748,489,0.05,1.00E-10
0.0005752,491,0.05,1.00E-10
0.0005756,493,0.05,1.00E-10
0.000576,485,0.05,1.00E-10
0.0005764,483,0.05,1.00E-10
0.0005768,487,0.05,1.00E-10
0.0005772,493,0.05,1.00E-10
0.0005776,489,0.05,1.00E-10
0.000578,491,0.05,1.00E-10
0.0005784,493,0.05,1.00E-10
0.0005788,495,0.05,1.00E-10
0.0005792,493,0.05,1.00E-10
0.0005796,493,0.05,1.00E-10
0.00058,491,0.05,1.00E-10
0.0005804,493,0.05,1.00E-10
0.0005808,493,0.05,1.00E-10
0.0005812,493,0.05,1.00E-10
0.0005816,491,0.05,1.00E-10
0.000582,493,0.05,1.00E-10
0.0005824,489,0.05,1.00E-10
0.0005828,491,0.05,1.00E-10
0.0005832,489,0.05,1.00E-10
0.0005836,487,0.05,1.00E-10
0.000584,491,0.05,1.00E-10
0.0005844,483,0.05,1.00E-10
0.0005848,481,0.05,1.00E-10
0.0005852,485,0.05,1.00E-10
0.0005856,487,0.05,1.00E-10
0.000586,481,0.05,1.00E-10
0.0005864,481,0.05,1.00E-10
0.0005868,483,0.05,1.00E-10
0.0005872,491,0.05,1.00E-10
0.0005876,483,0.05,1.00E-10
0.000588,483,0.05,1.00E-10
0.0005884,493,0.05,1.00E-10
0.0005888,487,0.05,1.00E-10
0.0005892,481,0.05,1.00E-10
0.0005896,479,0.05,1.00E-10
0.00059,487,0.05,1.00E-10
0.0005904,483,0.05,1.00E-10
0.0005908,477,0.05,1.00E-10
0.0005912,481,0.05,1.00E-10
0.0005916,483,0.05,1.00E-10
0.000592,483,0.05,1.00E-10
0.0005924,481,0.05,1.00E-10
0.0005928,489,0.05,1.00E-10
0.0005932,485,0.05,1.00E-10
0.0005936,485,0.05,1.00E-10
0.000594,485,0.05,1.00E-10
0.0005944,483,0.05,1.00E-10
0.0005948,481,0.05,1.00E-10
0.0005952,483,0.05,1.00E-10
0.0005956,485,0.05,1.00E-10
0.000596,489,0.05,1.00E-10
0.0005964,487,0.05,1.00E-10
0.0005968,489,0.05,1.00E-10
0.0005972,493,0.05,1.00E-10
0.0005976,489,0.05,1.00E-10
0.000598,493,0.05,1.00E-10
0.0005984,489,0.05,1.00E-10
0.0005988,489,0.05,1.00E-10
0.0005992,489,0.05,1.00E-10
0.0005996,489,0.05,1.00E-10
0.0006,493,0.05,1.00E-10
0.0006004,491,0.05,1.00E-10
0.0006008,485,0.05,1.00E-10
0.0006012,491,0.05,1.00E-10
0.0006016,491,0.05,1.00E-10
0.000602,485,0.05,1.00E-10
0.0006024,487,0.05,1.00E-10
0.0006028,487,0.05,1.00E-10
0.0006032,489,0.05,1.00E-10
0.0006036,487,0.05,1.00E-10
0.000604,489,0.05,1.00E-10
0.0006044,487,0.05,1.00E-10
0.0006048,485,0.05,1.00E-10
0.0006052,489,0.05,1.00E-10
0.0006056,489,0.05,1.00E-10
0.000606,489,0.05,1.00E-10
0.0006064,491,0.05,1.00E-10
0.0006068,491,0.05,1.00E-10
0.0006072,495,0.05,1.00E-10
0.0006076,489,0.05,1.00E-10
0.000608,487,0.05,1.00E-10
0.0006084,485,0.05,1.00E-10
0.0006088,481,0.05,1.00E-10
0.0006092,485,0.05,1.00E-10
0.0006096,487,0.05,1.00E-10
0.00061,479,0.05,1.00E-10
0.0006104,483,0.05,1.00E-10
0.0006108,489,0.05,1.00E-10
0.0006112,489,0.05,1.00E-10
0.0006116,489,0.05,1.00E-10
0.000612,487,0.05,1.00E-10
0.0006124,485,0.05,1.00E-10
0.0006128,485,0.05,1.00E-10
0.0006132,479,0.05,1.00E-10
0.0006136,483,0.05,1.00E-10
0.000614,483,0.05,1.00E-10
0.0006144,483,0.05,1.00E-10
0.0006148,487,0.05,1.00E-10
0.0006152,485,0.05,1.00E-10
0.0006156,483,0.05,1.00E-10
0.000616,475,0.05,1.00E-10
0.0006164,487,0.05,1.00E-10
0.0006168,479,0.05,1.00E-10
0.0006172,479,0.05,1.00E-10
0.0006176,485,0.05,1.00E-10
0.000618,481,0.05,1.00E-10
0.0006184,489,0.05,1.00E-10
0.0006188,485,0.05,1.00E-10
0.0006192,485,0.05,1.00E-10
0.0006196,491,0.05,1.00E-10
0.00062,491,0.05,1.00E-10
0.0006204,487,0.05,1.00E-10
0.0006208,495,0.05,1.00E-10
0.0006212,485,0.05,1.00E-10
0.0006216,485,0.05,1.00E-10
0.000622,489,0.05,1.00E-10
0.0006224,491,0.05,1.00E-10
