Time,H2O_ppm
0.00021299511316872407, 5.328258704030304
0.00028385696233673274, 14.464955935506168
0.0003547188115047414, 40.232495318657584
0.00042220628690284485, 103.41132484417449
0.0004728218934514222, 198.79478945836945
0.0005048784442655213, 296.98395347507994
0.0005284990606548579, 393.2785827236703
0.0005487453032742887, 492.08837019890234
0.000567304359008767, 594.9224108367625
0.0005824890409733404, 693.6603366483764
0.0005959865360529613, 782.5891453760858
0.0006094840311325817, 877.9855038294465
0.0006229815262122026, 972.3039373285321
0.000636479021291823, 1069.8561456904433
0.0006499765163714439, 1165.7914666209417
0.0006634740114510643, 1257.415087734339
0.0006786586934156378, 1355.0750885916777
0.0006955305622651634, 1454.244184385002
0.0007140896179996421, 1551.3292919333942
0.0007360230475040256, 1648.3938675778952
0.0007630180376632669, 1740.6847755677486
0.000803510522902129, 1835.973341525682
0.0008642492507604221, 1913.5634063296097
0.0009351110999284307, 1952.3687046835194
0.0010059729490964394, 1967.0490159655537
0.001076834798264448, 1972.797949055022
0.0011156400966183572, 1974.2351823273889
