Time,OH_ppm,Relative_Uncertainty,W
4.00E-06,0.1,0.05,0.022445007
4.40E-06,0.2,0.05,0.022445007
8.80E-06,0.1,0.05,0.022445007
9.20E-06,0.2,0.05,0.022445007
1.04E-05,0.1,0.05,0.022445007
1.08E-05,0.1,0.05,0.022445007
1.12E-05,0.4,0.05,0.022445007
1.16E-05,0.5,0.05,0.022445007
1.20E-05,0.2,0.05,0.022445007
1.24E-05,0.4,0.05,0.022445007
1.28E-05,0.2,0.05,0.022445007
1.40E-05,0.2,0.05,0.022445007
1.44E-05,0.2,0.05,0.022445007
1.48E-05,0.4,0.05,0.022445007
1.52E-05,0.1,0.05,0.022445007
1.60E-05,0.3,0.05,0.022445007
1.64E-05,0.3,0.05,0.022445007
1.68E-05,0.1,0.05,0.022445007
1.84E-05,0.3,0.05,0.022445007
1.88E-05,0.2,0.05,0.022445007
2.48E-05,0.6,0.05,0.022445007
2.52E-05,0.5,0.05,0.022445007
2.56E-05,0.4,0.05,0.022445007
2.60E-05,0.4,0.05,0.022445007
2.64E-05,0.4,0.05,0.022445007
2.68E-05,0.2,0.05,0.022445007
2.72E-05,0.2,0.05,0.022445007
2.76E-05,0.4,0.05,0.022445007
3.36E-05,0.2,0.05,0.022445007
3.40E-05,0.4,0.05,0.022445007
3.44E-05,0.3,0.05,0.022445007
3.48E-05,0.5,0.05,0.022445007
3.52E-05,0.2,0.05,0.022445007
3.96E-05,0.1,0.05,0.022445007
4.56E-05,0.2,0.05,0.022445007
4.60E-05,0.2,0.05,0.022445007
4.64E-05,0.1,0.05,0.022445007
4.68E-05,0.1,0.05,0.022445007
4.72E-05,0.4,0.05,0.022445007
4.76E-05,0.2,0.05,0.022445007
4.84E-05,0.1,0.05,0.022445007
4.96E-05,0.2,0.05,0.022445007
5.20E-05,0.1,0.05,0.022445007
5.28E-05,0.1,0.05,0.022445007
5.52E-05,0.4,0.05,0.022445007
5.56E-05,0.4,0.05,0.022445007
5.60E-05,0.2,0.05,0.022445007
5.64E-05,0.1,0.05,0.022445007
5.68E-05,0.3,0.05,0.022445007
5.72E-05,0.3,0.05,0.022445007
5.76E-05,0.4,0.05,0.022445007
5.80E-05,0.1,0.05,0.022445007
5.88E-05,0.1,0.05,0.022445007
5.96E-05,0.1,0.05,0.022445007
6.04E-05,0.1,0.05,0.022445007
6.08E-05,0.4,0.05,0.022445007
6.12E-05,0.3,0.05,0.022445007
6.16E-05,0.2,0.05,0.022445007
6.20E-05,0.3,0.05,0.022445007
6.24E-05,0.4,0.05,0.022445007
6.28E-05,0.3,0.05,0.022445007
6.36E-05,0.3,0.05,0.022445007
6.56E-05,0.1,0.05,0.022445007
6.60E-05,0.3,0.05,0.022445007
7.24E-05,0.2,0.05,0.022445007
7.28E-05,0.1,0.05,0.022445007
7.36E-05,0.2,0.05,0.022445007
7.40E-05,0.1,0.05,0.022445007
7.56E-05,0.1,0.05,0.022445007
7.60E-05,0.2,0.05,0.022445007
7.68E-05,0.2,0.05,0.022445007
7.80E-05,0.1,0.05,0.022445007
8.24E-05,0.1,0.05,0.022445007
8.36E-05,0.4,0.05,0.022445007
8.48E-05,0.3,0.05,0.022445007
8.56E-05,0.1,0.05,0.022445007
8.60E-05,0.2,0.05,0.022445007
8.80E-05,0.4,0.05,0.022445007
8.88E-05,0.1,0.05,0.022445007
8.96E-05,0.1,0.05,0.022445007
9.04E-05,0.2,0.05,0.022445007
9.08E-05,0.3,0.05,0.022445007
9.12E-05,0.1,0.05,0.022445007
9.24E-05,0.1,0.05,0.022445007
9.28E-05,0.2,0.05,0.022445007
9.32E-05,0.1,0.05,0.022445007
9.40E-05,0.1,0.05,0.022445007
9.48E-05,0.3,0.05,0.022445007
9.56E-05,0.4,0.05,0.022445007
9.60E-05,0.1,0.05,0.022445007
9.64E-05,0.3,0.05,0.022445007
9.68E-05,0.3,0.05,0.022445007
9.72E-05,0.2,0.05,0.022445007
9.76E-05,0.3,0.05,0.022445007
9.92E-05,0.1,0.05,0.022445007
0.0001,0.2,0.05,0.022445007
0.0001004,0.1,0.05,0.022445007
0.0001008,0.1,0.05,0.022445007
0.0001012,0.1,0.05,0.022445007
0.0001016,0.1,0.05,0.022445007
0.0001024,0.2,0.05,0.022445007
0.0001028,0.2,0.05,0.022445007
0.0001036,0.1,0.05,0.022445007
0.000104,0.4,0.05,0.022445007
0.0001044,0.5,0.05,0.022445007
0.0001048,0.3,0.05,0.022445007
0.0001052,0.2,0.05,0.022445007
0.000106,0.1,0.05,0.022445007
0.0001064,0.2,0.05,0.022445007
0.0001072,0.1,0.05,0.022445007
0.0001076,0.1,0.05,0.022445007
0.0001264,0.5,0.05,0.022445007
0.0001268,0.4,0.05,0.022445007
0.0001272,0.5,0.05,0.022445007
0.0001276,0.6,0.05,0.022445007
0.000128,0.4,0.05,0.022445007
0.0001284,0.7,0.05,0.022445007
0.0001288,0.3,0.05,0.022445007
0.0001292,0.2,0.05,0.022445007
0.0001296,0.6,0.05,0.022445007
0.00013,0.4,0.05,0.022445007
0.0001304,0.1,0.05,0.022445007
0.0001308,0.6,0.05,0.022445007
0.0001312,0.6,0.05,0.022445007
0.0001316,0.4,0.05,0.022445007
0.000132,0.4,0.05,0.022445007
0.0001324,0.1,0.05,0.022445007
0.0001328,0.5,0.05,0.022445007
0.0001332,0.3,0.05,0.022445007
0.0001336,0.5,0.05,0.022445007
0.000134,0.5,0.05,0.022445007
0.0001344,0.7,0.05,0.022445007
0.0001348,0.3,0.05,0.022445007
0.0001352,0.5,0.05,0.022445007
0.0001356,0.5,0.05,0.022445007
0.000136,0.6,0.05,0.022445007
0.0001364,0.5,0.05,0.022445007
0.0001368,0.2,0.05,0.022445007
0.0001372,0.1,0.05,0.022445007
0.0001376,0.4,0.05,0.022445007
0.000138,0.5,0.05,0.022445007
0.0001384,0.4,0.05,0.022445007
0.0001388,0.5,0.05,0.022445007
0.0001392,0.5,0.05,0.022445007
0.0001396,0.5,0.05,0.022445007
0.00014,0.7,0.05,0.022445007
0.0001404,0.4,0.05,0.022445007
0.0001408,0.5,0.05,0.022445007
0.0001412,0.4,0.05,0.022445007
0.0001416,0.7,0.05,0.022445007
0.000142,0.1,0.05,0.022445007
0.0001424,0.4,0.05,0.022445007
0.0001428,0.4,0.05,0.022445007
0.0001432,0.4,0.05,0.022445007
0.0001436,0.2,0.05,0.022445007
0.000144,0.1,0.05,0.022445007
0.0001444,0.4,0.05,0.022445007
0.0001448,0.3,0.05,0.022445007
0.0001452,0.3,0.05,0.022445007
0.0001456,0.2,0.05,0.022445007
0.000146,0.3,0.05,0.022445007
0.0001464,0.2,0.05,0.022445007
0.0001468,0.3,0.05,0.022445007
0.0001472,0.1,0.05,0.022445007
0.0001476,0.4,0.05,0.022445007
0.000148,0.3,0.05,0.022445007
0.0001484,0.3,0.05,0.022445007
0.0001488,0.4,0.05,0.022445007
0.0001496,0.2,0.05,0.022445007
0.00015,0.3,0.05,0.022445007
0.0001504,0.1,0.05,0.022445007
0.0001508,0.1,0.05,0.022445007
0.000152,0.1,0.05,0.022445007
0.0001524,0.3,0.05,0.022445007
0.0001528,0.2,0.05,0.022445007
0.0001532,0.4,0.05,0.022445007
0.0001536,0.5,0.05,0.022445007
0.000154,0.3,0.05,0.022445007
0.0001544,0.2,0.05,0.022445007
0.0001556,0.1,0.05,0.022445007
0.000156,0.1,0.05,0.022445007
0.0001564,0.3,0.05,0.022445007
0.0001576,0.3,0.05,0.022445007
0.0001596,0.1,0.05,0.022445007
0.0001612,0.1,0.05,0.022445007
0.0001616,0.3,0.05,0.022445007
0.000162,0.3,0.05,0.022445007
0.0001624,0.2,0.05,0.022445007
0.0001628,0.3,0.05,0.022445007
0.0001636,0.1,0.05,0.022445007
0.000164,0.5,0.05,0.022445007
0.0001644,0.5,0.05,0.022445007
0.0001648,0.7,0.05,0.022445007
0.0001652,0.5,0.05,0.022445007
0.0001656,0.5,0.05,0.022445007
0.000166,0.8,0.05,0.022445007
0.0001664,0.6,0.05,0.022445007
0.0001668,0.5,0.05,0.022445007
0.0001672,0.8,0.05,0.022445007
0.0001676,1.3,0.05,0.022445007
0.000168,1,0.05,0.022445007
0.0001684,0.6,0.05,0.022445007
0.0001688,1.1,0.05,0.022445007
0.0001692,0.8,0.05,0.022445007
0.0001696,1,0.05,0.022445007
0.00017,1,0.05,0.022445007
0.0001704,1,0.05,0.022445007
0.0001708,1.1,0.05,0.022445007
0.0001712,0.7,0.05,0.022445007
0.0001716,0.5,0.05,0.022445007
0.000172,0.6,0.05,0.022445007
0.0001724,1,0.05,0.022445007
0.0001728,0.8,0.05,0.022445007
0.0001732,0.5,0.05,0.022445007
0.0001736,0.7,0.05,0.022445007
0.000174,0.7,0.05,0.022445007
0.0001744,0.6,0.05,0.022445007
0.0001748,0.8,0.05,0.022445007
0.0001752,0.5,0.05,0.022445007
0.0001756,0.5,0.05,0.022445007
0.000176,0.6,0.05,0.022445007
0.0001764,0.9,0.05,0.022445007
0.0001768,0.9,0.05,0.022445007
0.0001772,0.9,0.05,0.022445007
0.0001776,0.5,0.05,0.022445007
0.000178,0.4,0.05,0.022445007
0.0001784,0.6,0.05,0.022445007
0.0001788,0.6,0.05,0.022445007
0.0001792,0.5,0.05,0.022445007
0.0001796,0.7,0.05,0.022445007
0.00018,0.4,0.05,0.022445007
0.0001808,0.6,0.05,0.022445007
0.0001812,0.6,0.05,0.022445007
0.0001816,0.5,0.05,0.022445007
0.000182,0.7,0.05,0.022445007
0.0001824,0.7,0.05,0.022445007
0.0001828,0.8,0.05,0.022445007
0.0001832,1,0.05,0.022445007
0.0001836,0.7,0.05,0.022445007
0.000184,0.6,0.05,0.022445007
0.0001844,0.6,0.05,0.022445007
0.0001848,0.5,0.05,0.022445007
0.0001852,0.7,0.05,0.022445007
0.0001856,0.6,0.05,0.022445007
0.000186,0.9,0.05,0.022445007
0.0001864,0.8,0.05,0.022445007
0.0001868,0.9,0.05,0.022445007
0.0001872,0.6,0.05,0.022445007
0.0001876,1,0.05,0.022445007
0.000188,0.8,0.05,0.022445007
0.0001884,0.7,0.05,0.022445007
0.0001888,0.9,0.05,0.022445007
0.0001892,0.8,0.05,0.022445007
0.0001896,0.8,0.05,0.022445007
0.00019,0.9,0.05,0.022445007
0.0001904,0.7,0.05,0.022445007
0.0001908,0.9,0.05,0.022445007
0.0001912,0.7,0.05,0.022445007
0.0001916,1.1,0.05,0.022445007
0.000192,0.9,0.05,0.022445007
0.0001924,1,0.05,0.022445007
0.0001928,1.1,0.05,0.022445007
0.0001932,0.8,0.05,0.022445007
0.0001936,0.9,0.05,0.022445007
0.000194,1,0.05,0.022445007
0.0001944,1,0.05,0.022445007
0.0001948,1.1,0.05,0.022445007
0.0001952,1,0.05,0.022445007
0.0001956,1,0.05,0.022445007
0.000196,0.8,0.05,0.022445007
0.0001964,0.9,0.05,0.022445007
0.0001968,1,0.05,0.022445007
0.0001972,1.2,0.05,0.022445007
0.0001976,1.3,0.05,0.022445007
0.000198,1.2,0.05,0.022445007
0.0001984,0.8,0.05,0.022445007
0.0001988,0.7,0.05,0.022445007
0.0001992,0.8,0.05,0.022445007
0.0001996,0.9,0.05,0.022445007
0.0002,0.8,0.05,0.022445007
0.0002004,1,0.05,0.022445007
0.0002008,0.6,0.05,0.022445007
0.0002012,0.7,0.05,0.022445007
0.0002016,0.9,0.05,0.022445007
0.000202,1,0.05,0.022445007
0.0002024,1.2,0.05,0.022445007
0.0002028,0.9,0.05,0.022445007
0.0002032,1.3,0.05,0.022445007
0.0002036,0.8,0.05,0.022445007
0.000204,0.9,0.05,0.022445007
0.0002044,0.5,0.05,0.022445007
0.0002048,0.7,0.05,0.022445007
0.0002052,0.9,0.05,0.022445007
0.0002056,0.9,0.05,0.022445007
0.000206,1,0.05,0.022445007
0.0002064,1,0.05,0.022445007
0.0002068,1,0.05,0.022445007
0.0002072,1.2,0.05,0.022445007
0.0002076,1.5,0.05,0.022445007
0.000208,1,0.05,0.022445007
0.0002084,0.7,0.05,0.022445007
0.0002088,0.5,0.05,0.022445007
0.0002092,1,0.05,0.022445007
0.0002096,0.9,0.05,0.022445007
0.00021,1.1,0.05,0.022445007
0.0002104,1.2,0.05,0.022445007
0.0002108,1.2,0.05,0.022445007
0.0002112,1.4,0.05,0.022445007
0.0002116,1.2,0.05,0.022445007
0.000212,1.4,0.05,0.022445007
0.0002124,1.3,0.05,0.022445007
0.0002128,1.3,0.05,0.022445007
0.0002132,1.3,0.05,0.022445007
0.0002136,1.1,0.05,0.022445007
0.000214,1.4,0.05,0.022445007
0.0002144,1.3,0.05,0.022445007
0.0002148,1.5,0.05,0.022445007
0.0002152,1.1,0.05,0.022445007
0.0002156,1.3,0.05,0.022445007
0.000216,1.5,0.05,0.022445007
0.0002164,1.5,0.05,0.022445007
0.0002168,1.5,0.05,0.022445007
0.0002172,1.1,0.05,0.022445007
0.0002176,1.3,0.05,0.022445007
0.000218,1.2,0.05,0.022445007
0.0002184,1.3,0.05,0.022445007
0.0002188,1.3,0.05,0.022445007
0.0002192,1,0.05,0.022445007
0.0002196,1.3,0.05,0.022445007
0.00022,1.2,0.05,0.022445007
0.0002204,1.4,0.05,0.022445007
0.0002208,1.1,0.05,0.022445007
0.0002212,1.3,0.05,0.022445007
0.0002216,1.4,0.05,0.022445007
0.000222,1,0.05,0.022445007
0.0002224,1,0.05,0.022445007
0.0002228,1,0.05,0.022445007
0.0002232,0.8,0.05,0.022445007
0.0002236,0.8,0.05,0.022445007
0.000224,1,0.05,0.022445007
0.0002244,0.9,0.05,0.022445007
0.0002248,0.9,0.05,0.022445007
0.0002252,1.1,0.05,0.022445007
0.0002256,1,0.05,0.022445007
0.000226,0.7,0.05,0.022445007
0.0002264,1.2,0.05,0.022445007
0.0002268,1.3,0.05,0.022445007
0.0002272,1.5,0.05,0.022445007
0.0002276,1.2,0.05,0.022445007
0.000228,1.3,0.05,0.022445007
0.0002284,1.5,0.05,0.022445007
0.0002288,1.4,0.05,0.022445007
0.0002292,1.3,0.05,0.022445007
0.0002296,1.4,0.05,0.022445007
0.00023,1.9,0.05,0.022445007
0.0002304,1.8,0.05,0.022445007
0.0002308,1.5,0.05,0.022445007
0.0002312,1.8,0.05,0.022445007
0.0002316,1.6,0.05,0.022445007
0.000232,1.8,0.05,0.022445007
0.0002324,2.3,0.05,0.022445007
0.0002328,1.8,0.05,0.022445007
0.0002332,2,0.05,0.022445007
0.0002336,2.3,0.05,0.022445007
0.000234,2,0.05,0.022445007
0.0002344,1.9,0.05,0.022445007
0.0002348,2.3,0.05,0.022445007
0.0002352,1.9,0.05,0.022445007
0.0002356,2.1,0.05,0.022445007
0.000236,1.9,0.05,0.022445007
0.0002364,2.1,0.05,0.022445007
0.0002368,2.3,0.05,0.022445007
0.0002372,2.1,0.05,0.022445007
0.0002376,1.8,0.05,0.022445007
0.000238,2.1,0.05,0.022445007
0.0002384,2.2,0.05,0.022445007
0.0002388,1.6,0.05,0.022445007
0.0002392,2.2,0.05,0.022445007
0.0002396,2.1,0.05,0.022445007
0.00024,2,0.05,0.022445007
0.0002404,2.2,0.05,0.022445007
0.0002408,2,0.05,0.022445007
0.0002412,2.1,0.05,0.022445007
0.0002416,2.4,0.05,0.022445007
0.000242,2,0.05,0.022445007
0.0002424,2.2,0.05,0.022445007
0.0002428,2.3,0.05,0.022445007
0.0002432,2.1,0.05,0.022445007
0.0002436,2.2,0.05,0.022445007
0.000244,1.9,0.05,0.022445007
0.0002444,2.2,0.05,0.022445007
0.0002448,2.2,0.05,0.022445007
0.0002452,2.4,0.05,0.022445007
