Time,OH_ppm,Relative_Uncertainty,W
0.0006208,103,0.05,1e-10
0.0006212,103,0.05,1e-10
0.0006216,103.3,0.05,1e-10
0.000622,103.2,0.05,1e-10
0.0006224,103.5,0.05,1e-10
0.0006228,103.3,0.05,1e-10
0.0006232,103.6,0.05,1e-10
0.0006236,103.6,0.05,1e-10
0.000624,103.8,0.05,1e-10
0.0006244,103.9,0.05,1e-10
0.0006248,103.9,0.05,1e-10
0.0006252,104,0.05,1e-10
0.0006256,103.9,0.05,1e-10
0.000626,104,0.05,1e-10
0.0006264,103.7,0.05,1e-10
0.0006268,104.1,0.05,1e-10
0.0006272,103.9,0.05,1e-10
0.0006276,104,0.05,1e-10
0.000628,104.3,0.05,1e-10
0.0006284,104.5,0.05,1e-10
0.0006288,104.4,0.05,1e-10
0.0006292,104,0.05,1e-10
0.0006296,104.4,0.05,1e-10
0.00063,104.6,0.05,1e-10
0.0006304,104.5,0.05,1e-10
0.0006308,104.7,0.05,1e-10
0.0006312,104.4,0.05,1e-10
0.0006316,104.3,0.05,1e-10
0.000632,104.5,0.05,1e-10
0.0006324,104.6,0.05,1e-10
0.0006328,105,0.05,1e-10
0.0006332,104.8,0.05,1e-10
0.0006336,104.9,0.05,1e-10
0.000634,104.7,0.05,1e-10
0.0006344,104.7,0.05,1e-10
0.0006348,104.6,0.05,1e-10
0.0006352,105.1,0.05,1e-10
0.0006356,104.9,0.05,1e-10
0.000636,104.8,0.05,1e-10
0.0006364,105.2,0.05,1e-10
0.0006368,105.2,0.05,1e-10
0.0006372,104.7,0.05,1e-10
0.0006376,105.3,0.05,1e-10
0.000638,104.8,0.05,1e-10
0.0006384,105,0.05,1e-10
0.0006388,105,0.05,1e-10
0.0006392,105.1,0.05,1e-10
0.0006396,105.2,0.05,1e-10
0.00064,105.2,0.05,1e-10
0.0006404,105.3,0.05,1e-10
0.0006408,105.2,0.05,1e-10
0.0006412,105.3,0.05,1e-10
0.0006416,105.3,0.05,1e-10
0.000642,105.5,0.05,1e-10
0.0006424,105.3,0.05,1e-10
0.0006428,105.3,0.05,1e-10
0.0006432,105.1,0.05,1e-10
0.0006436,105.4,0.05,1e-10
0.000644,105.6,0.05,1e-10
0.0006444,105.6,0.05,1e-10
0.0006448,105.8,0.05,1e-10
0.0006452,106,0.05,1e-10
0.0006456,105.8,0.05,1e-10
0.000646,105.6,0.05,1e-10
0.0006464,105.6,0.05,1e-10
0.0006468,105.8,0.05,1e-10
0.0006472,105.7,0.05,1e-10
0.0006476,106,0.05,1e-10
0.000648,105.6,0.05,1e-10
0.0006484,105.8,0.05,1e-10
0.0006488,106,0.05,1e-10
0.0006492,106.2,0.05,1e-10
0.0006496,105.8,0.05,1e-10
0.00065,105.7,0.05,1e-10
0.0006504,105.9,0.05,1e-10
0.0006508,105.9,0.05,1e-10
0.0006512,106.1,0.05,1e-10
0.0006516,105.9,0.05,1e-10
0.000652,106.3,0.05,1e-10
0.0006524,105.9,0.05,1e-10
0.0006528,106.1,0.05,1e-10
0.0006532,105.8,0.05,1e-10
0.0006536,106.1,0.05,1e-10
0.000654,105.9,0.05,1e-10
0.0006544,106.6,0.05,1e-10
0.0006548,106.5,0.05,1e-10
0.0006552,106.1,0.05,1e-10
0.0006556,106.3,0.05,1e-10
0.000656,106.2,0.05,1e-10
0.0006564,106.1,0.05,1e-10
0.0006568,106.2,0.05,1e-10
0.0006572,106.2,0.05,1e-10
0.0006576,106.5,0.05,1e-10
0.000658,106.5,0.05,1e-10
0.0006584,106.8,0.05,1e-10
0.0006588,106.6,0.05,1e-10
0.0006592,106.5,0.05,1e-10
0.0006596,106.3,0.05,1e-10
