time,Absorbance_216,Relative_Uncertainty,W
2.220446049250313e-14,0.05801585022466697,0.1,0.016343011261515338
2.220668093855238e-10,0.05801562900888382,0.1,0.016343011261515338
2.442512858635837e-09,0.05801341696351168,0.1,0.016343011261515338
4.66295890788615e-09,0.05801120506807344,0.1,0.016343011261515338
8.823678302560364e-09,0.05800706081849207,0.1,0.016343011261515338
1.6115274785390406e-08,0.057999799504923476,0.1,0.016343011261515338
2.8845446081843038e-08,0.057987126551421735,0.1,0.016343011261515338
5.127483806747912e-08,0.05796481142996164,0.1,0.016343011261515338
9.392203730965363e-08,0.05792242881314179,0.1,0.016343011261515338
1.8093554322090551e-07,0.057836146871775365,0.1,0.016343011261515338
2.679490491321573e-07,0.05775012151189935,0.1,0.016343011261515338
3.549625550434093e-07,0.05766435165076056,0.1,0.016343011261515338
4.419760609546612e-07,0.05757883617181383,0.1,0.016343011261515338
5.273185244419757e-07,0.05749520918897001,0.1,0.016343011261515338
6.126609879292902e-07,0.05741182489737789,0.1,0.016343011261515338
6.980034514166047e-07,0.057328682160050874,0.1,0.016343011261515338
9.217146848806641e-07,0.05711187598837478,0.1,0.016343011261515338
1.1454259183447234e-06,0.05689670350452526,0.1,0.016343011261515338
1.3691371518087828e-06,0.056683146205029275,0.1,0.016343011261515338
1.592848385272842e-06,0.056471185994936036,0.1,0.016343011261515338
1.816559618736901e-06,0.056260805059816725,0.1,0.016343011261515338
2.040270852200961e-06,0.05605198583261327,0.1,0.016343011261515338
2.26398208566502e-06,0.055844710993230566,0.1,0.016343011261515338
2.733777170130293e-06,0.05541438411187852,0.1,0.016343011261515338
3.2035722545955663e-06,0.054990638761859216,0.1,0.016343011261515338
3.67336733906084e-06,0.05457332464092925,0.1,0.016343011261515338
4.1431624235261135e-06,0.05416229632755015,0.1,0.016343011261515338
4.6129575079913875e-06,0.05375741303075143,0.1,0.016343011261515338
5.082752592456659e-06,0.053358538125361364,0.1,0.016343011261515338
5.552547676921932e-06,0.05296553889493656,0.1,0.016343011261515338
6.0223427613872045e-06,0.05257828643831627,0.1,0.016343011261515338
6.4921378458524785e-06,0.052196655595221575,0.1,0.016343011261515338
7.297210147969425e-06,0.05155539049576671,0.1,0.016343011261515338
8.102282450086375e-06,0.050929690633199166,0.1,0.016343011261515338
8.907354752203324e-06,0.050318996254157575,0.1,0.016343011261515338
9.712427054320273e-06,0.04972277409140457,0.1,0.016343011261515338
1.0517499356437222e-05,0.049140515673966524,0.1,0.016343011261515338
1.132257165855417e-05,0.048571736013170025,0.1,0.016343011261515338
1.212764396067112e-05,0.0480159723962788,0.1,0.016343011261515338
1.2932716262788068e-05,0.047472783119924464,0.1,0.016343011261515338
1.4182218364920126e-05,0.046653652474496835,0.1,0.016343011261515338
1.543172046705219e-05,0.045862310267563634,0.1,0.016343011261515338
1.6681222569184256e-05,0.04509736594266564,0.1,0.016343011261515338
1.7930724671316318e-05,0.044357520172366514,0.1,0.016343011261515338
1.918022677344838e-05,0.043641557622084784,0.1,0.016343011261515338
2.0429728875580443e-05,0.04294834024310898,0.1,0.016343011261515338
2.1679230977712505e-05,0.042276801139090776,0.1,0.016343011261515338
2.292873307984457e-05,0.04162593906852615,0.1,0.016343011261515338
2.417823518197663e-05,0.04099481350642653,0.1,0.016343011261515338
2.5427737284108693e-05,0.04038254013659452,0.1,0.016343011261515338
2.6677239386240755e-05,0.03978828670656428,0.1,0.016343011261515338
2.7926741488372808e-05,0.03921126923528369,0.1,0.016343011261515338
