Time,O_ppm,Relative_Uncertainty,W
3.412302485930133e-14,0.4239991519208119,0.1,0.011826247919781653
3.4126437161787263e-10,0.4239983430812637,0.1,0.011826247919781653
3.753566857548006e-09,0.42399025478868124,0.1,0.011826247919781653
1.2715152274294187e-08,0.4239690135751559,0.1,0.011826247919781653
3.078017329163314e-08,0.4239261981240244,0.1,0.011826247919781653
6.385241433857882e-08,0.4238478255884509,0.1,0.011826247919781653
1.2239119092861588e-07,0.4237091395071493,0.1,0.011826247919781653
2.2531750166874368e-07,0.42346540348945605,0.1,0.011826247919781653
4.1180735356435493e-07,0.423024140798135,0.1,0.011826247919781653
8.914238162193286e-07,0.42189140694616356,0.1,0.011826247919781653
1.3710402788743024e-06,0.42076170648785455,0.1,0.011826247919781653
1.8506567415292762e-06,0.4196350318131732,0.1,0.011826247919781653
2.33027320418425e-06,0.4185113749885543,0.1,0.011826247919781653
3.091166222979107e-06,0.4167349111636743,0.1,0.011826247919781653
3.8520592417739634e-06,0.41496599394762923,0.1,0.011826247919781653
4.6129522605688205e-06,0.4132045884114555,0.1,0.011826247919781653
5.3738452793636776e-06,0.41145066084686965,0.1,0.011826247919781653
6.134738298158535e-06,0.40970417971739026,0.1,0.011826247919781653
6.895631316953392e-06,0.40796511422431025,0.1,0.011826247919781653
7.656524335748249e-06,0.4062334332976911,0.1,0.011826247919781653
9.104160000064661e-06,0.4029591035697098,0.1,0.011826247919781653
1.0551795664381074e-05,0.39971117523259914,0.1,0.011826247919781653
1.2928442314338536e-05,0.3944356029623723,0.1,0.011826247919781653
1.5305088964296e-05,0.3892296860028233,0.1,0.011826247919781653
1.7681735614253463e-05,0.38409250373552456,0.1,0.011826247919781653
2.0058382264210927e-05,0.3790231482501024,0.1,0.011826247919781653
2.243502891416839e-05,0.3740207238981259,0.1,0.011826247919781653
2.4811675564125854e-05,0.36908434693227754,0.1,0.011826247919781653
2.7188322214083317e-05,0.36421314527320414,0.1,0.011826247919781653
2.986889734005903e-05,0.35879614144112115,0.1,0.011826247919781653
3.2549472466034736e-05,0.35345973491997074,0.1,0.011826247919781653
3.5230047592010444e-05,0.3482027270057872,0.1,0.011826247919781653
3.937826423084684e-05,0.3402212140277932,0.1,0.011826247919781653
4.3526480869683234e-05,0.33242272545585794,0.1,0.011826247919781653
4.767469750851963e-05,0.3248030645571926,0.1,0.011826247919781653
5.1822914147356024e-05,0.3173581302465618,0.1,0.011826247919781653
5.597113078619242e-05,0.31008391532305013,0.1,0.011826247919781653
6.0119347425028814e-05,0.30297650461540027,0.1,0.011826247919781653
6.820754357654111e-05,0.2895837517153143,0.1,0.011826247919781653
7.62957397280534e-05,0.2767832660706712,0.1,0.011826247919781653
8.210421239299776e-05,0.26794141096502644,0.1,0.011826247919781653
8.791268505794212e-05,0.2593821476706348,0.1,0.011826247919781653
9.372115772288647e-05,0.25109644027446426,0.1,0.011826247919781653
9.952963038783083e-05,0.24307554363583952,0.1,0.011826247919781653
0.00010533810305277519,0.23531099484267454,0.1,0.011826247919781653
0.00011114657571771955,0.22779460174694324,0.1,0.011826247919781653
0.0001169550483826639,0.22051843285085457,0.1,0.011826247919781653
0.00012276352104760826,0.21347480957433795,0.1,0.011826247919781653
0.00012857199371255263,0.20665629914711936,0.1,0.011826247919781653
0.00013764565930978986,0.19643829013439815,0.1,0.011826247919781653
0.00014671932490702708,0.18672581774085692,0.1,0.011826247919781653
0.0001557929905042643,0.17749387007295275,0.1,0.011826247919781653
0.00016486665610150153,0.1687186721397123,0.1,0.011826247919781653
0.00017394032169873875,0.16037762493323865,0.1,0.011826247919781653
0.00018301398729597598,0.15244924787432787,0.1,0.011826247919781653
0.0001920876528932132,0.14491312360118339,0.1,0.011826247919781653
0.00020116131849045042,0.13774984506837798,0.1,0.011826247919781653
0.00021023498408768765,0.13094096534595562,0.1,0.011826247919781653
0.00021930864968492487,0.12446895015879801,0.1,0.011826247919781653
0.0002283823152821621,0.11831713284471622,0.1,0.011826247919781653
0.00023745598087939932,0.11246967144335274,0.1,0.011826247919781653
0.00024652964647663654,0.10691150783361303,0.1,0.011826247919781653
0.00025560331207387377,0.10162832891285759,0.1,0.011826247919781653
0.000264676977671111,0.0966065297440769,0.1,0.011826247919781653
0.0002737506432683482,0.09183317853664405,0.1,0.011826247919781653
