Time,HCO_ppm
8.96E-07,30.51691701
2.53949E-06,28.0903037
4.07681E-06,25.22471407
5.8351E-06,21.69856959
7.47514E-06,19.93131663
9.76976E-06,17.72090662
1.17347E-05,16.1716487
1.32648E-05,14.62477977
1.51199E-05,13.29590587
1.70836E-05,11.96643474
1.92612E-05,11.29512945
2.1987E-05,9.741690805
2.51429E-05,9.065010303
2.82987E-05,8.3883298
3.21092E-05,7.268492251
3.56986E-05,6.809209544
3.94004E-05,5.689969242
4.38582E-05,5.445695344
