Time,O_ppm,W
1.5935795797604445e-07,0.002534935404083978,0.01644212078889967
1.9504380660713476e-07,0.003098509358212051,0.01644212078889967
2.3072965523822507e-07,0.003660596134043233,0.01644212078889967
2.664155038693154e-07,0.004221199743581165,0.01644212078889967
3.411982525890338e-07,0.0053911992248031155,0.01644212078889967
4.6186710638651546e-07,0.007265494060026967,0.01644212078889967
5.825359601839971e-07,0.009123118359985192,0.01644212078889967
7.032048139814788e-07,0.010964221378221018,0.01644212078889967
8.238736677789604e-07,0.01278895032779593,0.01644212078889967
9.445425215764421e-07,0.014597450669204506,0.01644212078889967
1.0652113753739238e-06,0.016389866632704083,0.01644212078889967
1.1858802291714055e-06,0.01816634136736901,0.01644212078889967
1.3690487721736429e-06,0.020832783508906286,0.01644212078889967
1.5522173151758804e-06,0.023463312324749012,0.01644212078889967
1.735385858178118e-06,0.026058412096274873,0.01644212078889967
1.9185544011803556e-06,0.02861856047138637,0.01644212078889967
2.3075984129177076e-06,0.0339424183588552,0.01644212078889967
2.6966424246550596e-06,0.03911514031825069,0.01644212078889967
3.0856864363924116e-06,0.04414102046691772,0.01644212078889967
3.4747304481297636e-06,0.04902423084988439,0.01644212078889967
3.863774459867115e-06,0.053768825093204214,0.01644212078889967
4.252818471604467e-06,0.05837874154575456,0.01644212078889967
4.641862483341819e-06,0.06285780640690802,0.01644212078889967
5.030906495079171e-06,0.06720973692359339,0.01644212078889967
5.680035693461524e-06,0.07419779059243835,0.01644212078889967
6.115161411228556e-06,0.07869757457453527,0.01644212078889967
6.550287128995588e-06,0.08305476054601754,0.01644212078889967
6.98541284676262e-06,0.0872738715880426,0.01644212078889967
7.4205385645296515e-06,0.09135928689814575,0.01644212078889967
7.855664282296684e-06,0.0953152457572637,0.01644212078889967
8.290790000063717e-06,0.09914585257343529,0.01644212078889967
8.72591571783075e-06,0.10285508175379744,0.01644212078889967
9.419413843802149e-06,0.10852540571889539,0.01644212078889967
1.0112911969773548e-05,0.11391209108608916,0.01644212078889967
1.0806410095744948e-05,0.11902933427576362,0.01644212078889967
1.1499908221716347e-05,0.12389062021845904,0.01644212078889967
1.2193406347687747e-05,0.12850875763531033,0.01644212078889967
1.2886904473659146e-05,0.13289591343336543,0.01644212078889967
1.3580402599630546e-05,0.13706364540448926,0.01644212078889967
1.4273900725601945e-05,0.14102293276372851,0.01644212078889967
1.4967398851573345e-05,0.14478420490307245,0.01644212078889967
1.5660896977544743e-05,0.1483573688587927,0.01644212078889967
1.635439510351614e-05,0.15175183559379082,0.01644212078889967
1.704789322948754e-05,0.15497654496097613,0.01644212078889967
1.7741391355458936e-05,0.15803998931374547,0.01644212078889967
1.8434889481430334e-05,0.16095023588806773,0.01644212078889967
1.9128387607401732e-05,0.16371494809252615,0.01644212078889967
1.982188573337313e-05,0.1663414057636576,0.01644212078889967
2.0515383859344527e-05,0.16883652440180297,0.01644212078889967
2.1208881985315925e-05,0.17120687342234395,0.01644212078889967
2.1902380111287323e-05,0.17345869348394127,0.01644212078889967
2.259587823725872e-05,0.17559791295372243,0.01644212078889967
2.328937636323012e-05,0.17763016355238356,0.01644212078889967
2.3982874489201516e-05,0.17956079521352278,0.01644212078889967
2.4676372615172914e-05,0.18139489019400337,0.01644212078889967
2.5369870741144312e-05,0.18313727647552586,0.01644212078889967
2.606336886711571e-05,0.1847925404955011,0.01644212078889967
2.6756866993087108e-05,0.18636503924070147,0.01644212078889967
2.7450365119058505e-05,0.1878589117343822,0.01644212078889967
2.8143863245029903e-05,0.18927808994692966,0.01644212078889967
2.88373613710013e-05,0.1906263091595133,0.01644212078889967
2.95308594969727e-05,0.19190711780865352,0.01644212078889967
3.0224357622944097e-05,0.1931238868376988,0.01644212078889967
3.09178557489155e-05,0.1942798185797202,0.01644212078889967
3.16113538748869e-05,0.1953779551952836,0.01644212078889967
3.23048520008583e-05,0.19642118668754274,0.01644212078889967
3.29983501268297e-05,0.19741225851594177,0.01644212078889967
3.36918482528011e-05,0.19835377882864502,0.01644212078889967
3.4385346378772504e-05,0.1992482253327752,0.01644212078889967
3.5078844504743905e-05,0.2000979518206158,0.01644212078889967
3.5772342630715306e-05,0.2009051943690519,0.01644212078889967
3.646584075668671e-05,0.20167207722864558,0.01644212078889967
3.715933888265811e-05,0.20240061841790144,0.01644212078889967
3.785283700862951e-05,0.20309273503749128,0.01644212078889967
3.854633513460091e-05,0.20375024831847208,0.01644212078889967
3.923983326057231e-05,0.20437488841783202,0.01644212078889967
3.993333138654371e-05,0.2049682989740273,0.01644212078889967
4.0626829512515114e-05,0.2055320414345338,0.01644212078889967
4.1320327638486516e-05,0.20606759916683268,0.01644212078889967
4.201382576445792e-05,0.2065763813636789,0.01644212078889967
4.270732389042932e-05,0.20705972675295564,0.01644212078889967
4.340082201640072e-05,0.2075189071219028,0.01644212078889967
4.409432014237212e-05,0.20795513066501417,0.01644212078889967
4.478781826834352e-05,0.20836954516443326,0.01644212078889967
