Time,H_ppm,Relative_Uncertainty,W
1.3242646173801537e-13,0.6329999991769297,0.1,0.014366570530687186
1.3243970438418918e-09,0.632991768580905,0.1,0.014366570530687186
1.456704321764343e-08,0.6329094697565091,0.1,0.014366570530687186
2.7809689391444966e-08,0.6328271804457611,0.1,0.014366570530687186
5.545977806973912e-08,0.6326553979421915,0.1,0.014366570530687186
1.0559689210416778e-07,0.632344027974569,0.1,0.014366570530687186
1.9432042758070008e-07,0.6317933969345854,0.1,0.014366570530687186
3.521523549600892e-07,0.6308150533460501,0.1,0.014366570530687186
6.646628629971913e-07,0.6288823773575927,0.1,0.014366570530687186
1.1478291634825825e-06,0.625905945360977,0.1,0.014366570530687186
1.6309954639679737e-06,0.6229436007466158,0.1,0.014366570530687186
2.114161764453365e-06,0.6199952800717173,0.1,0.014366570530687186
2.5973280649387563e-06,0.6170609182796776,0.1,0.014366570530687186
3.15247527579626e-06,0.6137065615457866,0.1,0.014366570530687186
3.707622486653764e-06,0.6103704569016476,0.1,0.014366570530687186
4.262769697511268e-06,0.6070525002851173,0.1,0.014366570530687186
5.189783724502054e-06,0.6015521827749345,0.1,0.014366570530687186
6.11679775149284e-06,0.5961017301025756,0.1,0.014366570530687186
7.043811778483626e-06,0.5907006913158452,0.1,0.014366570530687186
7.97082580547441e-06,0.5853486213510118,0.1,0.014366570530687186
9.427453118035248e-06,0.5770367232198198,0.1,0.014366570530687186
1.0884080430596085e-05,0.5688429511897067,0.1,0.014366570530687186
1.2340707743156922e-05,0.5607656341587777,0.1,0.014366570530687186
1.5281990304471952e-05,0.5448038879647665,0.1,0.014366570530687186
1.8223272865786984e-05,0.529297020422934,0.1,0.014366570530687186
2.1164555427102016e-05,0.5142320974261482,0.1,0.014366570530687186
2.4105837988417048e-05,0.49959657574590477,0.1,0.014366570530687186
2.704712054973208e-05,0.48537828516414283,0.1,0.014366570530687186
2.998840311104711e-05,0.4715653959460138,0.1,0.014366570530687186
3.292968567236214e-05,0.4581464021632074,0.1,0.014366570530687186
3.587096823367717e-05,0.4451101168326376,0.1,0.014366570530687186
4.062754147305952e-05,0.42481041280302007,0.1,0.014366570530687186
4.538411471244188e-05,0.405438963630489,0.1,0.014366570530687186
5.014068795182424e-05,0.3869534838450218,0.1,0.014366570530687186
5.48972611912066e-05,0.3693136009464897,0.1,0.014366570530687186
5.965383443058896e-05,0.35248076532647843,0.1,0.014366570530687186
6.441040766997132e-05,0.3364181707206809,0.1,0.014366570530687186
6.916698090935368e-05,0.3210906788347067,0.1,0.014366570530687186
7.392355414873604e-05,0.3064647455031053,0.1,0.014366570530687186
7.86801273881184e-05,0.2925083488909061,0.1,0.014366570530687186
8.664229279799031e-05,0.27056157192852026,0.1,0.014366570530687186
9.222878957420189e-05,0.25615933086909437,0.1,0.014366570530687186
9.781528635041347e-05,0.2425286694361184,0.1,0.014366570530687186
0.00010340178312662505,0.22962832263902505,0.1,0.014366570530687186
0.00010898827990283663,0.21741922353268955,0.1,0.014366570530687186
0.00011457477667904821,0.20586440549838464,0.1,0.014366570530687186
0.0001201612734552598,0.1949288797457432,0.1,0.014366570530687186
0.00012574777023147138,0.1845795160538602,0.1,0.014366570530687186
0.0001352401175986067,0.16825060581588722,0.1,0.014366570530687186
0.00014473246496574202,0.15338123781728624,0.1,0.014366570530687186
0.00015422481233287735,0.1398411030001922,0.1,0.014366570530687186
