Time,H_ppm,W
5.472987892779031e-13,4.317476854917472,0.023168268228563865
5.473535191568309e-09,4.317473074222373,0.023168268228563865
6.020341411935862e-08,4.317435267509421,0.023168268228563865
2.5694041454460014e-07,4.3172993670515964,0.023168268228563865
6.953316845305021e-07,4.316996554980607,0.023168268228563865
1.5272851008516255e-06,4.316421958554816,0.023168268228563865
3.0190756010000105e-06,4.315391845626437,0.023168268228563865
5.652616572841306e-06,4.313573976462853,0.023168268228563865
1.0410415201895064e-05,4.31029187658834,0.023168268228563865
2.174174782624116e-05,4.302485950647235,0.023168268228563865
3.307308045058725e-05,4.294695262418976,0.023168268228563865
4.4404413074933346e-05,4.286919780326338,0.023168268228563865
5.573574569927944e-05,4.279159471431241,0.023168268228563865
7.53611188389371e-05,4.2657547505440165,0.023168268228563865
9.498649197859477e-05,4.252395280066887,0.023168268228563865
0.00011461186511825243,4.2390808869744125,0.023168268228563865
0.0001342372382579101,4.225811393970578,0.023168268228563865
0.00015386261139756774,4.212586626392055,0.023168268228563865
0.0001869714013426931,4.190376811947309,0.023168268228563865
0.00022008019128781845,4.168292988033101,0.023168268228563865
0.0002531889812329438,4.146334345849635,0.023168268228563865
0.00028629777117806913,4.124500083677522,0.023168268228563865
0.0003194065611231945,4.10278940592679,0.023168268228563865
0.00037996585985376947,4.0633955542628435,0.023168268228563865
0.00044052515858434443,4.024407749955058,0.023168268228563865
0.0005010844573149194,3.985821272322265,0.023168268228563865
0.0005616437560454943,3.9476314701219795,0.023168268228563865
0.0006222030547760693,3.9098337588447505,0.023168268228563865
0.0007239416677615897,3.847204431602227,0.023168268228563865
0.0008256802807471101,3.785647920771958,0.023168268228563865
0.000995328560781979,3.6853331449603455,0.023168268228563865
0.0011199965506108868,3.613426877097058,0.023168268228563865
0.0012446645404397946,3.543015089570784,0.023168268228563865
0.0013693325302687024,3.474063190377455,0.023168268228563865
0.0014940005200976103,3.406537520512262,0.023168268228563865
0.001618668509926518,3.3404053368473843,0.023168268228563865
0.0018299318202935934,3.231429597650135,0.023168268228563865
0.0020411951306606685,3.1262148341465377,0.023168268228563865
0.0022524584410277436,3.024618118556095,0.023168268228563865
0.0024637217513948186,2.926502786148654,0.023168268228563865
0.0026749850617618937,2.831738099329538,0.023168268228563865
0.002886248372128969,2.7401989541860394,0.023168268228563865
0.003097511682496044,2.6517656033800483,0.023168268228563865
0.003308774992863119,2.5663233824029983,0.023168268228563865
0.0036694807691000637,2.4270432934190906,0.023168268228563865
0.004030186545337008,2.295648312464259,0.023168268228563865
0.004297201186583078,2.2031772055745065,0.023168268228563865
0.004564215827829147,2.114579639238317,0.023168268228563865
0.004831230469075217,2.029681685699184,0.023168268228563865
0.005098245110321286,1.9483181341313858,0.023168268228563865
0.005365259751567356,1.870331973257188,0.023168268228563865
0.0056322743928134255,1.7955739356038314,0.023168268228563865
0.005899289034059495,1.7239020677330328,0.023168268228563865
0.006166303675305565,1.655181313813286,0.023168268228563865
0.006433318316551634,1.5892831229612234,0.023168268228563865
0.006700332957797704,1.526085088671972,0.023168268228563865
0.006967347599043773,1.4654706161954432,0.023168268228563865
0.007234362240289843,1.4073286098623639,0.023168268228563865
0.0075013768815359125,1.3515531773279115,0.023168268228563865
0.007768391522781982,1.2980433518631889,0.023168268228563865
0.008035406164028052,1.2467028331359407,0.023168268228563865
0.008302420805274121,1.1974397446435068,0.023168268228563865
0.00856943544652019,1.1501664055011875,0.023168268228563865
0.00883645008776626,1.1047991153751768,0.023168268228563865
0.00910346472901233,1.0612579521272145,0.023168268228563865
0.0093704793702584,1.019466581590283,0.023168268228563865
0.00963749401150447,0.9793520785430507,0.023168268228563865
0.009904508652750539,0.9408447578239361,0.023168268228563865
0.010311656388344262,0.8850722114576134,0.023168268228563865
