Time,O_ppm,Relative_Uncertainty,W
5.095900004575233e-14,0.8459983079326208,0.1,0.012309149097933273
5.09640959457569e-10,0.845997600303656,0.1,0.012309149097933273
5.605540964032802e-09,0.8459905240534937,0.1,0.012309149097933273
2.4237386075381556e-08,0.8459646520804373,0.1,0.012309149097933273
6.598160687547381e-08,0.8459066893684766,0.1,0.012309149097933273
1.4535129353966327e-07,0.8457964938304235,0.1,0.012309149097933273
2.8773684093991226e-07,0.8455988440641716,0.1,0.012309149097933273
5.388297169908551e-07,0.8452504068395833,0.1,0.012309149097933273
9.889360498642088e-07,0.8446261615448294,0.1,0.012309149097933273
1.959855082583671e-06,0.8432811791946279,0.1,0.012309149097933273
2.930774115303133e-06,0.8419383397118372,0.1,0.012309149097933273
3.901693148022595e-06,0.8405976399116071,0.1,0.012309149097933273
4.872612180742057e-06,0.8392590764607171,0.1,0.012309149097933273
6.763501297965233e-06,0.8366583085510003,0.1,0.012309149097933273
8.654390415188409e-06,0.8340656067027534,0.1,0.012309149097933273
1.0545279532411585e-05,0.8314809462331464,0.1,0.012309149097933273
1.243616864963476e-05,0.8289043015043197,0.1,0.012309149097933273
1.4327057766857936e-05,0.8263356471509234,0.1,0.012309149097933273
1.7961421244722467e-05,0.8214209391887749,0.1,0.012309149097933273
2.417292939088972e-05,0.8130888143845366,0.1,0.012309149097933273
2.850330771351496e-05,0.8073301241876818,0.1,0.012309149097933273
3.28336860361402e-05,0.8016122468619726,0.1,0.012309149097933273
3.716406435876543e-05,0.7959348941606065,0.1,0.012309149097933273
4.149444268139067e-05,0.790297779598776,0.1,0.012309149097933273
4.5824821004015905e-05,0.784700618073981,0.1,0.012309149097933273
5.3351037924094445e-05,0.7750669492632052,0.1,0.012309149097933273
6.0877254844172986e-05,0.7655516375595338,0.1,0.012309149097933273
6.840347176425153e-05,0.7561532281953495,0.1,0.012309149097933273
7.592968868433006e-05,0.7468702847786035,0.1,0.012309149097933273
8.895229768656982e-05,0.7310765993782496,0.1,0.012309149097933273
0.00010197490668880959,0.7156171462640354,0.1,0.012309149097933273
0.00011499751569104935,0.7004848521395828,0.1,0.012309149097933273
0.00012802012469328913,0.685672792961261,0.1,0.012309149097933273
0.0001410427336955289,0.6711741909209122,0.1,0.012309149097933273
0.00015406534269776865,0.6569824116932482,0.1,0.012309149097933273
0.0001670879517000084,0.643090961516615,0.1,0.012309149097933273
0.0001910733756101717,0.6182700557685372,0.1,0.012309149097933273
0.000215058799520335,0.5944079597008526,0.1,0.012309149097933273
0.00023904422343049828,0.5714676371364695,0.1,0.012309149097933273
0.00026302964734066156,0.5494134832584273,0.1,0.012309149097933273
0.00028701507125082485,0.5282112623297595,0.1,0.012309149097933273
0.00032660314328690097,0.49499329848222545,0.1,0.012309149097933273
0.0003536825716956521,0.47348378714822087,0.1,0.012309149097933273
0.00038076200010440323,0.45290996548369855,0.1,0.012309149097933273
0.00040784142851315436,0.43323113144005915,0.1,0.012309149097933273
0.0004349208569219055,0.4144083522704143,0.1,0.012309149097933273
0.0004620002853306566,0.396404385274352,0.1,0.012309149097933273
0.0004890797137394078,0.37918360725739464,0.1,0.012309149097933273
0.0005161591421481589,0.36271194651398797,0.1,0.012309149097933273
0.00054323857055691,0.3469568148355144,0.1,0.012309149097933273
0.0005981222984200677,0.3170957149517753,0.1,0.012309149097933273
0.0006343240177043663,0.2988221368072977,0.1,0.012309149097933273
0.0006705257369886649,0.2816033794193976,0.1,0.012309149097933273
0.0007067274562729635,0.2653785537427122,0.1,0.012309149097933273
0.0007429291755572621,0.25009028680652323,0.1,0.012309149097933273
0.0007791308948415607,0.23568451514446043,0.1,0.012309149097933273
0.0008153326141258593,0.22211029474828223,0.1,0.012309149097933273
0.0008515343334101579,0.20931962325803583,0.1,0.012309149097933273
0.0008877360526944565,0.19726727056270332,0.1,0.012309149097933273
0.0009239377719787551,0.18591061775281928,0.1,0.012309149097933273
