Time,O_ppm,Relative_Uncertainty,W
2.220446049250313e-14,0.7259985478793263,0.1,0.012413025615484028
2.220668093855238e-10,0.7259973121046089,0.1,0.012413025615484028
2.442512858635837e-09,0.7259849544977506,0.1,0.012413025615484028
7.752572571726973e-09,0.7259554028799462,0.1,0.012413025615484028
1.8143574386619394e-08,0.7258975781693816,0.1,0.012413025615484028
3.6960693084655617e-08,0.7257928747709653,0.1,0.012413025615484028
7.0126859107243e-08,0.7256083662169222,0.1,0.012413025615484028
1.2826277022559854e-07,0.7252850602231278,0.1,0.012413025615484028
2.3249947559842248e-07,0.7247057387746025,0.1,0.012413025615484028
4.636018016812011e-07,0.7234229799361948,0.1,0.012413025615484028
6.947041277639798e-07,0.7221424925651294,0.1,0.012413025615484028
9.258064538467584e-07,0.7208642729031277,0.1,0.012413025615484028
1.156908779929537e-06,0.7195883170214197,0.1,0.012413025615484028
1.5908514295499588e-06,0.7171985459624269,0.1,0.012413025615484028
2.0247940791703806e-06,0.7148167172468576,0.1,0.012413025615484028
2.4587367287908023e-06,0.7124428047214644,0.1,0.012413025615484028
2.892679378411224e-06,0.7100767813274886,0.1,0.012413025615484028
3.326622028031646e-06,0.7077186203223678,0.1,0.012413025615484028
4.128018988694567e-06,0.7033841934489303,0.1,0.012413025615484028
5.396346013251995e-06,0.6965785559737712,0.1,0.012413025615484028
6.664673037809423e-06,0.6898388069338645,0.1,0.012413025615484028
7.933000062366851e-06,0.6831643055682212,0.1,0.012413025615484028
9.20132708692428e-06,0.6765544197794976,0.1,0.012413025615484028
1.0469654111481708e-05,0.6700085249983752,0.1,0.012413025615484028
1.1737981136039136e-05,0.6635260024185453,0.1,0.012413025615484028
1.3006308160596564e-05,0.6571062385278499,0.1,0.012413025615484028
1.5123897054230606e-05,0.6465260586171473,0.1,0.012413025615484028
1.724148594786465e-05,0.6361163366907822,0.1,0.012413025615484028
1.9359074841498693e-05,0.6258743254169318,0.1,0.012413025615484028
2.1476663735132735e-05,0.6157973222038763,0.1,0.012413025615484028
2.5435449849562382e-05,0.5973920039688849,0.1,0.012413025615484028
2.939423596399203e-05,0.579537142608118,0.1,0.012413025615484028
3.3353022078421676e-05,0.562216273328034,0.1,0.012413025615484028
3.731180819285132e-05,0.5454134233977807,0.1,0.012413025615484028
4.127059430728097e-05,0.5291130969246296,0.1,0.012413025615484028
4.5229380421710616e-05,0.5133002614104548,0.1,0.012413025615484028
4.918816653614026e-05,0.49796033443062543,0.1,0.012413025615484028
5.314695265056991e-05,0.4830791701700405,0.1,0.012413025615484028
5.848820504127761e-05,0.46370411413605583,0.1,0.012413025615484028
6.38294574319853e-05,0.4451067259472397,0.1,0.012413025615484028
6.9170709822693e-05,0.4272557893730814,0.1,0.012413025615484028
7.45119622134007e-05,0.4101213394609862,0.1,0.012413025615484028
7.98532146041084e-05,0.3936746120889555,0.1,0.012413025615484028
8.51944669948161e-05,0.37788799848438387,0.1,0.012413025615484028
9.05357193855238e-05,0.36273500012748494,0.1,0.012413025615484028
0.00010001924264527088,0.3373134608168164,0.1,0.012413025615484028
0.00011036414435000874,0.31161215152150235,0.1,0.012413025615484028
0.00011779391045163398,0.29437172149946855,0.1,0.012413025615484028
0.0001252236765532592,0.27808617867605884,0.1,0.012413025615484028
0.00013265344265488445,0.2627026317703082,0.1,0.012413025615484028
0.00014008320875650969,0.2481711194445965,0.1,0.012413025615484028
0.00014751297485813492,0.23444444607947168,0.1,0.012413025615484028
0.00015494274095976016,0.2214780299939365,0.1,0.012413025615484028
0.0001623725070613854,0.2092297601719269,0.1,0.012413025615484028
0.00016980227316301064,0.1976598592473632,0.1,0.012413025615484028
0.00017723203926463588,0.18673075333137237,0.1,0.012413025615484028
0.00018466180536626112,0.17640694960137554,0.1,0.012413025615484028
0.00019209157146788636,0.1666549212890879,0.1,0.012413025615484028
0.0001995213375695116,0.15744299902224815,0.1,0.012413025615484028
