Time,O_ppm,Relative_Uncertainty,W
3.0303605346417016e-14,0.7969984059190393,0.1,0.01251957714590336
3.0306635706951657e-10,0.7969975644315941,0.1,0.01251957714590336
3.333426891711218e-09,0.7969891496164112,0.1,0.01251957714590336
1.3003575201618345e-08,0.7969622977948995,0.1,0.01251957714590336
3.374510170950428e-08,0.7969047062748054,0.1,0.01251957714590336
7.257514217886002e-08,0.7967969008066131,0.1,0.01251957714590336
1.4184527781118803e-07,0.7966046193963415,0.1,0.01251957714590336
2.6377068044330376e-07,0.7962662891558978,0.1,0.01251957714590336
4.823804455036237e-07,0.7956600297749646,0.1,0.01251957714590336
9.587329505616283e-07,0.7943405841001293,0.1,0.01251957714590336
1.4350854556196329e-06,0.7930233275099068,0.1,0.01251957714590336
1.9114379606776375e-06,0.7917082566138856,0.1,0.01251957714590336
2.387790465735642e-06,0.7903953678653813,0.1,0.01251957714590336
3.302936105307466e-06,0.7878792177005018,0.1,0.01251957714590336
4.21808174487929e-06,0.7853710837370517,0.1,0.01251957714590336
5.133227384451113e-06,0.7828709407365236,0.1,0.01251957714590336
6.048373024022938e-06,0.7803787625220993,0.1,0.01251957714590336
6.963518663594762e-06,0.7778945232055134,0.1,0.01251957714590336
8.695646503107826e-06,0.7732141609626462,0.1,0.01251957714590336
1.1560724272757255e-05,0.7655342427727726,0.1,0.01251957714590336
1.4425802042406683e-05,0.7579306565697601,0.1,0.01251957714590336
1.729087981205611e-05,0.7504026397728492,0.1,0.01251957714590336
2.015595758170554e-05,0.7429494406166578,0.1,0.01251957714590336
2.3021035351354966e-05,0.7355703168486853,0.1,0.01251957714590336
2.5886113121004394e-05,0.7282645332990154,0.1,0.01251957714590336
2.8751190890653822e-05,0.7210313611613453,0.1,0.01251957714590336
3.316477603347853e-05,0.7100292481902388,0.1,0.01251957714590336
3.757836117630323e-05,0.6991951297718974,0.1,0.01251957714590336
4.1991946319127936e-05,0.6885264398722049,0.1,0.01251957714590336
4.640553146195264e-05,0.6780206521023922,0.1,0.01251957714590336
5.457093560382617e-05,0.6590053815506888,0.1,0.01251957714590336
6.27363397456997e-05,0.6405237778125407,0.1,0.01251957714590336
7.090174388757324e-05,0.6225608621174107,0.1,0.01251957714590336
7.906714802944677e-05,0.6051020756823274,0.1,0.01251957714590336
8.72325521713203e-05,0.5881332675755564,0.1,0.01251957714590336
9.539795631319383e-05,0.5716406839644957,0.1,0.01251957714590336
0.00010356336045506736,0.5556109574035135,0.1,0.01251957714590336
0.0001117287645969409,0.5400310959764788,0.1,0.01251957714590336
0.00012324478078512785,0.5187984642344814,0.1,0.01251957714590336
0.0001347607969733148,0.4984013538612175,0.1,0.01251957714590336
0.00014627681316150176,0.47880688515267555,0.1,0.01251957714590336
0.00015779282934968872,0.4599834705963567,0.1,0.01251957714590336
0.00016930884553787568,0.44190076299554726,0.1,0.01251957714590336
0.00018082486172606263,0.42452960968628006,0.1,0.01251957714590336
0.0001923408779142496,0.4078420074249476,0.1,0.01251957714590336
0.00021114811576196127,0.3819889794966593,0.1,0.01251957714590336
0.00022995535360967296,0.3577765482727043,0.1,0.01251957714590336
0.0002487625914573846,0.3351005938851305,0.1,0.01251957714590336
0.0002675698293050963,0.31386360295990423,0.1,0.01251957714590336
0.00028637706715280793,0.2939742524329428,0.1,0.01251957714590336
0.0003051843050005196,0.2753470179295579,0.1,0.01251957714590336
0.00032399154284823125,0.25790180425038517,0.1,0.01251957714590336
0.0003427987806959429,0.2415635992558098,0.1,0.01251957714590336
0.00036160601854365456,0.22626215119258494,0.1,0.01251957714590336
0.0003804132563913662,0.21193166719326237,0.1,0.01251957714590336
0.0003992204942390779,0.19851053047593661,0.1,0.01251957714590336
0.00041802773208678953,0.18594103497730688,0.1,0.01251957714590336
0.0004368349699345012,0.17416913685152383,0.1,0.01251957714590336
