Time,OH_ppm
0.00006661284143904064, 151.60588854248869
0.00007589382078614258, 143.44283229152956
0.00008438636742171888, 135.70123173369205
0.00009485689916399821, 129.74062725150432
0.00010504459170077095, 124.33039224103351
0.00011475510597101936, 118.58299179870443
0.00012456940373084608, 112.36790401409675
0.00013436718800369647, 106.8382620056939
0.0001440594603597602, 102.93469840582802
0.00015377295136575618, 99.64434096306636
0.00016280940005513567, 96.07419530639427
0.00017334255036871972, 93.41300298391744
0.0001839872829878121, 90.39021241365498
0.00019379830113257834, 87.21020469722234
0.00020324259868421054, 84.19085954042842
0.00021281579872677478, 82.43487663587175
0.00022318392623308603, 80.52167915126643
0.00023340859739340446, 77.71358260661944
0.0002426096653954835, 76.83657073170926
0.00025326865423051304, 74.37993898441374
0.0002624044618402548, 72.35652619001814
0.00027246135909393747, 71.24131358759172
0.00028219287141905406, 69.43463808392889
0.00029192438374417066, 68.31436376103119
