Time,H_ppm,Relative_Uncertainty,W
3.891303384584449e-13,0.6509999992939085,0.1,0.014366570530687186
3.891692514922908e-09,0.6509929384559912,0.1,0.014366570530687186
4.28047263607674e-08,0.6509223351846896,0.1,0.014366570530687186
1.036866744833446e-07,0.6508118862323269,0.1,0.014366570530687186
2.0797984207393787e-07,0.6506227256435161,0.1,0.014366570530687186
3.8772882964913384e-07,0.65029683622494,0.1,0.014366570530687186
6.996158518697875e-07,0.6497317639296938,0.1,0.014366570530687186
1.2504515469280876e-06,0.6487349666380217,0.1,0.014366570530687186
2.336209429004115e-06,0.646774643783285,0.1,0.014366570530687186
4.033794465974787e-06,0.643721534344415,0.1,0.014366570530687186
5.7313795029454584e-06,0.6406828423057577,0.1,0.014366570530687186
7.42896453991613e-06,0.6376585033206046,0.1,0.014366570530687186
9.126549576886802e-06,0.6346484513782943,0.1,0.014366570530687186
1.1065036490408265e-05,0.6312286451487904,0.1,0.014366570530687186
1.3003523403929727e-05,0.6278272930495119,0.1,0.014366570530687186
1.494201031745119e-05,0.624444291289779,0.1,0.014366570530687186
1.8211992750851115e-05,0.6187789024744451,0.1,0.014366570530687186
2.148197518425104e-05,0.6131649736583381,0.1,0.014366570530687186
2.4751957617650962e-05,0.6076020413458413,0.1,0.014366570530687186
2.8021940051050885e-05,0.6020896480407808,0.1,0.014366570530687186
3.3137612536576384e-05,0.5935661726209059,0.1,0.014366570530687186
3.825328502210188e-05,0.585163564269232,0.1,0.014366570530687186
4.336895750762738e-05,0.5768801265665285,0.1,0.014366570530687186
5.36568058343685e-05,0.5605758446882364,0.1,0.014366570530687186
6.394465416110962e-05,0.5447334799644608,0.1,0.014366570530687186
7.423250248785074e-05,0.5293400443779814,0.1,0.014366570530687186
8.452035081459186e-05,0.5143829337744799,0.1,0.014366570530687186
9.480819914133299e-05,0.49984991067847157,0.1,0.014366570530687186
0.0001050960474680741,0.48572907293668,0.1,0.014366570530687186
0.00011538389579481523,0.47200883780223,0.1,0.014366570530687186
0.00012567174412155636,0.45867793747434976,0.1,0.014366570530687186
0.00014260558267161294,0.4375541935508165,0.1,0.014366570530687186
0.00015953942122166952,0.41740862773669196,0.1,0.014366570530687186
0.0001764732597717261,0.39819629266908796,0.1,0.014366570530687186
0.00019340709832178267,0.37987427594646717,0.1,0.014366570530687186
0.00021034093687183924,0.3624016057280586,0.1,0.014366570530687186
0.00022727477542189582,0.3457391671851455,0.1,0.014366570530687186
0.00024420861397195237,0.32984962322231953,0.1,0.014366570530687186
0.0002611424525220089,0.314697336684323,0.1,0.014366570530687186
0.00027807629107206547,0.30024829456719765,0.1,0.014366570530687186
0.0003065315078637979,0.2774631656103513,0.1,0.014366570530687186
0.0003262493483689159,0.2627090770213283,0.1,0.014366570530687186
0.0003459671888740339,0.24875003052380787,0.1,0.014366570530687186
0.0003656850293791519,0.23554335463949172,0.1,0.014366570530687186
0.00038540286988426994,0.22304864960341983,0.1,0.014366570530687186
0.00040512071038938796,0.211227687178642,0.1,0.014366570530687186
0.000424838550894506,0.20004428418158374,0.1,0.014366570530687186
0.000444556391399624,0.1894641799011614,0.1,0.014366570530687186
0.0004770755618091392,0.1732477237003459,0.1,0.014366570530687186
0.0005095947322186543,0.15844928791546206,0.1,0.014366570530687186
0.0005421139026281696,0.14494519548314563,0.1,0.014366570530687186
