Time,CO_ppm,Relative_Uncertainty,W
0.000256,82,0.05,0.020336296
0.00025639999999999994,88,0.05,0.020336296
0.0002568,83,0.05,0.020336296
0.0002572,93,0.05,0.020336296
0.00025760000000000003,92,0.05,0.020336296
0.000258,93,0.05,0.020336296
0.00025839999999999994,100,0.05,0.020336296
0.0002588,90,0.05,0.020336296
0.0002592,98,0.05,0.020336296
0.0002596,90,0.05,0.020336296
0.00026000000000000003,90,0.05,0.020336296
0.0002604,93,0.05,0.020336296
0.0002608,95,0.05,0.020336296
0.0002612,88,0.05,0.020336296
0.0002616,92,0.05,0.020336296
0.000262,95,0.05,0.020336296
0.0002624,95,0.05,0.020336296
0.0002628,97,0.05,0.020336296
0.00026319999999999995,93,0.05,0.020336296
0.0002636,95,0.05,0.020336296
0.000264,103,0.05,0.020336296
0.0002644,93,0.05,0.020336296
0.00026480000000000004,102,0.05,0.020336296
0.0002652,95,0.05,0.020336296
0.0002656,98,0.05,0.020336296
0.000266,100,0.05,0.020336296
0.00026639999999999997,98,0.05,0.020336296
0.00026680000000000003,98,0.05,0.020336296
0.0002672,105,0.05,0.020336296
0.0002676,92,0.05,0.020336296
0.000268,97,0.05,0.020336296
0.00026839999999999996,98,0.05,0.020336296
0.00026880000000000003,98,0.05,0.020336296
0.0002692,93,0.05,0.020336296
0.0002696,97,0.05,0.020336296
0.00027,88,0.05,0.020336296
0.00027039999999999996,97,0.05,0.020336296
0.0002708,103,0.05,0.020336296
0.0002712,100,0.05,0.020336296
0.00027160000000000004,103,0.05,0.020336296
0.000272,98,0.05,0.020336296
0.00027239999999999995,98,0.05,0.020336296
0.0002728,100,0.05,0.020336296
0.00027319999999999997,105,0.05,0.020336296
0.00027360000000000004,102,0.05,0.020336296
0.00027400000000000005,98,0.05,0.020336296
0.0002744,105,0.05,0.020336296
0.0002748,103,0.05,0.020336296
0.00027519999999999997,103,0.05,0.020336296
0.00027560000000000003,107,0.05,0.020336296
0.000276,108,0.05,0.020336296
0.0002764,107,0.05,0.020336296
0.0002768,105,0.05,0.020336296
0.00027719999999999996,112,0.05,0.020336296
0.0002776,105,0.05,0.020336296
0.000278,108,0.05,0.020336296
