Time,HCO_ppm
1.46837E-06,50.52631579
2.75567E-06,54.13533835
4.34721E-06,56.39097744
5.99895E-06,57.7443609
8.07765E-06,58.19548872
1.10723E-05,57.7443609
1.33321E-05,55.93984962
1.51047E-05,55.93984962
1.72418E-05,53.68421053
1.93186E-05,52.33082707
2.06634E-05,52.33082707
