Time,CO_ppm,Relative_Uncertainty,W
0.0001492,10,0.05,0.020502309
0.0001496,11,0.05,0.020502309
0.00015,14,0.05,0.020502309
0.0001504,13,0.05,0.020502309
0.0001508,24,0.05,0.020502309
0.0001512,14,0.05,0.020502309
0.0001516,16,0.05,0.020502309
0.000152,13,0.05,0.020502309
0.0001524,17,0.05,0.020502309
0.0001528,16,0.05,0.020502309
0.00015319999999999998,17,0.05,0.020502309
0.0001536,8,0.05,0.020502309
0.000154,13,0.05,0.020502309
0.0001544,13,0.05,0.020502309
0.0001548,19,0.05,0.020502309
0.00015519999999999998,17,0.05,0.020502309
0.00015560000000000001,10,0.05,0.020502309
0.000156,22,0.05,0.020502309
0.0001564,13,0.05,0.020502309
0.00015680000000000002,8,0.05,0.020502309
0.00015719999999999997,27,0.05,0.020502309
0.00015759999999999998,16,0.05,0.020502309
0.00015800000000000002,16,0.05,0.020502309
0.0001584,24,0.05,0.020502309
0.0001588,16,0.05,0.020502309
0.0001592,21,0.05,0.020502309
0.00015959999999999998,17,0.05,0.020502309
0.00016,17,0.05,0.020502309
0.0001604,17,0.05,0.020502309
0.0001608,24,0.05,0.020502309
0.0001612,14,0.05,0.020502309
0.0001616,16,0.05,0.020502309
0.000162,16,0.05,0.020502309
0.00016240000000000002,13,0.05,0.020502309
0.0001628,8,0.05,0.020502309
0.00016319999999999998,11,0.05,0.020502309
0.0001636,13,0.05,0.020502309
0.000164,14,0.05,0.020502309
0.0001644,14,0.05,0.020502309
0.00016480000000000002,19,0.05,0.020502309
0.0001652,19,0.05,0.020502309
0.0001656,19,0.05,0.020502309
0.000166,13,0.05,0.020502309
0.0001664,21,0.05,0.020502309
0.00016680000000000002,14,0.05,0.020502309
0.0001672,13,0.05,0.020502309
0.00016759999999999998,19,0.05,0.020502309
0.000168,21,0.05,0.020502309
0.00016840000000000003,17,0.05,0.020502309
0.0001688,17,0.05,0.020502309
0.0001692,14,0.05,0.020502309
0.0001696,19,0.05,0.020502309
0.00016999999999999999,25,0.05,0.020502309
0.0001704,22,0.05,0.020502309
0.00017080000000000003,17,0.05,0.020502309
0.0001712,17,0.05,0.020502309
0.0001716,24,0.05,0.020502309
0.000172,19,0.05,0.020502309
0.0001724,24,0.05,0.020502309
0.00017280000000000003,24,0.05,0.020502309
0.0001732,19,0.05,0.020502309
0.0001736,24,0.05,0.020502309
0.000174,21,0.05,0.020502309
0.0001744,17,0.05,0.020502309
0.00017480000000000002,25,0.05,0.020502309
0.00017519999999999998,14,0.05,0.020502309
0.0001756,19,0.05,0.020502309
0.000176,19,0.05,0.020502309
0.0001764,22,0.05,0.020502309
0.00017680000000000001,21,0.05,0.020502309
0.00017719999999999997,17,0.05,0.020502309
0.0001776,16,0.05,0.020502309
0.000178,27,0.05,0.020502309
0.0001784,19,0.05,0.020502309
0.0001788,19,0.05,0.020502309
0.0001792,25,0.05,0.020502309
0.0001796,21,0.05,0.020502309
0.00018,25,0.05,0.020502309
0.0001804,27,0.05,0.020502309
0.0001808,21,0.05,0.020502309
0.00018119999999999999,27,0.05,0.020502309
0.0001816,19,0.05,0.020502309
0.000182,27,0.05,0.020502309
0.00018240000000000002,24,0.05,0.020502309
0.0001828,24,0.05,0.020502309
0.00018319999999999998,21,0.05,0.020502309
0.0001836,25,0.05,0.020502309
0.000184,21,0.05,0.020502309
0.0001844,24,0.05,0.020502309
0.00018480000000000002,25,0.05,0.020502309
0.00018519999999999998,27,0.05,0.020502309
0.00018559999999999998,27,0.05,0.020502309
0.00018600000000000002,27,0.05,0.020502309
0.0001864,22,0.05,0.020502309
0.00018680000000000001,28,0.05,0.020502309
0.0001872,22,0.05,0.020502309
0.00018759999999999998,25,0.05,0.020502309
0.000188,30,0.05,0.020502309
0.0001884,25,0.05,0.020502309
0.0001888,24,0.05,0.020502309
0.0001892,27,0.05,0.020502309
0.0001896,27,0.05,0.020502309
0.00018999999999999998,28,0.05,0.020502309
0.00019040000000000002,25,0.05,0.020502309
0.0001908,24,0.05,0.020502309
0.00019119999999999999,28,0.05,0.020502309
0.0001916,25,0.05,0.020502309
0.000192,28,0.05,0.020502309
0.00019240000000000001,31,0.05,0.020502309
0.00019280000000000002,25,0.05,0.020502309
0.0001932,27,0.05,0.020502309
0.0001936,27,0.05,0.020502309
0.000194,27,0.05,0.020502309
0.00019439999999999998,28,0.05,0.020502309
0.00019480000000000002,27,0.05,0.020502309
0.0001952,25,0.05,0.020502309
0.00019559999999999998,25,0.05,0.020502309
0.000196,28,0.05,0.020502309
0.0001964,22,0.05,0.020502309
0.0001968,34,0.05,0.020502309
0.0001972,33,0.05,0.020502309
0.0001976,30,0.05,0.020502309
0.000198,31,0.05,0.020502309
0.0001984,33,0.05,0.020502309
0.00019880000000000003,28,0.05,0.020502309
0.0001992,27,0.05,0.020502309
0.0001996,28,0.05,0.020502309
0.0002,25,0.05,0.020502309
0.0002004,25,0.05,0.020502309
0.0002008,25,0.05,0.020502309
0.0002012,25,0.05,0.020502309
0.0002016,33,0.05,0.020502309
0.000202,31,0.05,0.020502309
0.00020240000000000001,28,0.05,0.020502309
0.0002028,28,0.05,0.020502309
0.0002032,27,0.05,0.020502309
0.00020360000000000002,33,0.05,0.020502309
0.000204,25,0.05,0.020502309
0.0002044,33,0.05,0.020502309
0.0002048,33,0.05,0.020502309
0.0002052,33,0.05,0.020502309
0.0002056,31,0.05,0.020502309
0.000206,34,0.05,0.020502309
0.0002064,36,0.05,0.020502309
0.0002068,28,0.05,0.020502309
0.0002072,31,0.05,0.020502309
0.0002076,39,0.05,0.020502309
0.00020800000000000001,27,0.05,0.020502309
0.0002084,37,0.05,0.020502309
0.0002088,36,0.05,0.020502309
0.00020920000000000002,25,0.05,0.020502309
0.0002096,40,0.05,0.020502309
0.00021,31,0.05,0.020502309
0.00021040000000000002,33,0.05,0.020502309
0.0002108,31,0.05,0.020502309
0.0002112,34,0.05,0.020502309
0.00021160000000000002,31,0.05,0.020502309
0.000212,34,0.05,0.020502309
0.0002124,36,0.05,0.020502309
0.00021280000000000002,31,0.05,0.020502309
0.00021319999999999998,36,0.05,0.020502309
0.00021360000000000001,34,0.05,0.020502309
0.00021400000000000002,30,0.05,0.020502309
0.0002144,36,0.05,0.020502309
0.00021480000000000002,36,0.05,0.020502309
0.00021519999999999997,37,0.05,0.020502309
0.0002156,34,0.05,0.020502309
0.00021600000000000002,39,0.05,0.020502309
0.0002164,42,0.05,0.020502309
0.0002168,40,0.05,0.020502309
0.00021719999999999997,42,0.05,0.020502309
0.0002176,34,0.05,0.020502309
0.000218,37,0.05,0.020502309
0.00021840000000000002,37,0.05,0.020502309
0.0002188,36,0.05,0.020502309
0.00021919999999999996,34,0.05,0.020502309
0.00021959999999999997,39,0.05,0.020502309
0.00022,39,0.05,0.020502309
0.00022040000000000002,42,0.05,0.020502309
0.00022080000000000003,43,0.05,0.020502309
0.00022119999999999998,36,0.05,0.020502309
0.00022159999999999997,36,0.05,0.020502309
0.00022200000000000003,42,0.05,0.020502309
0.0002224,40,0.05,0.020502309
0.00022280000000000002,46,0.05,0.020502309
0.00022319999999999998,39,0.05,0.020502309
0.0002236,40,0.05,0.020502309
0.00022400000000000002,40,0.05,0.020502309
0.00022440000000000003,40,0.05,0.020502309
0.00022480000000000002,48,0.05,0.020502309
0.00022519999999999997,42,0.05,0.020502309
0.00022559999999999998,33,0.05,0.020502309
0.000226,39,0.05,0.020502309
0.00022640000000000003,45,0.05,0.020502309
0.0002268,40,0.05,0.020502309
0.0002272,48,0.05,0.020502309
0.00022759999999999998,45,0.05,0.020502309
0.00022799999999999999,43,0.05,0.020502309
0.00022840000000000002,45,0.05,0.020502309
0.00022880000000000003,45,0.05,0.020502309
0.0002292,49,0.05,0.020502309
0.00022959999999999997,45,0.05,0.020502309
0.00022999999999999998,39,0.05,0.020502309
0.00023040000000000002,46,0.05,0.020502309
0.00023080000000000003,49,0.05,0.020502309
0.00023119999999999998,43,0.05,0.020502309
0.0002316,46,0.05,0.020502309
0.00023199999999999997,43,0.05,0.020502309
0.00023239999999999998,46,0.05,0.020502309
0.00023280000000000002,43,0.05,0.020502309
0.00023319999999999998,40,0.05,0.020502309
0.00023359999999999999,40,0.05,0.020502309
0.000234,43,0.05,0.020502309
0.00023439999999999998,48,0.05,0.020502309
0.00023480000000000004,42,0.05,0.020502309
0.0002352,33,0.05,0.020502309
0.00023559999999999998,42,0.05,0.020502309
0.000236,45,0.05,0.020502309
0.0002364,40,0.05,0.020502309
0.00023680000000000004,42,0.05,0.020502309
0.0002372,42,0.05,0.020502309
0.0002376,48,0.05,0.020502309
0.00023799999999999998,45,0.05,0.020502309
0.0002384,49,0.05,0.020502309
0.00023879999999999998,46,0.05,0.020502309
0.0002392,49,0.05,0.020502309
0.0002396,51,0.05,0.020502309
0.00023999999999999998,52,0.05,0.020502309
0.0002404,52,0.05,0.020502309
0.0002408,49,0.05,0.020502309
0.00024119999999999998,45,0.05,0.020502309
0.0002416,52,0.05,0.020502309
0.000242,42,0.05,0.020502309
0.00024239999999999998,54,0.05,0.020502309
0.0002428,48,0.05,0.020502309
0.0002432,43,0.05,0.020502309
0.00024359999999999999,49,0.05,0.020502309
0.000244,46,0.05,0.020502309
0.0002444,45,0.05,0.020502309
0.0002448,51,0.05,0.020502309
0.0002452,45,0.05,0.020502309
0.0002456,48,0.05,0.020502309
0.000246,52,0.05,0.020502309
0.00024639999999999997,49,0.05,0.020502309
0.0002468,54,0.05,0.020502309
0.0002472,48,0.05,0.020502309
0.0002476,46,0.05,0.020502309
0.000248,49,0.05,0.020502309
0.0002484,52,0.05,0.020502309
0.0002488,46,0.05,0.020502309
0.0002492,54,0.05,0.020502309
0.0002496,54,0.05,0.020502309
0.00025,48,0.05,0.020502309
0.0002504,49,0.05,0.020502309
0.0002508,49,0.05,0.020502309
0.0002512,49,0.05,0.020502309
0.0002516,46,0.05,0.020502309
0.000252,51,0.05,0.020502309
0.0002524,51,0.05,0.020502309
0.0002528,51,0.05,0.020502309
0.00025320000000000003,54,0.05,0.020502309
0.0002536,54,0.05,0.020502309
0.000254,52,0.05,0.020502309
0.0002544,46,0.05,0.020502309
0.0002548,54,0.05,0.020502309
0.0002552,48,0.05,0.020502309
0.0002556,52,0.05,0.020502309
0.000256,54,0.05,0.020502309
0.00025639999999999994,52,0.05,0.020502309
0.0002568,51,0.05,0.020502309
0.0002572,54,0.05,0.020502309
0.00025760000000000003,55,0.05,0.020502309
0.000258,49,0.05,0.020502309
0.00025839999999999994,55,0.05,0.020502309
0.0002588,55,0.05,0.020502309
0.0002592,51,0.05,0.020502309
0.0002596,52,0.05,0.020502309
0.00026000000000000003,61,0.05,0.020502309
0.0002604,57,0.05,0.020502309
0.0002608,55,0.05,0.020502309
0.0002612,72,0.05,0.020502309
0.0002616,58,0.05,0.020502309
0.000262,60,0.05,0.020502309
0.0002624,55,0.05,0.020502309
0.0002628,51,0.05,0.020502309
0.00026319999999999995,57,0.05,0.020502309
0.0002636,54,0.05,0.020502309
0.000264,57,0.05,0.020502309
0.0002644,55,0.05,0.020502309
0.00026480000000000004,55,0.05,0.020502309
0.0002652,57,0.05,0.020502309
0.0002656,60,0.05,0.020502309
0.000266,58,0.05,0.020502309
0.00026639999999999997,55,0.05,0.020502309
0.00026680000000000003,63,0.05,0.020502309
0.0002672,57,0.05,0.020502309
0.0002676,64,0.05,0.020502309
0.000268,60,0.05,0.020502309
0.00026839999999999996,60,0.05,0.020502309
0.00026880000000000003,63,0.05,0.020502309
0.0002692,61,0.05,0.020502309
0.0002696,58,0.05,0.020502309
0.00027,61,0.05,0.020502309
0.00027039999999999996,54,0.05,0.020502309
0.0002708,61,0.05,0.020502309
0.0002712,63,0.05,0.020502309
0.00027160000000000004,58,0.05,0.020502309
0.000272,66,0.05,0.020502309
0.00027239999999999995,61,0.05,0.020502309
0.0002728,61,0.05,0.020502309
0.00027319999999999997,66,0.05,0.020502309
0.00027360000000000004,58,0.05,0.020502309
0.00027400000000000005,60,0.05,0.020502309
0.0002744,60,0.05,0.020502309
0.0002748,66,0.05,0.020502309
0.00027519999999999997,57,0.05,0.020502309
0.00027560000000000003,61,0.05,0.020502309
0.000276,58,0.05,0.020502309
0.0002764,69,0.05,0.020502309
0.0002768,64,0.05,0.020502309
0.00027719999999999996,67,0.05,0.020502309
0.0002776,60,0.05,0.020502309
0.000278,64,0.05,0.020502309
0.0002784,60,0.05,0.020502309
0.0002788,69,0.05,0.020502309
0.00027919999999999996,64,0.05,0.020502309
0.0002796,69,0.05,0.020502309
0.00028,64,0.05,0.020502309
0.0002804,66,0.05,0.020502309
0.00028080000000000005,72,0.05,0.020502309
0.0002812,64,0.05,0.020502309
0.0002816,63,0.05,0.020502309
0.00028199999999999997,74,0.05,0.020502309
0.0002824,70,0.05,0.020502309
0.00028280000000000004,69,0.05,0.020502309
0.0002832,74,0.05,0.020502309
0.0002836,66,0.05,0.020502309
0.00028399999999999996,72,0.05,0.020502309
0.0002844,69,0.05,0.020502309
0.00028480000000000004,63,0.05,0.020502309
0.0002852,66,0.05,0.020502309
0.00028560000000000006,69,0.05,0.020502309
0.000286,66,0.05,0.020502309
0.00028639999999999997,70,0.05,0.020502309
0.00028680000000000003,67,0.05,0.020502309
0.0002872,67,0.05,0.020502309
0.00028760000000000005,67,0.05,0.020502309
0.000288,63,0.05,0.020502309
0.00028839999999999996,70,0.05,0.020502309
0.00028879999999999997,69,0.05,0.020502309
0.0002892,70,0.05,0.020502309
0.00028960000000000005,70,0.05,0.020502309
0.00029,67,0.05,0.020502309
0.0002904,74,0.05,0.020502309
0.00029079999999999997,72,0.05,0.020502309
0.0002912,74,0.05,0.020502309
0.00029160000000000004,72,0.05,0.020502309
0.000292,72,0.05,0.020502309
0.0002924,77,0.05,0.020502309
0.0002928,72,0.05,0.020502309
0.00029319999999999997,74,0.05,0.020502309
0.00029360000000000003,75,0.05,0.020502309
0.000294,74,0.05,0.020502309
0.0002944,70,0.05,0.020502309
0.0002948,75,0.05,0.020502309
0.0002952,74,0.05,0.020502309
0.00029560000000000003,69,0.05,0.020502309
0.000296,69,0.05,0.020502309
0.0002964,81,0.05,0.020502309
0.0002968,69,0.05,0.020502309
0.0002972,84,0.05,0.020502309
0.0002976,75,0.05,0.020502309
0.000298,72,0.05,0.020502309
0.0002984,80,0.05,0.020502309
0.0002988,74,0.05,0.020502309
0.0002992,74,0.05,0.020502309
0.0002996,83,0.05,0.020502309
0.0003,78,0.05,0.020502309
0.00030039999999999993,78,0.05,0.020502309
0.0003008,80,0.05,0.020502309
0.0003012,75,0.05,0.020502309
0.0003016,84,0.05,0.020502309
0.000302,77,0.05,0.020502309
0.0003024,75,0.05,0.020502309
0.0003028,75,0.05,0.020502309
0.0003032,74,0.05,0.020502309
0.0003036,75,0.05,0.020502309
0.000304,75,0.05,0.020502309
0.00030439999999999997,84,0.05,0.020502309
0.0003048,81,0.05,0.020502309
0.0003052,80,0.05,0.020502309
0.0003056,84,0.05,0.020502309
0.000306,78,0.05,0.020502309
0.00030639999999999997,78,0.05,0.020502309
0.00030680000000000003,86,0.05,0.020502309
0.0003072,84,0.05,0.020502309
0.0003076,84,0.05,0.020502309
0.000308,81,0.05,0.020502309
0.00030839999999999996,83,0.05,0.020502309
0.0003088,84,0.05,0.020502309
0.00030920000000000003,84,0.05,0.020502309
0.0003096,83,0.05,0.020502309
0.00031,81,0.05,0.020502309
0.00031039999999999996,89,0.05,0.020502309
0.0003108,80,0.05,0.020502309
0.00031120000000000003,83,0.05,0.020502309
0.0003116,80,0.05,0.020502309
0.000312,86,0.05,0.020502309
0.00031239999999999995,78,0.05,0.020502309
0.0003128,81,0.05,0.020502309
0.00031319999999999997,81,0.05,0.020502309
0.00031360000000000003,83,0.05,0.020502309
0.000314,83,0.05,0.020502309
0.00031439999999999994,89,0.05,0.020502309
0.0003148,93,0.05,0.020502309
0.00031519999999999996,89,0.05,0.020502309
0.00031560000000000003,86,0.05,0.020502309
0.00031600000000000004,90,0.05,0.020502309
0.0003164,86,0.05,0.020502309
