Time,H_ppm,W
5.58575421606197e-13,3.1992814103815976,0.022371868507134147
5.586312791483577e-09,3.199277640692004,0.022371868507134147
6.144385495210329e-08,3.199239944105856,0.022371868507134147
2.4535737693598526e-07,3.199115829673926,0.022371868507134147
6.438051365759143e-07,3.19884695346453,0.022371868507134147
1.3924440523380336e-06,3.198341828674067,0.022371868507134147
2.730115531865366e-06,3.19743947672305,0.022371868507134147
5.089912067227653e-06,3.1958482795221,0.022371868507134147
9.367324735864342e-06,3.192966155227963,0.022371868507134147
2.0203168462578258e-05,3.1856771077802724,0.022371868507134147
3.103901218929218e-05,3.1784054594406737,0.022371868507134147
4.187485591600609e-05,3.1711511680511513,0.022371868507134147
5.271069964272001e-05,3.1639141896693963,0.022371868507134147
7.024144462007728e-05,3.1522424086096352,0.022371868507134147
8.777218959743455e-05,3.1406156496183693,0.022371868507134147
0.00010530293457479183,3.12903372318274,0.022371868507134147
0.0001228336795521491,3.1174964365828024,0.022371868507134147
0.00015087886259755893,3.099131776379063,0.022371868507134147
0.00017892404564296877,3.080880117010627,0.022371868507134147
0.0002308470005532387,3.047384660007544,0.022371868507134147
0.00028276995546350865,3.014269243831892,0.022371868507134147
0.0003346929103737786,2.9815292058084553,0.022371868507134147
0.0003866158652840485,2.949159954945965,0.022371868507134147
0.0004385388201943184,2.917156968067587,0.022371868507134147
0.0005185724748182938,2.868534882356292,0.022371868507134147
0.0005986061294422692,2.8207563492489203,0.022371868507134147
0.0006786397840662446,2.773805641973277,0.022371868507134147
0.0007586734386902201,2.727667360965917,0.022371868507134147
0.0008387070933141955,2.682326427391811,0.022371868507134147
0.000918740747938171,2.637768076373483,0.022371868507134147
0.001093075481447442,2.5433477117018253,0.022371868507134147
0.001267410214956713,2.452427778212225,0.022371868507134147
0.0013909917740167286,2.39002128103541,0.022371868507134147
0.001514573333076744,2.3292568407128,0.022371868507134147
0.0016381548921367596,2.2700885209345185,0.022371868507134147
0.0017617364511967751,2.2124718173448077,0.022371868507134147
0.0018853180102567906,2.156363612854445,0.022371868507134147
0.002008899569316806,2.101722112656437,0.022371868507134147
0.0021324811283768216,2.048506787513022,0.022371868507134147
0.002256062687436837,1.9966783331274944,0.022371868507134147
0.0023796442464968526,1.9461986341989876,0.022371868507134147
0.002573922577939994,1.8694794389774871,0.022371868507134147
0.002768200909383135,1.7958643708092732,0.022371868507134147
0.002962479240826276,1.725221683255701,0.022371868507134147
0.0031567575722694172,1.6574256905611715,0.022371868507134147
0.0033510359037125584,1.592356454475148,0.022371868507134147
0.0035453142351556995,1.5298994925862692,0.022371868507134147
0.0037395925665988407,1.4699455006963322,0.022371868507134147
0.003933870898041982,1.4123900886733156,0.022371868507134147
0.004128149229485123,1.3571335322946074,0.022371868507134147
0.004322427560928264,1.3040805412390313,0.022371868507134147
0.004516705892371405,1.2531400408889026,0.022371868507134147
0.004710984223814546,1.204224965851208,0.022371868507134147
0.0049052625552576876,1.157252064567592,0.022371868507134147
0.005099540886700829,1.1121417149382158,0.022371868507134147
0.00529381921814397,1.0688177504389915,0.022371868507134147
0.005488097549587111,1.0272072958064413,0.022371868507134147
0.005682375881030252,0.9872406114802582,0.022371868507134147
0.005876654212473393,0.948850946299137,0.022371868507134147
0.006170116797788071,0.8937115288279065,0.022371868507134147
0.006463579383102748,0.8418166213749384,0.022371868507134147
0.006757041968417425,0.7929707718410542,0.022371868507134147
0.007050504553732103,0.7469908093574651,0.022371868507134147
0.00734396713904678,0.7037050252080965,0.022371868507134147
0.007637429724361457,0.6629524038659825,0.022371868507134147
0.007930892309676136,0.6245819060577948,0.022371868507134147
0.008224354894990814,0.5884518088863032,0.022371868507134147
0.008517817480305492,0.5544290984654997,0.022371868507134147
0.00881128006562017,0.522388905825624,0.022371868507134147
0.009104742650934848,0.49221398037691116,0.022371868507134147
0.009398205236249527,0.4637941995276236,0.022371868507134147
0.009691667821564205,0.4370261133919488,0.022371868507134147
0.009985130406878883,0.41181252177211064,0.022371868507134147
0.010278592992193561,0.3880620799750517,0.022371868507134147
