Time,H_ppm,Relative_Uncertainty,W
2.5547201896765914e-13,1.0105032095918332,0.1,0.01796053020267749
2.554975661695559e-09,1.0104952408942185,0.1,0.01796053020267749
2.810217755846147e-08,1.010415558146721,0.1,0.01796053020267749
6.857341893992959e-08,1.0102893389134289,0.1,0.01796053020267749
1.3816920967205263e-07,1.0100723243820855,0.1,0.01796053020267749
2.582736845280653e-07,1.0096979230126124,0.1,0.01796053020267749
4.665824686175075e-07,1.0090488940598275,0.1,0.01796053020267749
8.326084844684692e-07,1.007909483660852,0.1,0.01796053020267749
1.5259595812619522e-06,1.005754692729338,0.1,0.01796053020267749
2.987644837557783e-06,1.0012272863936889,0.1,0.01796053020267749
4.449330093853613e-06,0.9967204487926367,0.1,0.01796053020267749
5.9110153501494435e-06,0.9922340927905207,0.1,0.01796053020267749
7.372700606445274e-06,0.9877681283420513,0.1,0.01796053020267749
8.81469464835562e-06,0.9833822368688381,0.1,0.01796053020267749
1.0256688690265968e-05,0.9790160259425199,0.1,0.01796053020267749
1.1698682732176316e-05,0.9746694018962371,0.1,0.01796053020267749
1.6817875549749067e-05,0.9593954567052829,0.1,0.01796053020267749
1.9978557253512476e-05,0.950086055945277,0.1,0.01796053020267749
2.3139238957275885e-05,0.9408679638936106,0.1,0.01796053020267749
2.6299920661039295e-05,0.931740302599017,0.1,0.01796053020267749
2.9460602364802704e-05,0.9227021997940981,0.1,0.01796053020267749
3.42984899958431e-05,0.9090395417742645,0.1,0.01796053020267749
4.247862770131194e-05,0.886402234354267,0.1,0.01796053020267749
4.788755349625205e-05,0.871748194074994,0.1,0.01796053020267749
5.329647929119216e-05,0.8573395584248366,0.1,0.01796053020267749
5.8705405086132276e-05,0.8431722813734177,0.1,0.01796053020267749
6.411433088107238e-05,0.8292423775926231,0.1,0.01796053020267749
7.464924860227971e-05,0.8027778475192873,0.1,0.01796053020267749
8.518416632348704e-05,0.7771706016439273,0.1,0.01796053020267749
9.571908404469436e-05,0.752393184109199,0.1,0.01796053020267749
0.00010625400176590169,0.728419007744137,0.1,0.01796053020267749
0.00011678891948710902,0.7052223163933171,0.1,0.01796053020267749
0.00012732383720831633,0.6827781556369423,0.1,0.01796053020267749
0.00013785875492952366,0.6610623536390411,0.1,0.01796053020267749
0.000148393672650731,0.6400515019906782,0.1,0.01796053020267749
0.00018145327939084375,0.5784466276964788,0.1,0.01796053020267749
0.00020228018271719114,0.5427909959588495,0.1,0.01796053020267749
0.0002231070860435385,0.5093912743674928,0.1,0.01796053020267749
0.00024393398936988587,0.4781057594489485,0.1,0.01796053020267749
0.00026476089269623324,0.44880150886963727,0.1,0.01796053020267749
0.0002855877960225806,0.42135384479445864,0.1,0.01796053020267749
0.00030641469934892797,0.395645851313243,0.1,0.01796053020267749
0.0003377431650479044,0.36001242098279373,0.1,0.01796053020267749
0.0003690716307468808,0.32772440527443825,0.1,0.01796053020267749
0.0003919703052095364,0.3060593873245509,0.1,0.01796053020267749
0.00041486897967219204,0.2859017865745162,0.1,0.01796053020267749
0.0004377676541348477,0.2671471532903663,0.1,0.01796053020267749
0.0004606663285975033,0.24969820863415432,0.1,0.01796053020267749
0.00048356500306015893,0.23346435467918025,0.1,0.01796053020267749
0.0005064636775228146,0.2183612365875382,0.1,0.01796053020267749
