Time,OH_ppm,Relative_Uncertainty,W
0.000742,6.9,0.05,0.016920014
0.0007436,7.2,0.05,0.016920014
0.0007452,6.7,0.05,0.016920014
0.0007468,6.9,0.05,0.016920014
0.0007484,6.6,0.05,0.016920014
0.00075,6.9,0.05,0.016920014
0.0007516,6.9,0.05,0.016920014
0.0007532,7.2,0.05,0.016920014
0.0007548,7.4,0.05,0.016920014
0.0007564,7.2,0.05,0.016920014
0.000758,7.5,0.05,0.016920014
0.0007596,7.2,0.05,0.016920014
0.0007612,7.5,0.05,0.016920014
0.0007628,7.9,0.05,0.016920014
0.0007644,7.9,0.05,0.016920014
0.000766,8.1,0.05,0.016920014
0.0007676,7.8,0.05,0.016920014
0.0007692,7.6,0.05,0.016920014
0.0007708,8,0.05,0.016920014
0.0007724,7.8,0.05,0.016920014
0.000774,8.1,0.05,0.016920014
0.0007756,8,0.05,0.016920014
0.0007772,8,0.05,0.016920014
0.0007788,8.1,0.05,0.016920014
0.0007804,8.3,0.05,0.016920014
0.000782,8.2,0.05,0.016920014
0.0007836,8.3,0.05,0.016920014
0.0007852,8.5,0.05,0.016920014
0.0007868,8.7,0.05,0.016920014
0.0007884,8.9,0.05,0.016920014
0.00079,8.6,0.05,0.016920014
0.0007916,9.1,0.05,0.016920014
0.0007932,8.6,0.05,0.016920014
0.0007948,9,0.05,0.016920014
0.0007964,8.7,0.05,0.016920014
0.000798,8.8,0.05,0.016920014
0.0007996,9.1,0.05,0.016920014
0.0008012,8.9,0.05,0.016920014
0.0008028,8.6,0.05,0.016920014
0.0008044,9.1,0.05,0.016920014
0.000806,9.4,0.05,0.016920014
0.0008076,9.5,0.05,0.016920014
0.0008092,9.7,0.05,0.016920014
0.0008108,9.7,0.05,0.016920014
0.0008124,9.6,0.05,0.016920014
0.000814,9.8,0.05,0.016920014
0.0008156,9.5,0.05,0.016920014
0.0008172,9.7,0.05,0.016920014
0.0008188,9.5,0.05,0.016920014
0.0008204,10.1,0.05,0.016920014
0.000822,9.8,0.05,0.016920014
0.0008236,9.9,0.05,0.016920014
0.0008252,10.2,0.05,0.016920014
0.0008268,10.6,0.05,0.016920014
0.0008284,10.2,0.05,0.016920014
0.00083,10.6,0.05,0.016920014
0.0008316,10.5,0.05,0.016920014
0.0008332,11,0.05,0.016920014
0.0008348,10.4,0.05,0.016920014
0.0008364,10.7,0.05,0.016920014
0.000838,10.6,0.05,0.016920014
0.0008396,10.9,0.05,0.016920014
0.0008412,11.1,0.05,0.016920014
0.0008428,10.9,0.05,0.016920014
0.0008444,11.2,0.05,0.016920014
0.000846,11.1,0.05,0.016920014
