Time,CH3_ppm
2.220446049250313e-14,154.04364569733565
2.220668093855238e-10,154.04362290496266
2.442512858635837e-09,154.04339498168218
9.18587232269293e-09,154.04270279669475
2.3422814058941616e-08,154.0412414388834
4.9923830477684545e-08,154.03852130263584
9.707992879151618e-08,154.0336813098434
1.7976238793165751e-07,154.0251957072543
3.2524490623894765e-07,154.010267278122
5.953613640275009e-07,153.98255743115422
1.0759188360039123e-06,153.9332841678786
1.5564763079803237e-06,153.88404242630975
2.037033779956735e-06,153.83483217778164
2.5175912519331465e-06,153.7856533926159
2.998148723909558e-06,153.73650604082206
3.6884964541251516e-06,153.66595807080094
4.378844184340745e-06,153.59547482487213
5.069191914556339e-06,153.5250562119436
5.759539644771932e-06,153.45470214039906
7.611577887837179e-06,153.26627710169268
9.463616130902426e-06,153.07831422570987
1.2627241632489402e-05,152.75830285924772
1.579086713407638e-05,152.43962667530351
1.8954492635663354e-05,152.12227732311518
2.211811813725033e-05,151.80624653367255
2.5281743638837304e-05,151.49152611268278
3.012974615525939e-05,151.01176632908422
3.4977748671681474e-05,150.5350356639631
3.982575118810356e-05,150.061305521223
4.467375370452565e-05,149.5905476610131
5.281434640141885e-05,148.80667689270103
6.0954939098312046e-05,148.03097842923216
6.909553179520525e-05,147.2633251357633
7.723612449209844e-05,146.50359250158368
9.042563327799838e-05,145.2891638373312
0.00010361514206389831,144.0947034041159
0.00011680465084979825,142.91972278234127
0.0001299941596356982,141.7637493424755
0.00014318366842159812,140.62632556005332
0.00015637317720749804,139.5070084553017
0.00016956268599339796,138.40536906747616
0.0001827521947792979,137.32099190468657
0.00020266322644915623,135.71581457076016
0.0002342805968943527,133.24260381775994
0.00025477155674931634,131.68731455198537
0.00027526251660428,130.16791478773266
0.00029575347645924364,128.6831765259047
0.0003162444363142073,127.23192715688147
0.00034748492787204266,125.08128526268565
0.0003697373448774252,123.5932064207245
0.00039198976188280774,122.14011817439672
0.0004142421788881903,120.7208008226778
0.0004364945958935728,119.33409069372081
0.0004696067894612646,117.32861127227225
0.0005027189830289564,115.38942462353013
0.0005267259616829389,114.02308669852277
0.0005507329403369215,112.68872777308272
0.0005967256625780656,110.2176707048901
0.0006427183848192098,107.85265994420963
0.000688711107060354,105.58701307030303
0.0007200881419137215,104.0951983545001
0.0007514651767670889,102.64495110950202
0.0007828422116204564,101.23455808034456
0.0008315685694049872,99.11954150855894
0.0008648641349092114,97.72442471714585
0.0008981597004134356,96.36803535743555
0.0009314552659176598,95.04878310969873
0.000964750831421884,93.76516355853506
0.0009980463969261081,92.51575228258847
0.0010313419624303323,91.29919970348426
