Time,OH_ppm,Relative_Uncertainty,W
5.20E-06,0.1,0.05,0.009707365
1.88E-05,0.1,0.05,0.009707365
2.60E-05,0.1,0.05,0.009707365
3.12E-05,0.2,0.05,0.009707365
3.32E-05,0.5,0.05,0.009707365
3.48E-05,0.5,0.05,0.009707365
3.92E-05,0.5,0.05,0.009707365
4.44E-05,0.2,0.05,0.009707365
4.68E-05,0.1,0.05,0.009707365
4.84E-05,0.5,0.05,0.009707365
5.00E-05,0.3,0.05,0.009707365
5.48E-05,0.2,0.05,0.009707365
5.64E-05,0.6,0.05,0.009707365
5.80E-05,0.6,0.05,0.009707365
6.20E-05,0.1,0.05,0.009707365
6.36E-05,0.2,0.05,0.009707365
6.60E-05,0.2,0.05,0.009707365
6.80E-05,0.2,0.05,0.009707365
7.12E-05,0.7,0.05,0.009707365
7.32E-05,0.4,0.05,0.009707365
7.48E-05,0.3,0.05,0.009707365
7.68E-05,0.2,0.05,0.009707365
8.80E-05,0.1,0.05,0.009707365
9.00E-05,0.1,0.05,0.009707365
9.64E-05,0.2,0.05,0.009707365
9.88E-05,0.2,0.05,0.009707365
0.0001032,0.1,0.05,0.009707365
0.0001076,0.2,0.05,0.009707365
0.0001108,0.2,0.05,0.009707365
0.0001136,0.1,0.05,0.009707365
0.000116,0.1,0.05,0.009707365
0.0001176,0.2,0.05,0.009707365
0.0001196,0.2,0.05,0.009707365
0.0001212,0.1,0.05,0.009707365
0.0001228,0.3,0.05,0.009707365
0.0001256,0.5,0.05,0.009707365
0.0001272,0.1,0.05,0.009707365
0.0001288,0.4,0.05,0.009707365
0.0001304,0.1,0.05,0.009707365
0.0001324,0.1,0.05,0.009707365
0.000134,0.7,0.05,0.009707365
0.0001356,0.4,0.05,0.009707365
0.0001372,0.5,0.05,0.009707365
0.0001388,0.8,0.05,0.009707365
0.0001404,0.5,0.05,0.009707365
0.000142,0.5,0.05,0.009707365
0.0001436,0.4,0.05,0.009707365
0.0001452,0.6,0.05,0.009707365
0.0001468,0.5,0.05,0.009707365
0.0001484,0.6,0.05,0.009707365
0.00015,0.6,0.05,0.009707365
0.0001516,0.4,0.05,0.009707365
0.0001532,0.4,0.05,0.009707365
0.0001548,0.5,0.05,0.009707365
0.0001564,0.4,0.05,0.009707365
0.000158,0.5,0.05,0.009707365
0.0001596,0.2,0.05,0.009707365
0.0001616,0.5,0.05,0.009707365
0.0001632,0.2,0.05,0.009707365
0.0001648,0.1,0.05,0.009707365
0.0001664,0.2,0.05,0.009707365
0.000168,0.1,0.05,0.009707365
0.0001696,0.6,0.05,0.009707365
0.0001712,0.4,0.05,0.009707365
0.0001728,0.3,0.05,0.009707365
0.0001748,0.6,0.05,0.009707365
0.0001776,0.2,0.05,0.009707365
0.0001808,0.2,0.05,0.009707365
0.0001828,0.1,0.05,0.009707365
0.0001844,0.5,0.05,0.009707365
0.000186,0.3,0.05,0.009707365
0.0001876,0.2,0.05,0.009707365
0.0001892,0.3,0.05,0.009707365
0.0001908,0.5,0.05,0.009707365
0.0001924,0.1,0.05,0.009707365
0.000194,0.5,0.05,0.009707365
0.0001956,0.3,0.05,0.009707365
0.000198,0.2,0.05,0.009707365
0.0001996,0.7,0.05,0.009707365
0.0002012,0.5,0.05,0.009707365
0.0002028,0.6,0.05,0.009707365
0.0002044,0.9,0.05,0.009707365
0.000206,0.5,0.05,0.009707365
0.0002076,0.4,0.05,0.009707365
0.0002092,0.7,0.05,0.009707365
0.0002108,0.7,0.05,0.009707365
0.0002124,0.7,0.05,0.009707365
0.000214,0.7,0.05,0.009707365
0.0002156,0.5,0.05,0.009707365
0.0002172,0.8,0.05,0.009707365
0.0002188,0.7,0.05,0.009707365
0.0002204,0.5,0.05,0.009707365
0.000222,0.4,0.05,0.009707365
0.0002236,0.3,0.05,0.009707365
0.0002252,0.5,0.05,0.009707365
0.0002268,0.7,0.05,0.009707365
0.0002284,0.8,0.05,0.009707365
0.00023,0.8,0.05,0.009707365
0.0002316,0.8,0.05,0.009707365
0.0002332,0.8,0.05,0.009707365
0.0002348,0.6,0.05,0.009707365
0.0002364,0.8,0.05,0.009707365
0.000238,1,0.05,0.009707365
0.0002396,1.1,0.05,0.009707365
0.0002412,0.6,0.05,0.009707365
0.0002428,0.6,0.05,0.009707365
0.0002444,1,0.05,0.009707365
0.000246,0.9,0.05,0.009707365
0.0002476,1,0.05,0.009707365
0.0002492,1,0.05,0.009707365
0.0002508,1.2,0.05,0.009707365
0.0002524,1.2,0.05,0.009707365
0.000254,1,0.05,0.009707365
0.0002556,0.5,0.05,0.009707365
0.0002572,0.7,0.05,0.009707365
0.0002588,0.9,0.05,0.009707365
0.0002604,1.1,0.05,0.009707365
0.000262,1,0.05,0.009707365
0.0002636,1.1,0.05,0.009707365
0.0002652,1,0.05,0.009707365
0.0002668,1.3,0.05,0.009707365
0.0002684,1.1,0.05,0.009707365
0.00027,1,0.05,0.009707365
0.0002716,1.3,0.05,0.009707365
0.0002732,1.4,0.05,0.009707365
0.0002748,1.6,0.05,0.009707365
0.0002764,1.4,0.05,0.009707365
0.000278,1.3,0.05,0.009707365
0.0002796,1.6,0.05,0.009707365
0.0002812,1.3,0.05,0.009707365
0.0002828,1.6,0.05,0.009707365
0.0002844,1.2,0.05,0.009707365
0.000286,1.4,0.05,0.009707365
0.0002876,1.7,0.05,0.009707365
0.0002892,1.5,0.05,0.009707365
0.0002908,1.5,0.05,0.009707365
0.0002924,1.7,0.05,0.009707365
0.000294,1.6,0.05,0.009707365
0.0002956,1.4,0.05,0.009707365
0.0002972,1.5,0.05,0.009707365
0.0002988,1.8,0.05,0.009707365
0.0003004,1.5,0.05,0.009707365
0.000302,1.5,0.05,0.009707365
0.0003036,1.7,0.05,0.009707365
0.0003052,1.6,0.05,0.009707365
0.0003068,1.4,0.05,0.009707365
0.0003084,1.9,0.05,0.009707365
0.00031,1.4,0.05,0.009707365
0.0003116,2,0.05,0.009707365
0.0003132,1.5,0.05,0.009707365
0.0003148,1.5,0.05,0.009707365
0.0003164,1.9,0.05,0.009707365
0.000318,1.6,0.05,0.009707365
0.0003196,1.5,0.05,0.009707365
0.0003212,2.1,0.05,0.009707365
0.0003228,1.8,0.05,0.009707365
0.0003244,1.9,0.05,0.009707365
0.000326,1.7,0.05,0.009707365
0.0003276,2,0.05,0.009707365
0.0003292,1.7,0.05,0.009707365
0.0003308,2.2,0.05,0.009707365
