Time,OH_ppm,Relative_Uncertainty,W
4.40E-06,0.2,0.05,1.00E-10
6.00E-06,0.4,0.05,1.00E-10
8.80E-06,0.2,0.05,1.00E-10
1.16E-05,0.2,0.05,1.00E-10
1.32E-05,0.4,0.05,1.00E-10
1.48E-05,0.3,0.05,1.00E-10
1.68E-05,0.2,0.05,1.00E-10
2.04E-05,0.1,0.05,1.00E-10
2.24E-05,0.4,0.05,1.00E-10
2.40E-05,0.2,0.05,1.00E-10
2.60E-05,0.3,0.05,1.00E-10
2.76E-05,1,0.05,1.00E-10
2.92E-05,0.2,0.05,1.00E-10
3.44E-05,0.1,0.05,1.00E-10
3.80E-05,0.1,0.05,1.00E-10
4.28E-05,0.4,0.05,1.00E-10
4.48E-05,0.4,0.05,1.00E-10
4.64E-05,0.1,0.05,1.00E-10
4.84E-05,0.3,0.05,1.00E-10
5.08E-05,0.3,0.05,1.00E-10
5.88E-05,0.3,0.05,1.00E-10
6.12E-05,0.3,0.05,1.00E-10
6.32E-05,0.2,0.05,1.00E-10
6.72E-05,0.4,0.05,1.00E-10
6.92E-05,0.1,0.05,1.00E-10
7.16E-05,0.5,0.05,1.00E-10
7.32E-05,0.4,0.05,1.00E-10
7.48E-05,0.1,0.05,1.00E-10
7.64E-05,0.2,0.05,1.00E-10
7.92E-05,0.2,0.05,1.00E-10
8.08E-05,0.1,0.05,1.00E-10
8.52E-05,0.3,0.05,1.00E-10
8.72E-05,0.5,0.05,1.00E-10
8.88E-05,0.1,0.05,1.00E-10
9.16E-05,0.6,0.05,1.00E-10
9.32E-05,1,0.05,1.00E-10
9.48E-05,0.8,0.05,1.00E-10
9.64E-05,0.4,0.05,1.00E-10
9.80E-05,0.7,0.05,1.00E-10
9.96E-05,0.3,0.05,1.00E-10
0.0001016,0.3,0.05,1.00E-10
0.0001044,0.2,0.05,1.00E-10
0.0001076,0.3,0.05,1.00E-10
0.0001112,0.3,0.05,1.00E-10
0.0001128,0.4,0.05,1.00E-10
0.0001144,0.2,0.05,1.00E-10
0.000116,0.7,0.05,1.00E-10
0.0001176,0.9,0.05,1.00E-10
0.0001192,1.2,0.05,1.00E-10
0.0001208,0.7,0.05,1.00E-10
0.0001224,1.2,0.05,1.00E-10
0.000124,1.1,0.05,1.00E-10
0.0001256,1.2,0.05,1.00E-10
0.0001272,0.7,0.05,1.00E-10
0.0001288,0.9,0.05,1.00E-10
0.0001304,0.9,0.05,1.00E-10
0.000132,0.9,0.05,1.00E-10
0.0001336,1,0.05,1.00E-10
0.0001352,0.9,0.05,1.00E-10
0.0001368,1.1,0.05,1.00E-10
0.0001384,1.4,0.05,1.00E-10
0.00014,1,0.05,1.00E-10
0.0001416,0.6,0.05,1.00E-10
0.0001432,0.9,0.05,1.00E-10
0.0001448,1,0.05,1.00E-10
0.0001464,0.9,0.05,1.00E-10
0.000148,0.8,0.05,1.00E-10
0.0001496,0.7,0.05,1.00E-10
0.0001512,1.2,0.05,1.00E-10
0.0001528,1.1,0.05,1.00E-10
0.0001544,1.1,0.05,1.00E-10
0.000156,1.3,0.05,1.00E-10
0.0001576,1.1,0.05,1.00E-10
0.0001592,1.1,0.05,1.00E-10
0.0001608,1.1,0.05,1.00E-10
0.0001624,1.3,0.05,1.00E-10
0.000164,1.1,0.05,1.00E-10
0.0001656,1.1,0.05,1.00E-10
0.0001672,1,0.05,1.00E-10
0.0001688,1.1,0.05,1.00E-10
0.0001704,1.4,0.05,1.00E-10
0.000172,1.5,0.05,1.00E-10
0.0001736,1.7,0.05,1.00E-10
0.0001752,1.5,0.05,1.00E-10
0.0001768,1.7,0.05,1.00E-10
0.0001784,1.5,0.05,1.00E-10
0.00018,1.7,0.05,1.00E-10
0.0001816,1.8,0.05,1.00E-10
0.0001832,1.9,0.05,1.00E-10
0.0001848,1.6,0.05,1.00E-10
0.0001864,1.9,0.05,1.00E-10
0.000188,1.6,0.05,1.00E-10
0.0001896,1.6,0.05,1.00E-10
0.0001912,1.8,0.05,1.00E-10
0.0001928,1.7,0.05,1.00E-10
0.0001944,1.9,0.05,1.00E-10
0.000196,1.9,0.05,1.00E-10
0.0001976,1.4,0.05,1.00E-10
0.0001992,1.7,0.05,1.00E-10
0.0002008,1.8,0.05,1.00E-10
0.0002024,2,0.05,1.00E-10
0.000204,2.3,0.05,1.00E-10
0.0002056,2.4,0.05,1.00E-10
0.0002072,2.3,0.05,1.00E-10
0.0002088,2,0.05,1.00E-10
0.0002104,2.3,0.05,1.00E-10
0.000212,2.5,0.05,1.00E-10
0.0002136,2.1,0.05,1.00E-10
0.0002152,2.4,0.05,1.00E-10
0.0002168,2.2,0.05,1.00E-10
0.0002184,2.5,0.05,1.00E-10
0.00022,2.4,0.05,1.00E-10
0.0002216,2.6,0.05,1.00E-10
0.0002232,2.2,0.05,1.00E-10
0.0002248,2.3,0.05,1.00E-10
0.0002264,2.6,0.05,1.00E-10
0.000228,2.3,0.05,1.00E-10
0.0002296,2.2,0.05,1.00E-10
0.0002312,2,0.05,1.00E-10
0.0002328,2.2,0.05,1.00E-10
0.0002344,2.5,0.05,1.00E-10
0.000236,2.4,0.05,1.00E-10
0.0002376,2.9,0.05,1.00E-10
0.0002392,2.9,0.05,1.00E-10
0.0002408,3,0.05,1.00E-10
0.0002424,2.5,0.05,1.00E-10
0.000244,3,0.05,1.00E-10
0.0002456,2.9,0.05,1.00E-10
0.0002472,3,0.05,1.00E-10
0.0002488,2.6,0.05,1.00E-10
0.0002504,3.1,0.05,1.00E-10
0.000252,3.1,0.05,1.00E-10
0.0002536,3.5,0.05,1.00E-10
0.0002552,3.6,0.05,1.00E-10
0.0002568,3,0.05,0.019338345
0.0002584,2.9,0.05,0.019338345
0.00026,3,0.05,0.019338345
0.0002616,3.3,0.05,0.019338345
0.0002632,3.3,0.05,0.019338345
0.0002648,3.2,0.05,0.019338345
0.0002664,3.3,0.05,0.019338345
0.000268,3.3,0.05,0.019338345
0.0002696,4,0.05,0.019338345
0.0002712,3.7,0.05,0.019338345
0.0002728,3.6,0.05,0.019338345
0.0002744,3.6,0.05,0.019338345
0.000276,4,0.05,0.019338345
0.0002776,3.7,0.05,0.019338345
0.0002792,3.9,0.05,0.019338345
0.0002808,4.2,0.05,0.019338345
0.0002824,3.9,0.05,0.019338345
0.000284,4.3,0.05,0.019338345
0.0002856,4.2,0.05,0.019338345
0.0002872,4.1,0.05,0.019338345
0.0002888,4.3,0.05,0.019338345
0.0002904,4.3,0.05,0.019338345
0.000292,4.4,0.05,0.019338345
0.0002936,4.8,0.05,0.019338345
0.0002952,4.7,0.05,0.019338345
0.0002968,4.9,0.05,0.019338345
0.0002984,4.9,0.05,0.019338345
0.0003,5.4,0.05,0.019338345
0.0003016,5,0.05,0.019338345
0.0003032,5.4,0.05,0.019338345
0.0003048,5.4,0.05,0.019338345
0.0003064,5.4,0.05,0.019338345
0.000308,5.1,0.05,0.019338345
0.0003096,5.8,0.05,0.019338345
0.0003112,5.6,0.05,0.019338345
0.0003128,5.7,0.05,0.019338345
0.0003144,5.9,0.05,0.019338345
0.000316,6.2,0.05,0.019338345
0.0003176,6.1,0.05,0.019338345
0.0003192,6.7,0.05,0.019338345
0.0003208,6.4,0.05,0.019338345
0.0003224,6.3,0.05,0.019338345
0.000324,6.6,0.05,0.019338345
0.0003256,6.7,0.05,0.019338345
0.0003272,6.7,0.05,0.019338345
0.0003288,6.8,0.05,0.019338345
0.0003304,7.1,0.05,0.019338345
0.000332,7.3,0.05,0.019338345
0.0003336,7.4,0.05,0.019338345
0.0003352,7.3,0.05,0.019338345
0.0003368,7.7,0.05,0.019338345
0.0003384,7.3,0.05,0.019338345
0.00034,7.8,0.05,0.019338345
0.0003416,7.7,0.05,0.019338345
