Time,OH_ppm,Relative_Uncertainty,W
0.0012676,18.5,0.05,0.014975498
0.0012692,18.4,0.05,0.014975498
0.0012708,18.7,0.05,0.014975498
0.0012724,18.5,0.05,0.014975498
0.001274,18.5,0.05,0.014975498
0.0012756,18.8,0.05,0.014975498
0.0012772,18.6,0.05,0.014975498
0.0012788,18.8,0.05,0.014975498
0.0012804,18.8,0.05,0.014975498
0.001282,19,0.05,0.014975498
0.0012836,18.9,0.05,0.014975498
0.0012852,19.4,0.05,0.014975498
0.0012868,19.1,0.05,0.014975498
0.0012884,19.2,0.05,0.014975498
0.00129,19.2,0.05,0.014975498
0.0012916,19.2,0.05,0.014975498
0.0012932,19.3,0.05,0.014975498
0.0012948,19.3,0.05,0.014975498
0.0012964,19.5,0.05,0.014975498
0.001298,19.4,0.05,0.014975498
0.0012996,19.7,0.05,0.014975498
0.0013012,19.7,0.05,0.014975498
0.0013028,19.9,0.05,0.014975498
0.0013044,19.9,0.05,0.014975498
0.001306,20.2,0.05,0.014975498
0.0013076,19.8,0.05,0.014975498
0.0013092,19.9,0.05,0.014975498
0.0013108,20.4,0.05,0.014975498
0.0013124,20.3,0.05,0.014975498
0.001314,20.5,0.05,0.014975498
0.0013156,20.2,0.05,0.014975498
0.0013172,20.5,0.05,0.014975498
0.0013188,20.3,0.05,0.014975498
0.0013204,20.6,0.05,0.014975498
0.001322,20.5,0.05,0.014975498
0.0013236,20.9,0.05,0.014975498
0.0013252,20.7,0.05,0.014975498
0.0013268,20.7,0.05,0.014975498
0.0013284,21.1,0.05,0.014975498
0.00133,21.1,0.05,0.014975498
0.0013316,20.9,0.05,0.014975498
0.0013332,21.1,0.05,0.014975498
0.0013348,21.1,0.05,0.014975498
0.0013364,21.2,0.05,0.014975498
0.001338,21.2,0.05,0.014975498
0.0013396,21,0.05,0.014975498
0.0013412,21.3,0.05,0.014975498
0.0013428,21.5,0.05,0.014975498
0.0013444,21.5,0.05,0.014975498
0.001346,21.4,0.05,0.014975498
0.0013476,21.4,0.05,0.014975498
0.0013492,21.3,0.05,0.014975498
0.0013508,22,0.05,0.014975498
0.0013524,21.8,0.05,0.014975498
0.001354,21.8,0.05,0.014975498
0.0013556,21.9,0.05,0.014975498
0.0013572,22.1,0.05,0.014975498
0.0013588,22,0.05,0.014975498
0.0013604,21.8,0.05,0.014975498
0.001362,22.1,0.05,0.014975498
0.0013636,21.8,0.05,0.014975498
