Time,H_ppm,W
9.790443508194346e-13,2.795488610994508,0.0250548676000943
9.791422552545167e-09,2.795485131707454,0.0250548676000943
1.0769585763448864e-07,2.7954503391431595,0.0250548676000943
4.312685513249291e-07,2.7953353535320358,0.0250548676000943
1.133135252681201e-06,2.7950859534819537,0.0250548676000943
2.452457595198841e-06,2.794617211431042,0.0250548676000943
4.81049336646737e-06,2.7937796321834045,0.0250548676000943
8.973590871520722e-06,2.7923015407440923,0.0250548676000943
1.6554092205422e-05,2.7896122425021104,0.0250548676000943
3.764976546719612e-05,2.782142669098775,0.0250548676000943
5.8745438728970235e-05,2.774694297570644,0.0250548676000943
7.984111199074435e-05,2.76726706550403,0.0250548676000943
0.00010093678525251847,2.759860907892522,0.0250548676000943
0.00012203245851429259,2.7524757590263835,0.0250548676000943
0.00014312813177606672,2.7451115531221495,0.0250548676000943
0.00016948263687372256,2.7359408962710074,0.0250548676000943
0.0001958371419713784,2.7268027065450604,0.0250548676000943
0.00022219164706903423,2.717696851477057,0.0250548676000943
0.0002485461521666901,2.7086232004364064,0.0250548676000943
0.00029707389112384265,2.6919992989065915,0.0250548676000943
0.0003456016300809952,2.6754833740501103,0.0250548676000943
0.00041883537389401384,2.6507617273070427,0.0250548676000943
0.0004920691177070324,2.62628159330723,0.0250548676000943
0.000565302861520051,2.602040370505325,0.0250548676000943
0.0006385366053330696,2.5780354924538034,0.0250548676000943
0.0007566479509576109,2.539811987063674,0.0250548676000943
0.0008747592965821522,2.5021861994496324,0.0250548676000943
0.0009928706422066935,2.465147874282283,0.0250548676000943
0.0011109819878312348,2.428686957033239,0.0250548676000943
0.0012290933334557761,2.3927935905121753,0.0250548676000943
0.001417886297338031,2.336575115718749,0.0250548676000943
0.001606679261220286,2.2817436239679396,0.0250548676000943
0.001795472225102541,2.228261837628023,0.0250548676000943
0.001984265188984796,2.1760936221623566,0.0250548676000943
0.002173058152867051,2.1252039428194656,0.0250548676000943
0.002361851116749306,2.0755588263306164,0.0250548676000943
0.002550644080631561,2.027125324142521,0.0250548676000943
0.0027394370445138158,1.9798714761873066,0.0250548676000943
0.0031185104685797632,1.8884295001135358,0.0250548676000943
0.00336247282911827,1.831916935794872,0.0250548676000943
0.003606435189656777,1.7771622758858785,0.0250548676000943
0.003850397550195284,1.724106897369184,0.0250548676000943
0.004094359910733791,1.672694362813662,0.0250548676000943
0.004338322271272298,1.6228703458416722,0.0250548676000943
0.004582284631810806,1.574582528452532,0.0250548676000943
0.004826246992349313,1.5277804995754671,0.0250548676000943
0.005306028180248348,1.4398871925967027,0.0250548676000943
0.005642264714924544,1.381415349187515,0.0250548676000943
0.00597850124960074,1.3253884826496156,0.0250548676000943
0.006314737784276936,1.2716987742399626,0.0250548676000943
0.006650974318953132,1.2202436076872056,0.0250548676000943
0.006987210853629328,1.1709252636231828,0.0250548676000943
0.0073234473883055234,1.1236506599157048,0.0250548676000943
0.007659683922981719,1.0783311153264723,0.0250548676000943
0.007995920457657915,1.0348821171838856,0.0250548676000943
0.008554743243880903,0.9665921583057299,0.0250548676000943
0.009113566030103892,0.9029005940806606,0.0250548676000943
0.00967238881632688,0.8434860682722253,0.0250548676000943
0.010231211602549868,0.7880511523859354,0.0250548676000943
