Time,O_ppm,W
1.4918817971882177e-07,0.0010982059587415413,0.017792017089454125
1.7684319984494564e-07,0.001300451687370997,0.017792017089454125
2.2898305958300903e-07,0.001680635252457087,0.017792017089454125
2.811229193210724e-07,0.0020593543891295274,0.017792017089454125
3.332627790591358e-07,0.0024366146912453155,0.017792017089454125
3.854026387971992e-07,0.0028124219390789993,0.017792017089454125
4.6737992603943927e-07,0.0034003631154644635,0.017792017089454125
5.493572132816794e-07,0.003984748191146465,0.017792017089454125
6.873006029682349e-07,0.004960127501442962,0.017792017089454125
8.252439926547904e-07,0.005925600321919255,0.017792017089454125
9.63187382341346e-07,0.006881267380000662,0.017792017089454125
1.1011307720279014e-06,0.007827228279584262,0.017792017089454125
1.319340084922229e-06,0.009304039962538773,0.017792017089454125
1.5375493978165567e-06,0.01075719506882612,0.017792017089454125
1.7557587107108844e-06,0.012187072575828028,0.017792017089454125
1.973968023605212e-06,0.013594045455379173,0.017792017089454125
2.3383766132773666e-06,0.015893617776643238,0.017792017089454125
2.702785202949521e-06,0.018132005800507545,0.017792017089454125
3.0671937926216756e-06,0.020310837756421507,0.017792017089454125
3.43160238229383e-06,0.02243169849736589,0.017792017089454125
3.7960109719659846e-06,0.024496130732439305,0.017792017089454125
4.160419561638139e-06,0.026505636135420507,0.017792017089454125
4.524828151310293e-06,0.028461676405592256,0.017792017089454125
5.1697979633947025e-06,0.03179699338451699,0.017792017089454125
5.814767775479112e-06,0.03497686452930258,0.017792017089454125
6.284526228194658e-06,0.037199217004838595,0.017792017089454125
6.754284680910204e-06,0.03934564361212547,0.017792017089454125
7.22404313362575e-06,0.04141873975431404,0.017792017089454125
7.693801586341295e-06,0.04342101154439943,0.017792017089454125
8.163560039056841e-06,0.04535487868862151,0.017792017089454125
8.633318491772388e-06,0.04722267814217118,0.017792017089454125
9.103076944487934e-06,0.04902666733406888,0.017792017089454125
9.57283539720348e-06,0.05076902670416664,0.017792017089454125
1.0042593849919026e-05,0.05245186206250784,0.017792017089454125
1.07733186857172e-05,0.054956025850761966,0.017792017089454125
1.1504043521515373e-05,0.05732838514761948,0.017792017089454125
1.2234768357313547e-05,0.05957587798635107,0.017792017089454125
1.3533837460216258e-05,0.06328334178276922,0.017792017089454125
1.4385431692903432e-05,0.06552736024025768,0.017792017089454125
1.5237025925590605e-05,0.06763434273723505,0.017792017089454125
1.6088620158277778e-05,0.06961265781613848,0.017792017089454125
1.6940214390964953e-05,0.07147016290061314,0.017792017089454125
1.7791808623652127e-05,0.07321423610711011,0.017792017089454125
1.8643402856339302e-05,0.07485180514481232,0.017792017089454125
