Time,O_ppm,Relative_Uncertainty,W
2.4450047010923973e-14,0.6659996669097378,0.1,0.012628920507068042
2.4452492015625064e-10,0.6659987626259108,0.1,0.012628920507068042
2.6895296212486476e-09,0.66598971986964,0.1,0.012628920507068042
9.675541256258249e-09,0.6659638830480789,0.1,0.012628920507068042
2.414074746021892e-08,0.665910388590529,0.1,0.012628920507068042
5.088033482115708e-08,0.6658115129443718,0.1,0.012628920507068042
9.836658977703068e-08,0.6656359580035728,0.1,0.012628920507068042
1.8185058005383333e-07,0.6653274330907148,0.1,0.012628920507068042
3.318946025148876e-07,0.6647732876696539,0.1,0.012628920507068042
6.705546495418704e-07,0.6635242400221807,0.1,0.012628920507068042
1.0092146965688533e-06,0.6622775429199222,0.1,0.012628920507068042
1.3478747435958362e-06,0.6610331922238644,0.1,0.012628920507068042
1.6865347906228192e-06,0.6597911836096936,0.1,0.012628920507068042
2.3086918603408953e-06,0.6575155604559311,0.1,0.012628920507068042
2.9308489300589715e-06,0.6552478010761005,0.1,0.012628920507068042
3.5530059997770477e-06,0.6529878784600738,0.1,0.012628920507068042
4.175163069495124e-06,0.6507357647292724,0.1,0.012628920507068042
4.7973201392132e-06,0.6484914323489738,0.1,0.012628920507068042
5.920680299487034e-06,0.6444587123975818,0.1,0.012628920507068042
7.639497784452151e-06,0.6383369513217634,0.1,0.012628920507068042
9.358315269417268e-06,0.6322734453428405,0.1,0.012628920507068042
1.1077132754382385e-05,0.6262676375129594,0.1,0.012628920507068042
1.2795950239347502e-05,0.6203189781533243,0.1,0.012628920507068042
1.4514767724312618e-05,0.6144269238575404,0.1,0.012628920507068042
1.6233585209277734e-05,0.6085909361359855,0.1,0.012628920507068042
1.795240269424285e-05,0.6028104810903131,0.1,0.012628920507068042
2.1026347711179302e-05,0.5926094785538871,0.1,0.012628920507068042
2.4100292728115754e-05,0.5825814171047264,0.1,0.012628920507068042
2.7174237745052206e-05,0.5727233617672134,0.1,0.012628920507068042
3.0248182761988658e-05,0.5630324279107777,0.1,0.012628920507068042
3.5943196866847264e-05,0.5455103341150237,0.1,0.012628920507068042
4.163821097170587e-05,0.5285345686792694,0.1,0.012628920507068042
4.733322507656447e-05,0.5120880855165552,0.1,0.012628920507068042
5.3028239181423075e-05,0.4961543705725608,0.1,0.012628920507068042
5.872325328628168e-05,0.48071742458380096,0.1,0.012628920507068042
6.441826739114028e-05,0.46576174784878743,0.1,0.012628920507068042
7.011328149599889e-05,0.4512723251899686,0.1,0.012628920507068042
7.580829560085749e-05,0.43723461079711773,0.1,0.012628920507068042
8.337824490771874e-05,0.419250455705424,0.1,0.012628920507068042
9.094819421457999e-05,0.40200765128146343,0.1,0.012628920507068042
9.851814352144124e-05,0.3854756213355768,0.1,0.012628920507068042
0.00010608809282830249,0.36962504995744133,0.1,0.012628920507068042
0.00011365804213516374,0.35442782944765944,0.1,0.012628920507068042
0.00012122799144202499,0.3398570130873936,0.1,0.012628920507068042
0.00012879794074888623,0.32588676827213786,0.1,0.012628920507068042
0.0001422512319787397,0.30246465795543476,0.1,0.012628920507068042
0.00015623999586735963,0.2798987216822198,0.1,0.012628920507068042
0.00016638450325110772,0.2645978105472679,0.1,0.012628920507068042
0.00017652901063485582,0.25013597787178177,0.1,0.012628920507068042
0.00018667351801860392,0.23646719487772008,0.1,0.012628920507068042
0.00020271217072046028,0.21636957591818903,0.1,0.012628920507068042
0.00021354289859948944,0.20377683655532175,0.1,0.012628920507068042
0.0002243736264785186,0.19191991693829002,0.1,0.012628920507068042
0.00023520435435754776,0.18075581139609154,0.1,0.012628920507068042
0.0002525485240919993,0.16422049877056427,0.1,0.012628920507068042
0.00026401819515758387,0.15412948370350407,0.1,0.012628920507068042
0.00027548786622316843,0.14466174882064556,0.1,0.012628920507068042
