Time,H_ppm,Relative_Uncertainty,W
2.6909122621464477e-13,0.6939999992572369,0.1,0.014366570530687186
2.691181353372662e-09,0.693992571705693,0.1,0.014366570530687186
2.9600303974837137e-08,0.6939183014902409,0.1,0.014366570530687186
7.115788852096028e-08,0.6938036155803649,0.1,0.014366570530687186
1.4206039826119304e-07,0.6936079898568356,0.1,0.014366570530687186
2.6406928170456846e-07,0.6932714859134217,0.1,0.014366570530687186
4.7562879837785273e-07,0.6926883849678074,0.1,0.014366570530687186
8.489814438723823e-07,0.691660544622382,0.1,0.014366570530687186
1.5814708955607502e-06,0.6896484265332289,0.1,0.014366570530687186
2.755393050411607e-06,0.6864359021043595,0.1,0.014366570530687186
3.929315205262464e-06,0.6832383409401113,0.1,0.014366570530687186
5.103237360113321e-06,0.6800556769071633,0.1,0.014366570530687186
6.277159514964178e-06,0.6768878421158521,0.1,0.014366570530687186
7.6009547830942855e-06,0.6733332898395658,0.1,0.014366570530687186
8.924750051224393e-06,0.6697974201325193,0.1,0.014366570530687186
1.0248545319354501e-05,0.6662801299738217,0.1,0.014366570530687186
1.2533062509752142e-05,0.6602536355457144,0.1,0.014366570530687186
1.4817579700149785e-05,0.6542816780840794,0.1,0.014366570530687186
1.7102096890547428e-05,0.6483637658504249,0.1,0.014366570530687186
1.938661408094507e-05,0.6424994135691767,0.1,0.014366570530687186
2.28937546597772e-05,0.633599715941481,0.1,0.014366570530687186
2.640089523860933e-05,0.6248233943935129,0.1,0.014366570530687186
2.990803581744146e-05,0.6161687485014062,0.1,0.014366570530687186
3.697857834167147e-05,0.5990837637897679,0.1,0.014366570530687186
4.4049120865901487e-05,0.5824730899200994,0.1,0.014366570530687186
5.11196633901315e-05,0.5663236043560905,0.1,0.014366570530687186
5.8190205914361514e-05,0.5506225695035001,0.1,0.014366570530687186
6.526074843859152e-05,0.5353576154538474,0.1,0.014366570530687186
7.233129096282154e-05,0.520516708367251,0.1,0.014366570530687186
7.940183348705156e-05,0.5060881343779018,0.1,0.014366570530687186
8.647237601128158e-05,0.49206049505787275,0.1,0.014366570530687186
9.807492076401164e-05,0.46988131029368635,0.1,0.014366570530687186
0.00010967746551674169,0.44870478054751706,0.1,0.014366570530687186
0.00012128001026947175,0.42848578969168366,0.1,0.014366570530687186
0.0001328825550222018,0.4091812342934223,0.1,0.014366570530687186
0.00014448509977493186,0.39074993038496125,0.1,0.014366570530687186
0.0001560876445276619,0.37315253107910396,0.1,0.014366570530687186
0.00016769018928039197,0.3563514484813269,0.1,0.014366570530687186
0.00017929273403312202,0.34031077712879904,0.1,0.014366570530687186
0.00019089527878585208,0.32499621946112145,0.1,0.014366570530687186
0.00021036254449953044,0.3008424112049429,0.1,0.014366570530687186
0.0002239242709927158,0.2850919660813309,0.1,0.014366570530687186
0.00023748599748590118,0.27017215686198265,0.1,0.014366570530687186
0.00025104772397908654,0.2560392765829282,0.1,0.014366570530687186
0.0002646094504722719,0.24265190701524714,0.1,0.014366570530687186
0.0002781711769654573,0.2299708187427345,0.1,0.014366570530687186
0.00029173290345864265,0.21795884538996962,0.1,0.014366570530687186
0.000305294629951828,0.20658076143023973,0.1,0.014366570530687186
0.0003280030518442531,0.18885736130156347,0.1,0.014366570530687186
0.0003507114737366782,0.1726724804177576,0.1,0.014366570530687186
0.0003734198956291033,0.1578927656258846,0.1,0.014366570530687186
