Time,O_ppm,Relative_Uncertainty,W
2.220446049250313e-14,0.8219983558752008,0.1,0.012207837505974602
2.220668093855238e-10,0.8219970750044427,0.1,0.012207837505974602
2.442512858635837e-09,0.8219842664299489,0.1,0.012207837505974602
7.853068753303232e-09,0.8219530566259082,0.1,0.012207837505974602
1.8503744495553935e-08,0.8218916235653632,0.1,0.012207837505974602
3.78329904195667e-08,0.8217801442109581,0.1,0.012207837505974602
7.192696136883173e-08,0.821583547680971,0.1,0.012207837505974602
1.3168664201722596e-07,0.8212390680218188,0.1,0.012207837505974602
2.3863214846648844e-07,0.8206229500670034,0.1,0.012207837505974602
4.7040161204846204e-07,0.819289301084258,0.1,0.012207837505974602
7.021710756304356e-07,0.8179578195906643,0.1,0.012207837505974602
9.339405392124092e-07,0.8166285022992614,0.1,0.012207837505974602
1.1657100027943828e-06,0.8153013457708269,0.1,0.012207837505974602
1.6138961803419057e-06,0.8127410607092924,0.1,0.012207837505974602
2.0620823578894286e-06,0.8101888184117687,0.1,0.012207837505974602
2.5102685354369515e-06,0.8076445939324136,0.1,0.012207837505974602
2.9584547129844744e-06,0.8051083613796799,0.1,0.012207837505974602
3.4066408905319973e-06,0.8025800951423854,0.1,0.012207837505974602
4.261293057744166e-06,0.797780899902146,0.1,0.012207837505974602
5.696293625821494e-06,0.7897873026782114,0.1,0.012207837505974602
7.1312941938988225e-06,0.7818738181773487,0.1,0.012207837505974602
8.566294761976152e-06,0.7740396393113643,0.1,0.012207837505974602
1.0001295330053481e-05,0.7662839706068583,0.1,0.012207837505974602
1.143629589813081e-05,0.758606026854312,0.1,0.012207837505974602
1.287129646620814e-05,0.7510050304168356,0.1,0.012207837505974602
1.4306297034285468e-05,0.7434802104084999,0.1,0.012207837505974602
1.646195419838696e-05,0.7323179223490281,0.1,0.012207837505974602
1.8617611362488454e-05,0.7213232567379574,0.1,0.012207837505974602
2.0773268526589947e-05,0.7104936959434458,0.1,0.012207837505974602
2.292892569069144e-05,0.6998267605863511,0.1,0.012207837505974602
2.690141209937849e-05,0.6805873394021428,0.1,0.012207837505974602
3.087389850806554e-05,0.6618769621480874,0.1,0.012207837505974602
3.484638491675259e-05,0.6436810819409774,0.1,0.012207837505974602
3.8818871325439636e-05,0.6259855513528846,0.1,0.012207837505974602
4.279135773412668e-05,0.6087766111312771,0.1,0.012207837505974602
4.676384414281373e-05,0.5920408801935289,0.1,0.012207837505974602
5.073633055150077e-05,0.5757653456394133,0.1,0.012207837505974602
5.470881696018782e-05,0.5599373526185146,0.1,0.012207837505974602
6.229420269132234e-05,0.5309130052515063,0.1,0.012207837505974602
6.708821493915875e-05,0.5133505632162311,0.1,0.012207837505974602
7.188222718699516e-05,0.49636925679318683,0.1,0.012207837505974602
7.667623943483156e-05,0.4799498508602905,0.1,0.012207837505974602
8.147025168266797e-05,0.464073747883759,0.1,0.012207837505974602
8.626426393050438e-05,0.44872297045916093,0.1,0.012207837505974602
9.105827617834078e-05,0.4338801377109959,0.1,0.012207837505974602
9.585228842617719e-05,0.4195284423080593,0.1,0.012207837505974602
0.00010381954167057913,0.3967198384630763,0.1,0.012207837505974602
0.00011178679491498108,0.3751517253452708,0.1,0.012207837505974602
0.00011975404815938302,0.354756630241715,0.1,0.012207837505974602
0.00012772130140378495,0.33547075141458993,0.1,0.012207837505974602
0.00013568855464818688,0.31723376220943816,0.1,0.012207837505974602
0.0001436558078925888,0.2999886190278848,0.1,0.012207837505974602
0.00015162306113699074,0.28368137896441936,0.1,0.012207837505974602
0.00015959031438139267,0.2682610310714732,0.1,0.012207837505974602
0.0001675575676257946,0.25367933886080957,0.1,0.012207837505974602
0.00017552482087019653,0.23989069032504426,0.1,0.012207837505974602
0.00018349207411459846,0.2268519546020241,0.1,0.012207837505974602
0.0001914593273590004,0.21452234631909853,0.1,0.012207837505974602
0.00019942658060340232,0.2028632980307107,0.1,0.012207837505974602
0.00020739383384780425,0.19183833994759295,0.1,0.012207837505974602
0.00021536108709220618,0.18141298598907463,0.1,0.012207837505974602
