Time,CO_ppm,Relative_Uncertainty,W
0.0001936,84,0.05,1.00E-10
0.000194,80,0.05,1.00E-10
0.0001944,82,0.05,1.00E-10
0.0001948,82,0.05,1.00E-10
0.0001952,81,0.05,1.00E-10
0.0001956,80,0.05,1.00E-10
0.000196,82,0.05,1.00E-10
0.0001964,81,0.05,1.00E-10
0.0001968,82,0.05,1.00E-10
0.0001972,81,0.05,1.00E-10
0.0001976,84,0.05,1.00E-10
0.000198,81,0.05,1.00E-10
0.0001984,81,0.05,1.00E-10
0.0001988,85,0.05,1.00E-10
0.0001992,80,0.05,1.00E-10
0.0001996,88,0.05,1.00E-10
0.0002,84,0.05,1.00E-10
0.0002004,91,0.05,1.00E-10
0.0002008,92,0.05,1.00E-10
0.0002012,92,0.05,1.00E-10
0.0002016,89,0.05,1.00E-10
0.000202,99,0.05,1.00E-10
0.0002024,95,0.05,1.00E-10
0.0002028,92,0.05,1.00E-10
0.0002032,95,0.05,1.00E-10
0.0002036,96,0.05,1.00E-10
0.000204,89,0.05,1.00E-10
0.0002044,96,0.05,1.00E-10
0.0002048,95,0.05,1.00E-10
0.0002052,96,0.05,1.00E-10
0.0002056,98,0.05,1.00E-10
0.000206,101,0.05,1.00E-10
0.0002064,99,0.05,1.00E-10
0.0002068,98,0.05,1.00E-10
0.0002072,99,0.05,1.00E-10
0.0002076,102,0.05,1.00E-10
0.000208,103,0.05,1.00E-10
0.0002084,101,0.05,1.00E-10
0.0002088,96,0.05,1.00E-10
0.0002092,99,0.05,1.00E-10
0.0002096,101,0.05,1.00E-10
0.00021,105,0.05,1.00E-10
0.0002104,105,0.05,1.00E-10
0.0002108,106,0.05,1.00E-10
0.0002112,109,0.05,1.00E-10
0.0002116,105,0.05,1.00E-10
0.000212,110,0.05,1.00E-10
0.0002124,110,0.05,1.00E-10
0.0002128,113,0.05,1.00E-10
0.0002132,115,0.05,1.00E-10
0.0002136,110,0.05,1.00E-10
0.000214,112,0.05,1.00E-10
0.0002144,113,0.05,1.00E-10
0.0002148,117,0.05,1.00E-10
0.0002152,116,0.05,1.00E-10
0.0002156,119,0.05,1.00E-10
0.000216,117,0.05,1.00E-10
0.0002164,119,0.05,1.00E-10
0.0002168,120,0.05,1.00E-10
0.0002172,124,0.05,1.00E-10
0.0002176,122,0.05,1.00E-10
0.000218,124,0.05,1.00E-10
0.0002184,124,0.05,1.00E-10
0.0002188,126,0.05,1.00E-10
0.0002192,126,0.05,1.00E-10
0.0002196,127,0.05,1.00E-10
0.00022,129,0.05,1.00E-10
0.0002204,127,0.05,1.00E-10
0.0002208,124,0.05,1.00E-10
0.0002212,134,0.05,1.00E-10
0.0002216,120,0.05,1.00E-10
0.000222,123,0.05,1.00E-10
0.0002224,129,0.05,1.00E-10
0.0002228,122,0.05,1.00E-10
0.0002232,126,0.05,1.00E-10
0.0002236,131,0.05,1.00E-10
0.000224,134,0.05,1.00E-10
0.0002244,133,0.05,1.00E-10
0.0002248,130,0.05,1.00E-10
0.0002252,138,0.05,1.00E-10
0.0002256,129,0.05,1.00E-10
0.000226,136,0.05,1.00E-10
0.0002264,134,0.05,1.00E-10
0.0002268,134,0.05,1.00E-10
0.0002272,133,0.05,1.00E-10
0.0002276,127,0.05,1.00E-10
0.000228,134,0.05,1.00E-10
0.0002284,134,0.05,1.00E-10
0.0002288,138,0.05,1.00E-10
0.0002292,138,0.05,1.00E-10
0.0002296,141,0.05,1.00E-10
0.00023,138,0.05,1.00E-10
0.0002304,140,0.05,1.00E-10
0.0002308,144,0.05,1.00E-10
0.0002312,143,0.05,1.00E-10
0.0002316,143,0.05,1.00E-10
0.000232,138,0.05,1.00E-10
0.0002324,144,0.05,1.00E-10
0.0002328,141,0.05,1.00E-10
0.0002332,147,0.05,1.00E-10
0.0002336,153,0.05,1.00E-10
0.000234,153,0.05,1.00E-10
0.0002344,153,0.05,1.00E-10
0.0002348,157,0.05,1.00E-10
0.0002352,153,0.05,1.00E-10
0.0002356,157,0.05,1.00E-10
0.000236,155,0.05,1.00E-10
0.0002364,155,0.05,1.00E-10
0.0002368,158,0.05,1.00E-10
0.0002372,162,0.05,1.00E-10
0.0002376,158,0.05,1.00E-10
0.000238,158,0.05,1.00E-10
0.0002384,160,0.05,1.00E-10
0.0002388,167,0.05,1.00E-10
0.0002392,161,0.05,1.00E-10
0.0002396,165,0.05,1.00E-10
0.00024,164,0.05,1.00E-10
0.0002404,164,0.05,1.00E-10
0.0002408,162,0.05,1.00E-10
0.0002412,167,0.05,1.00E-10
0.0002416,164,0.05,1.00E-10
0.000242,171,0.05,1.00E-10
0.0002424,168,0.05,1.00E-10
0.0002428,171,0.05,1.00E-10
0.0002432,172,0.05,1.00E-10
0.0002436,170,0.05,1.00E-10
0.000244,170,0.05,1.00E-10
0.0002444,170,0.05,1.00E-10
0.0002448,172,0.05,1.00E-10
0.0002452,174,0.05,1.00E-10
0.0002456,171,0.05,1.00E-10
0.000246,175,0.05,1.00E-10
0.0002464,178,0.05,1.00E-10
0.0002468,182,0.05,1.00E-10
0.0002472,175,0.05,1.00E-10
0.0002476,180,0.05,1.00E-10
0.000248,172,0.05,1.00E-10
0.0002484,181,0.05,1.00E-10
0.0002488,175,0.05,1.00E-10
0.0002492,180,0.05,1.00E-10
0.0002496,182,0.05,1.00E-10
0.00025,180,0.05,1.00E-10
0.0002504,181,0.05,1.00E-10
0.0002508,175,0.05,1.00E-10
0.0002512,180,0.05,1.00E-10
0.0002516,184,0.05,1.00E-10
0.000252,178,0.05,1.00E-10
0.0002524,188,0.05,1.00E-10
0.0002528,185,0.05,1.00E-10
0.0002532,184,0.05,1.00E-10
0.0002536,185,0.05,1.00E-10
0.000254,181,0.05,1.00E-10
0.0002544,191,0.05,1.00E-10
0.0002548,189,0.05,1.00E-10
0.0002552,194,0.05,1.00E-10
0.0002556,188,0.05,1.00E-10
0.000256,189,0.05,1.00E-10
0.0002564,198,0.05,1.00E-10
0.0002568,192,0.05,1.00E-10
0.0002572,199,0.05,1.00E-10
0.0002576,197,0.05,1.00E-10
0.000258,198,0.05,1.00E-10
0.0002584,205,0.05,1.00E-10
0.0002588,202,0.05,1.00E-10
0.0002592,197,0.05,1.00E-10
0.0002596,205,0.05,1.00E-10
0.00026,204,0.05,1.00E-10
0.0002604,202,0.05,1.00E-10
0.0002608,205,0.05,1.00E-10
0.0002612,211,0.05,1.00E-10
0.0002616,208,0.05,1.00E-10
0.000262,204,0.05,1.00E-10
0.0002624,204,0.05,1.00E-10
0.0002628,205,0.05,1.00E-10
0.0002632,209,0.05,1.00E-10
0.0002636,208,0.05,1.00E-10
0.000264,211,0.05,1.00E-10
0.0002644,209,0.05,1.00E-10
0.0002648,211,0.05,1.00E-10
0.0002652,212,0.05,1.00E-10
0.0002656,209,0.05,1.00E-10
0.000266,214,0.05,1.00E-10
0.0002664,217,0.05,1.00E-10
0.0002668,214,0.05,1.00E-10
0.0002672,217,0.05,1.00E-10
0.0002676,214,0.05,1.00E-10
0.000268,219,0.05,1.00E-10
0.0002684,214,0.05,1.00E-10
0.0002688,217,0.05,1.00E-10
0.0002692,219,0.05,1.00E-10
0.0002696,221,0.05,1.00E-10
0.00027,222,0.05,1.00E-10
0.0002704,225,0.05,1.00E-10
0.0002708,222,0.05,1.00E-10
0.0002712,228,0.05,1.00E-10
0.0002716,218,0.05,1.00E-10
0.000272,225,0.05,1.00E-10
0.0002724,228,0.05,1.00E-10
0.0002728,228,0.05,1.00E-10
0.0002732,227,0.05,1.00E-10
0.0002736,231,0.05,1.00E-10
0.000274,227,0.05,1.00E-10
0.0002744,232,0.05,1.00E-10
0.0002748,235,0.05,1.00E-10
0.0002752,235,0.05,1.00E-10
0.0002756,239,0.05,1.00E-10
0.000276,237,0.05,1.00E-10
0.0002764,237,0.05,1.00E-10
0.0002768,241,0.05,1.00E-10
0.0002772,242,0.05,1.00E-10
0.0002776,238,0.05,1.00E-10
0.000278,237,0.05,1.00E-10
0.0002784,238,0.05,1.00E-10
0.0002788,238,0.05,1.00E-10
0.0002792,248,0.05,1.00E-10
0.0002796,244,0.05,1.00E-10
0.00028,245,0.05,1.00E-10
0.0002804,247,0.05,1.00E-10
0.0002808,244,0.05,1.00E-10
0.0002812,242,0.05,1.00E-10
0.0002816,252,0.05,1.00E-10
0.000282,248,0.05,1.00E-10
0.0002824,257,0.05,1.00E-10
0.0002828,252,0.05,1.00E-10
0.0002832,252,0.05,1.00E-10
0.0002836,254,0.05,1.00E-10
0.000284,255,0.05,1.00E-10
0.0002844,257,0.05,1.00E-10
0.0002848,254,0.05,1.00E-10
0.0002852,258,0.05,1.00E-10
0.0002856,258,0.05,1.00E-10
0.000286,258,0.05,1.00E-10
0.0002864,262,0.05,1.00E-10
0.0002868,261,0.05,1.00E-10
0.0002872,265,0.05,1.00E-10
0.0002876,267,0.05,1.00E-10
0.000288,268,0.05,1.00E-10
0.0002884,268,0.05,1.00E-10
0.0002888,273,0.05,1.00E-10
0.0002892,267,0.05,1.00E-10
0.0002896,268,0.05,1.00E-10
0.00029,270,0.05,1.00E-10
0.0002904,274,0.05,1.00E-10
0.0002908,274,0.05,1.00E-10
0.0002912,274,0.05,1.00E-10
0.0002916,275,0.05,1.00E-10
0.000292,277,0.05,1.00E-10
0.0002924,281,0.05,1.00E-10
0.0002928,278,0.05,1.00E-10
0.0002932,284,0.05,1.00E-10
0.0002936,280,0.05,1.00E-10
0.000294,287,0.05,1.00E-10
0.0002944,284,0.05,1.00E-10
0.0002948,283,0.05,1.00E-10
0.0002952,287,0.05,1.00E-10
0.0002956,290,0.05,1.00E-10
0.000296,290,0.05,1.00E-10
0.0002964,291,0.05,1.00E-10
0.0002968,296,0.05,1.00E-10
0.0002972,296,0.05,1.00E-10
0.0002976,296,0.05,1.00E-10
0.000298,301,0.05,1.00E-10
0.0002984,303,0.05,1.00E-10
0.0002988,300,0.05,1.00E-10
0.0002992,303,0.05,1.00E-10
0.0002996,304,0.05,1.00E-10
0.0003,306,0.05,1.00E-10
0.0003004,306,0.05,1.00E-10
0.0003008,306,0.05,1.00E-10
0.0003012,307,0.05,1.00E-10
0.0003016,307,0.05,1.00E-10
0.000302,307,0.05,1.00E-10
0.0003024,313,0.05,1.00E-10
0.0003028,315,0.05,1.00E-10
0.0003032,315,0.05,1.00E-10
0.0003036,316,0.05,1.00E-10
0.000304,317,0.05,1.00E-10
0.0003044,323,0.05,1.00E-10
0.0003048,325,0.05,1.00E-10
0.0003052,325,0.05,1.00E-10
0.0003056,323,0.05,1.00E-10
0.000306,331,0.05,1.00E-10
0.0003064,328,0.05,1.00E-10
0.0003068,331,0.05,1.00E-10
0.0003072,336,0.05,1.00E-10
0.0003076,331,0.05,1.00E-10
0.000308,335,0.05,1.00E-10
0.0003084,335,0.05,1.00E-10
0.0003088,335,0.05,1.00E-10
0.0003092,338,0.05,1.00E-10
0.0003096,339,0.05,1.00E-10
0.00031,341,0.05,1.00E-10
0.0003104,345,0.05,1.00E-10
0.0003108,342,0.05,1.00E-10
0.0003112,348,0.05,1.00E-10
0.0003116,348,0.05,1.00E-10
0.000312,354,0.05,1.00E-10
0.0003124,355,0.05,1.00E-10
0.0003128,352,0.05,1.00E-10
0.0003132,357,0.05,1.00E-10
0.0003136,355,0.05,1.00E-10
0.000314,358,0.05,1.00E-10
0.0003144,358,0.05,1.00E-10
0.0003148,364,0.05,1.00E-10
0.0003152,364,0.05,1.00E-10
0.0003156,363,0.05,1.00E-10
0.000316,369,0.05,1.00E-10
0.0003164,367,0.05,1.00E-10
0.0003168,369,0.05,1.00E-10
0.0003172,374,0.05,1.00E-10
0.0003176,372,0.05,1.00E-10
0.000318,377,0.05,1.00E-10
0.0003184,379,0.05,1.00E-10
0.0003188,379,0.05,1.00E-10
0.0003192,382,0.05,1.00E-10
0.0003196,386,0.05,1.00E-10
0.00032,382,0.05,1.00E-10
0.0003204,389,0.05,1.00E-10
0.0003208,388,0.05,1.00E-10
0.0003212,395,0.05,1.00E-10
0.0003216,389,0.05,1.00E-10
0.000322,397,0.05,1.00E-10
0.0003224,397,0.05,1.00E-10
0.0003228,397,0.05,1.00E-10
0.0003232,400,0.05,1.00E-10
0.0003236,405,0.05,1.00E-10
0.000324,405,0.05,1.00E-10
0.0003244,407,0.05,1.00E-10
0.0003248,405,0.05,1.00E-10
0.0003252,410,0.05,1.00E-10
0.0003256,410,0.05,1.00E-10
0.000326,411,0.05,1.00E-10
0.0003264,416,0.05,1.00E-10
0.0003268,413,0.05,1.00E-10
0.0003272,420,0.05,1.00E-10
0.0003276,423,0.05,1.00E-10
0.000328,425,0.05,1.00E-10
0.0003284,423,0.05,1.00E-10
0.0003288,426,0.05,1.00E-10
0.0003292,425,0.05,1.00E-10
0.0003296,435,0.05,1.00E-10
0.00033,431,0.05,1.00E-10
0.0003304,429,0.05,1.00E-10
0.0003308,434,0.05,1.00E-10
0.0003312,434,0.05,1.00E-10
0.0003316,439,0.05,1.00E-10
0.000332,437,0.05,1.00E-10
0.0003324,437,0.05,1.00E-10
0.0003328,445,0.05,1.00E-10
0.0003332,441,0.05,1.00E-10
0.0003336,445,0.05,1.00E-10
0.000334,448,0.05,1.00E-10
0.0003344,453,0.05,1.00E-10
0.0003348,451,0.05,1.00E-10
0.0003352,451,0.05,1.00E-10
0.0003356,460,0.05,1.00E-10
0.000336,456,0.05,1.00E-10
0.0003364,457,0.05,1.00E-10
0.0003368,462,0.05,1.00E-10
0.0003372,466,0.05,1.00E-10
0.0003376,460,0.05,1.00E-10
0.000338,472,0.05,1.00E-10
0.0003384,472,0.05,1.00E-10
0.0003388,475,0.05,1.00E-10
0.0003392,469,0.05,1.00E-10
0.0003396,478,0.05,1.00E-10
0.00034,477,0.05,1.00E-10
0.0003404,477,0.05,1.00E-10
0.0003408,487,0.05,1.00E-10
0.0003412,480,0.05,1.00E-10
0.0003416,480,0.05,1.00E-10
0.000342,486,0.05,1.00E-10
0.0003424,486,0.05,1.00E-10
0.0003428,489,0.05,1.00E-10
0.0003432,486,0.05,1.00E-10
0.0003436,495,0.05,1.00E-10
0.000344,493,0.05,1.00E-10
0.0003444,490,0.05,1.00E-10
0.0003448,505,0.05,1.00E-10
0.0003452,505,0.05,1.00E-10
0.0003456,502,0.05,1.00E-10
0.000346,502,0.05,1.00E-10
0.0003464,511,0.05,1.00E-10
0.0003468,510,0.05,1.00E-10
0.0003472,507,0.05,1.00E-10
0.0003476,513,0.05,1.00E-10
0.000348,517,0.05,1.00E-10
0.0003484,513,0.05,1.00E-10
0.0003488,523,0.05,1.00E-10
0.0003492,528,0.05,1.00E-10
0.0003496,528,0.05,1.00E-10
0.00035,526,0.05,1.00E-10
0.0003504,526,0.05,1.00E-10
0.0003508,532,0.05,1.00E-10
0.0003512,534,0.05,1.00E-10
0.0003516,531,0.05,1.00E-10
0.000352,543,0.05,1.00E-10
0.0003524,540,0.05,1.00E-10
0.0003528,538,0.05,1.00E-10
0.0003532,546,0.05,1.00E-10
0.0003536,543,0.05,1.00E-10
0.000354,543,0.05,1.00E-10
0.0003544,554,0.05,1.00E-10
0.0003548,558,0.05,1.00E-10
0.0003552,554,0.05,1.00E-10
0.0003556,557,0.05,1.00E-10
0.000356,557,0.05,1.00E-10
0.0003564,557,0.05,1.00E-10
0.0003568,557,0.05,1.00E-10
0.0003572,563,0.05,1.00E-10
0.0003576,569,0.05,1.00E-10
0.000358,564,0.05,1.00E-10
0.0003584,572,0.05,1.00E-10
0.0003588,572,0.05,1.00E-10
0.0003592,573,0.05,1.00E-10
0.0003596,578,0.05,1.00E-10
0.00036,579,0.05,1.00E-10
0.0003604,581,0.05,1.00E-10
0.0003608,583,0.05,1.00E-10
0.0003612,586,0.05,1.00E-10
0.0003616,589,0.05,1.00E-10
0.000362,592,0.05,1.00E-10
0.0003624,595,0.05,1.00E-10
0.0003628,598,0.05,1.00E-10
0.0003632,598,0.05,1.00E-10
0.0003636,602,0.05,1.00E-10
0.000364,601,0.05,1.00E-10
0.0003644,604,0.05,1.00E-10
0.0003648,605,0.05,1.00E-10
0.0003652,607,0.05,1.00E-10
0.0003656,610,0.05,1.00E-10
0.000366,615,0.05,1.00E-10
0.0003664,619,0.05,1.00E-10
0.0003668,618,0.05,1.00E-10
0.0003672,619,0.05,1.00E-10
0.0003676,628,0.05,1.00E-10
0.000368,627,0.05,1.00E-10
0.0003684,625,0.05,1.00E-10
0.0003688,632,0.05,1.00E-10
0.0003692,630,0.05,1.00E-10
0.0003696,639,0.05,1.00E-10
0.00037,635,0.05,1.00E-10
0.0003704,642,0.05,1.00E-10
0.0003708,648,0.05,1.00E-10
0.0003712,644,0.05,1.00E-10
0.0003716,653,0.05,1.00E-10
0.000372,656,0.05,1.00E-10
0.0003724,653,0.05,1.00E-10
0.0003728,659,0.05,1.00E-10
0.0003732,659,0.05,1.00E-10
0.0003736,664,0.05,1.00E-10
0.000374,669,0.05,1.00E-10
0.0003744,664,0.05,1.00E-10
0.0003748,672,0.05,1.00E-10
0.0003752,669,0.05,1.00E-10
0.0003756,673,0.05,1.00E-10
0.000376,679,0.05,1.00E-10
0.0003764,673,0.05,1.00E-10
0.0003768,678,0.05,1.00E-10
0.0003772,686,0.05,1.00E-10
0.0003776,683,0.05,1.00E-10
0.000378,692,0.05,1.00E-10
0.0003784,687,0.05,1.00E-10
0.0003788,690,0.05,1.00E-10
0.0003792,695,0.05,1.00E-10
0.0003796,689,0.05,1.00E-10
0.00038,696,0.05,1.00E-10
0.0003804,700,0.05,1.00E-10
0.0003808,704,0.05,1.00E-10
0.0003812,707,0.05,1.00E-10
0.0003816,701,0.05,1.00E-10
0.000382,709,0.05,1.00E-10
0.0003824,711,0.05,1.00E-10
0.0003828,711,0.05,1.00E-10
0.0003832,714,0.05,1.00E-10
0.0003836,712,0.05,1.00E-10
0.000384,717,0.05,1.00E-10
0.0003844,725,0.05,1.00E-10
0.0003848,728,0.05,1.00E-10
0.0003852,734,0.05,1.00E-10
0.0003856,732,0.05,1.00E-10
