Time,OH_ppm
9.723240051473885e-7,25.4970143
0.0000016837720420907908,24.58598212
0.000002674329313833088,23.57382544
0.000003801285445294937,22.66300365
0.0000053637361365811855,20.79037704
0.000006207375356337636,20.18320927
0.000007480197620558707,18.91803095
0.000008883107229139558,18.05798179
0.000009447637214097114,17.55193851
0.000010857910257264374,16.3374627
0.000012549396373683778,14.92059763
0.000015063483325327062,13.90921236
0.000015772827523817202,13.09944494
0.0000180120129175681,11.98665465
0.000020811520619370037,10.5703506
0.000022069616014418303,10.01402559
0.000025291995245325096,8.243505275
0.00002793196186442163,7.839778676
0.00002932961187686934,7.23289141
0.000032258155003804444,6.272348901
0.00003517933469615313,5.666233042
0.00003782876858828933,4.806815034
0.00003991472441469461,4.402807923
0.00004283485218781667,3.847324443
0.000044500040323570354,3.696268843
0.00004852608584362168,3.242611144
0.00005255528712135291,2.637056309
0.00005491509258642392,2.38508659
0.000057689354226786774,2.183959634
0.0000608801758808947,1.932410683
0.00006379294021943035,1.731353855
0.00006739926996805672,1.480015288
0.0000701745835276462,1.228255953
0.00007363925482041984,1.128744394
0.000076547811482049,1.130217081
0.0000793210212031852,0.979722504
0.0000833418071271034,0.779226699
0.00008750004382996778,0.629433401
0.00009179467939255169,0.580974989
0.0000971941807828383,0.684974736
