time,Absorbance_216,Relative_Uncertainty,W
2.7963815393532725e-14,0.022016285935807324,0.1,0.017471413945365305
2.796661177507208e-10,0.02201623145189815,0.1,0.017471413945365305
3.076047657103993e-09,0.02201568663078327,0.1,0.017471413945365305
7.3729565575998545e-09,0.022014849509974992,0.1,0.017471413945365305
1.4692265896342782e-08,0.022013423711170568,0.1,0.017471413945365305
2.7277084300008403e-08,0.022010972622290872,0.1,0.017471413945365305
4.906951109622495e-08,0.02200672949673504,0.1,0.017471413945365305
8.728814495311932e-08,0.02199929202874588,0.1,0.017471413945365305
1.5894943826905446e-07,0.021985360046155446,0.1,0.017471413945365305
3.329605137955639e-07,0.021951603045548496,0.1,0.017471413945365305
5.069715893220732e-07,0.02191794950879326,0.1,0.017471413945365305
6.018476640151937e-07,0.02189964406039962,0.1,0.017471413945365305
6.967237387083139e-07,0.021881369169056832,0.1,0.017471413945365305
7.915998134014346e-07,0.02186312475445361,0.1,0.017471413945365305
9.552707877960985e-07,0.0218317226688303,0.1,0.017471413945365305
1.1189417621907623e-06,0.021800410681225783,0.1,0.017471413945365305
1.2826127365854262e-06,0.021769188403547832,0.1,0.017471413945365305
1.4462837109800904e-06,0.021738055439470848,0.1,0.017471413945365305
1.7655724956447883e-06,0.021677576960282528,0.1,0.017471413945365305
2.0848612803094867e-06,0.02161743407002677,0.1,0.017471413945365305
2.6119974629204208e-06,0.021518866952484342,0.1,0.017471413945365305
3.139133645531357e-06,0.021421194611133273,0.1,0.017471413945365305
3.66626982814229e-06,0.021324404896077148,0.1,0.017471413945365305
4.193406010753225e-06,0.0212284858991562,0.1,0.017471413945365305
4.720542193364159e-06,0.021133425935674133,0.1,0.017471413945365305
5.5479742807750436e-06,0.020985917742793868,0.1,0.017471413945365305
6.37540636818593e-06,0.020840454445749525,0.1,0.017471413945365305
7.700706779290305e-06,0.020611620914832242,0.1,0.017471413945365305
9.026007190394679e-06,0.0203877580369224,0.1,0.017471413945365305
1.0351307601499058e-05,0.02016870567456637,0.1,0.017471413945365305
1.1676608012603433e-05,0.019954310488160543,0.1,0.017471413945365305
1.3001908423707808e-05,0.019744425497320105,0.1,0.017471413945365305
1.4327208834812182e-05,0.01953890980537905,0.1,0.017471413945365305
1.565250924591656e-05,0.01933762835869205,0.1,0.017471413945365305
1.6977809657020936e-05,0.01914045165010217,0.1,0.017471413945365305
1.8303110068125313e-05,0.01894725540076336,0.1,0.017471413945365305
2.029686883572351e-05,0.01866385138733004,0.1,0.017471413945365305
2.2290627603321707e-05,0.0183888005123153,0.1,0.017471413945365305
2.4284386370919904e-05,0.01812173879322735,0.1,0.017471413945365305
2.6278145138518105e-05,0.017862323107076153,0.1,0.017471413945365305
2.8271903906116302e-05,0.017610229738411948,0.1,0.017471413945365305
3.026566267371449e-05,0.017365153000679853,0.1,0.017471413945365305
3.225942144131269e-05,0.017126803973850878,0.1,0.017471413945365305
3.425318020891089e-05,0.016894909373394117,0.1,0.017471413945365305
3.6246938976509086e-05,0.01666921052079534,0.1,0.017471413945365305
3.8240697744107283e-05,0.016449462385089958,0.1,0.017471413945365305
4.023445651170548e-05,0.016235432689285928,0.1,0.017471413945365305
4.222821527930368e-05,0.016026901086890432,0.1,0.017471413945365305
4.422197404690187e-05,0.01582365840663814,0.1,0.017471413945365305
4.6215732814500065e-05,0.015625505955531683,0.1,0.017471413945365305
4.820949158209828e-05,0.01543225487137039,0.1,0.017471413945365305
5.020325034969647e-05,0.015243725521039309,0.1,0.017471413945365305
5.219700911729466e-05,0.015059746942838188,0.1,0.017471413945365305
5.419076788489286e-05,0.014880156329772397,0.1,0.017471413945365305
5.618452665249106e-05,0.01470479854956152,0.1,0.017471413945365305
5.817828542008925e-05,0.014533525697719018,0.1,0.017471413945365305
6.017204418768745e-05,0.014366196681386131,0.1,0.017471413945365305
6.216580295528565e-05,0.014202676831258547,0.1,0.017471413945365305
6.415956172288384e-05,0.014042837540188079,0.1,0.017471413945365305
6.615332049048204e-05,0.013886555926132155,0.1,0.017471413945365305
6.915928898250339e-05,0.013657399096678652,0.1,0.017471413945365305
7.216525747452477e-05,0.013435682634894959,0.1,0.017471413945365305
7.517122596654614e-05,0.01322104994854258,0.1,0.017471413945365305
7.81771944585675e-05,0.01301316686552683,0.1,0.017471413945365305
8.118316295058887e-05,0.012811719925857204,0.1,0.017471413945365305
8.418913144261023e-05,0.012616414798452632,0.1,0.017471413945365305
8.71950999346316e-05,0.012426974826542746,0.1,0.017471413945365305
9.020106842665296e-05,0.012243139714466512,0.1,0.017471413945365305
9.320703691867431e-05,0.012064664342159942,0.1,0.017471413945365305
9.621300541069568e-05,0.011891317680925459,0.1,0.017471413945365305
9.921897390271708e-05,0.011722881794383815,0.1,0.017471413945365305
0.00010222494239473842,0.011559150920739095,0.1,0.017471413945365305
0.00010523091088675977,0.011399930633451752,0.1,0.017471413945365305
0.00010823687937878116,0.011245037072598637,0.1,0.017471413945365305
0.00011124284787080251,0.01109429623765585,0.1,0.017471413945365305
0.00011424881636282388,0.010947543335087752,0.1,0.017471413945365305
0.00011725478485484524,0.010804622176708398,0.1,0.017471413945365305
0.0001202607533468666,0.010665384625106772,0.1,0.017471413945365305
0.00012326672183888797,0.010529690081796227,0.1,0.017471413945365305
0.00012627269033090935,0.010397405013823543,0.1,0.017471413945365305
0.0001292786588229307,0.010268402515369276,0.1,0.017471413945365305
0.0001322846273149521,0.01014256190154695,0.1,0.017471413945365305
0.00013529059580697351,0.010019768331821924,0.1,0.017471413945365305
0.00013829656429899487,0.009899912460522357,0.1,0.017471413945365305
0.00014130253279101624,0.009782890112104542,0.1,0.017471413945365305
0.0001458356828389076,0.009611554855475858,0.1,0.017471413945365305
0.00015036883288679895,0.009446117779540674,0.1,0.017471413945365305
0.0001549019829346903,0.009286279454890273,0.1,0.017471413945365305
0.00015943513298258166,0.009131760375394616,0.1,0.017471413945365305
0.00016396828303047299,0.008982299357037034,0.1,0.017471413945365305
0.00016850143307836437,0.008837652054774808,0.1,0.017471413945365305
0.00017303458312625572,0.008697589607097636,0.1,0.017471413945365305
0.00017756773317414707,0.008561897423787603,0.1,0.017471413945365305
0.00018210088322203848,0.008430374099217687,0.1,0.017471413945365305
0.00018663403326992976,0.008302830421057152,0.1,0.017471413945365305
0.0001911671833178212,0.00817908845909618,0.1,0.017471413945365305
0.0001957003333657125,0.008058980732776267,0.1,0.017471413945365305
