Time,O_ppm,W
1.7987680662711794e-07,0.0013615101995050026,0.01742361244964389
2.2761808502598264e-07,0.0017198363226697023,0.01742361244964389
2.7535936342484734e-07,0.002076898250904234,0.01742361244964389
3.2310064182371204e-07,0.0024327005740038513,0.01742361244964389
3.7084192022257673e-07,0.002787247823538796,0.01742361244964389
4.560216699181794e-07,0.003416725819531396,0.01742361244964389
5.842652847604378e-07,0.004356991448591794,0.01742361244964389
7.125088996026962e-07,0.005288374280218711,0.01742361244964389
8.407525144449545e-07,0.006210958564037202,0.01742361244964389
9.68996129287213e-07,0.007124827470662238,0.01742361244964389
1.0972397441294713e-06,0.008030063242068227,0.01742361244964389
1.2254833589717297e-06,0.008926747383752081,0.01742361244964389
1.353726973813988e-06,0.009814960708311834,0.01742361244964389
1.5913959594860683e-06,0.01143892765980412,0.01742361244964389
1.8290649451581487e-06,0.013034578213127576,0.01742361244964389
2.0667339308302288e-06,0.014602406419203805,0.01742361244964389
2.304402916502309e-06,0.016142897627132686,0.01742361244964389
2.741239416284846e-06,0.01890461339870977,0.01742361244964389
3.178075916067383e-06,0.021578471608129986,0.01742361244964389
3.61491241584992e-06,0.024167268147762936,0.01742361244964389
4.051748915632457e-06,0.026673709970983842,0.01742361244964389
4.4885854154149934e-06,0.029100418024708582,0.01742361244964389
4.92542191519753e-06,0.031449929842200935,0.01742361244964389
5.362258414980067e-06,0.033724702100505356,0.01742361244964389
5.799094914762603e-06,0.035927113194949956,0.01742361244964389
6.375513362103945e-06,0.03872641059562807,0.01742361244964389
6.951931809445286e-06,0.041408813233204174,0.01742361244964389
7.528350256786627e-06,0.043979203639081574,0.01742361244964389
8.104768704127969e-06,0.04644226065589559,0.01742361244964389
8.68118715146931e-06,0.04880246792504298,0.01742361244964389
9.257605598810651e-06,0.05106412161205141,0.01742361244964389
9.834024046151993e-06,0.05323133807609212,0.01742361244964389
1.0858929344094055e-05,0.05686370342960238,0.01742361244964389
1.1883834642036116e-05,0.06023078779334616,0.01742361244964389
1.2639306377472243e-05,0.0625542479108966,0.01742361244964389
1.339477811290837e-05,0.0647513939681314,0.01742361244964389
1.4150249848344496e-05,0.06682909401701237,0.01742361244964389
1.5522469472124318e-05,0.07031835278612909,0.01742361244964389
1.634712860223705e-05,0.07225107313856301,0.01742361244964389
1.717178773234978e-05,0.07406939584641394,0.01742361244964389
1.799644686246251e-05,0.07578009251709446,0.01742361244964389
1.8821105992575243e-05,0.07738953393832938,0.01742361244964389
1.9645765122687974e-05,0.07890371426029978,0.01742361244964389
2.0470424252800705e-05,0.08032827288111934,0.01742361244964389
2.1295083382913437e-05,0.08166851505408582,0.01742361244964389
2.2119742513026168e-05,0.08292943172738584,0.01742361244964389
2.29444016431389e-05,0.08411571838893173,0.01742361244964389
2.376906077325163e-05,0.0852317926381297,0.01742361244964389
2.4593719903364362e-05,0.0862818105586662,0.01742361244964389
2.5418379033477093e-05,0.08726968213502856,0.01742361244964389
2.6243038163589824e-05,0.08819908584161144,0.01742361244964389
2.7067697293702556e-05,0.08907348239583755,0.01742361244964389
2.7892356423815287e-05,0.08989612766406302,0.01742361244964389
2.8717015553928018e-05,0.09067008477470534,0.01742361244964389
2.954167468404075e-05,0.09139823551845745,0.01742361244964389
3.036633381415348e-05,0.09208329108940741,0.01742361244964389
3.119099294426621e-05,0.09272780219417236,0.01742361244964389
