Time,OH_ppm,Relative_Uncertainty,W
0.0001932,0.1,0.05,0.015233923
0.0001936,0.4,0.05,0.015233923
0.0001948,0.2,0.05,0.015233923
0.000196,0.3,0.05,0.015233923
0.0001968,0.2,0.05,0.015233923
0.0001972,0.2,0.05,0.015233923
0.000198,0.3,0.05,0.015233923
0.0001988,0.2,0.05,0.015233923
0.0001992,0.4,0.05,0.015233923
0.0001996,0.3,0.05,0.015233923
0.0002,0.1,0.05,0.015233923
0.0002004,0.2,0.05,0.015233923
0.0002008,0.1,0.05,0.015233923
0.0002016,0.1,0.05,0.015233923
0.000202,0.1,0.05,0.015233923
0.000204,0.1,0.05,0.015233923
0.0002044,0.1,0.05,0.015233923
0.0002048,0.1,0.05,0.015233923
0.0002228,0.1,0.05,0.015233923
0.0002232,0.1,0.05,0.015233923
0.0002236,0.2,0.05,0.015233923
0.0002244,0.1,0.05,0.015233923
0.0002272,0.1,0.05,0.015233923
0.00023,0.1,0.05,0.015233923
0.0002308,0.1,0.05,0.015233923
0.0002312,0.1,0.05,0.015233923
0.0002316,0.1,0.05,0.015233923
0.0002404,0.1,0.05,0.015233923
0.0002408,0.2,0.05,0.015233923
0.0002416,0.1,0.05,0.015233923
0.0002432,0.3,0.05,0.015233923
0.0002436,0.2,0.05,0.015233923
0.000244,0.1,0.05,0.015233923
0.0002444,0.5,0.05,0.015233923
0.0002452,0.2,0.05,0.015233923
0.0002456,0.2,0.05,0.015233923
0.000246,0.3,0.05,0.015233923
0.0002464,0.4,0.05,0.015233923
0.0002468,0.4,0.05,0.015233923
0.0002472,0.5,0.05,0.015233923
0.0002476,0.3,0.05,0.015233923
0.000248,0.2,0.05,0.015233923
0.0002488,0.2,0.05,0.015233923
0.0002492,0.5,0.05,0.015233923
0.0002496,0.3,0.05,0.015233923
0.00025,0.5,0.05,0.015233923
0.0002504,0.4,0.05,0.015233923
0.0002508,0.4,0.05,0.015233923
0.0002512,0.4,0.05,0.015233923
0.0002516,0.3,0.05,0.015233923
0.000252,0.3,0.05,0.015233923
0.0002524,0.3,0.05,0.015233923
0.0002528,0.5,0.05,0.015233923
0.0002532,0.4,0.05,0.015233923
0.0002536,0.3,0.05,0.015233923
0.000254,0.3,0.05,0.015233923
0.0002544,0.3,0.05,0.015233923
0.0002548,0.4,0.05,0.015233923
0.0002552,0.3,0.05,0.015233923
0.0002556,0.2,0.05,0.015233923
0.000256,0.4,0.05,0.015233923
0.0002564,0.1,0.05,0.015233923
0.0002568,0.2,0.05,0.015233923
0.0002576,0.3,0.05,0.015233923
0.000258,0.3,0.05,0.015233923
0.0002584,0.3,0.05,0.015233923
0.0002588,0.4,0.05,0.015233923
0.0002592,0.2,0.05,0.015233923
0.00026,0.2,0.05,0.015233923
0.0002604,0.4,0.05,0.015233923
0.0002608,0.3,0.05,0.015233923
0.0002612,0.1,0.05,0.015233923
0.000262,0.3,0.05,0.015233923
0.0002628,0.3,0.05,0.015233923
0.0002632,0.1,0.05,0.015233923
0.0002636,0.1,0.05,0.015233923
0.000264,0.2,0.05,0.015233923
0.0002644,0.3,0.05,0.015233923
0.0002648,0.4,0.05,0.015233923
0.0002656,0.2,0.05,0.015233923
0.000266,0.3,0.05,0.015233923
0.0002664,0.1,0.05,0.015233923
0.0002668,0.2,0.05,0.015233923
0.0002672,0.1,0.05,0.015233923
0.0002676,0.1,0.05,0.015233923
0.000268,0.3,0.05,0.015233923
0.0002684,0.2,0.05,0.015233923
0.0002688,0.2,0.05,0.015233923
0.0002692,0.1,0.05,0.015233923
0.0002696,0.5,0.05,0.015233923
0.00027,0.2,0.05,0.015233923
0.0002708,0.4,0.05,0.015233923
0.0002712,0.3,0.05,0.015233923
0.0002716,0.2,0.05,0.015233923
0.0002724,0.1,0.05,0.015233923
0.0002728,0.2,0.05,0.015233923
0.000274,0.3,0.05,0.015233923
0.0002744,0.1,0.05,0.015233923
0.0002748,0.2,0.05,0.015233923
0.0002752,0.1,0.05,0.015233923
0.0002756,0.1,0.05,0.015233923
0.000276,0.1,0.05,0.015233923
0.0002768,0.2,0.05,0.015233923
0.0002772,0.3,0.05,0.015233923
0.0002784,0.2,0.05,0.015233923
0.0002788,0.2,0.05,0.015233923
0.0002792,0.3,0.05,0.015233923
0.0002796,0.3,0.05,0.015233923
0.00028,0.4,0.05,0.015233923
0.0002804,0.3,0.05,0.015233923
0.0002808,0.2,0.05,0.015233923
0.0002812,0.4,0.05,0.015233923
0.0002816,0.2,0.05,0.015233923
0.000282,0.4,0.05,0.015233923
0.0002824,0.5,0.05,0.015233923
0.0002828,0.5,0.05,0.015233923
0.0002832,0.4,0.05,0.015233923
0.0002836,0.3,0.05,0.015233923
0.000284,0.2,0.05,0.015233923
0.0002844,0.2,0.05,0.015233923
0.0002848,0.5,0.05,0.015233923
0.0002852,0.2,0.05,0.015233923
0.0002856,0.2,0.05,0.015233923
0.000286,0.6,0.05,0.015233923
0.0002864,0.6,0.05,0.015233923
0.0002868,0.6,0.05,0.015233923
0.0002872,0.5,0.05,0.015233923
0.0002876,0.5,0.05,0.015233923
0.000288,0.3,0.05,0.015233923
0.0002884,0.4,0.05,0.015233923
0.0002888,0.7,0.05,0.015233923
0.0002892,0.5,0.05,0.015233923
0.0002896,0.2,0.05,0.015233923
0.00029,0.2,0.05,0.015233923
