time,Absorbance_216,Relative_Uncertainty,W
4.363143349792871e-14,0.03362501851742292,0.1,0.017519611040921226
4.363579664127851e-10,0.033624804530049984,0.1,0.017519611040921226
4.799501316205658e-09,0.03362266483787415,0.1,0.017519611040921226
9.162644665998527e-09,0.03362052538773753,0.1,0.017519611040921226
1.6561094032603108e-08,0.03361689819827977,0.1,0.017519611040921226
2.9131211496135522e-08,0.03361073731216005,0.1,0.017519611040921226
5.0848836408171415e-08,0.033600098343186544,0.1,0.017519611040921226
8.922375460067744e-08,0.03358131578626665,0.1,0.017519611040921226
1.662019533151117e-07,0.03354370208076655,0.1,0.017519611040921226
2.4318015202954595e-07,0.03350617251028038,0.1,0.017519611040921226
3.201583507439802e-07,0.03346872681376822,0.1,0.017519611040921226
4.4555864482273796e-07,0.03340790529385622,0.1,0.017519611040921226
5.709589389014957e-07,0.03334730450001444,0.1,0.017519611040921226
6.963592329802535e-07,0.033286923226512034,0.1,0.017519611040921226
8.217595270590112e-07,0.0332267602474266,0.1,0.017519611040921226
1.0989045447015971e-06,0.03309456354210713,0.1,0.017519611040921226
1.376049562344183e-06,0.03296341460921627,0.1,0.017519611040921226
1.800123333096791e-06,0.032764736968862736,0.1,0.017519611040921226
2.224197103849399e-06,0.032568439906669036,0.1,0.017519611040921226
2.6482708746020068e-06,0.032374480814287766,0.1,0.017519611040921226
3.072344645354616e-06,0.03218281819101327,0.1,0.017519611040921226
3.7087286874385866e-06,0.031899421082254666,0.1,0.017519611040921226
4.3451127295225575e-06,0.03162097149260497,0.1,0.017519611040921226
4.981496771606529e-06,0.03134734103510541,0.1,0.017519611040921226
5.6178808136905e-06,0.03107840567346548,0.1,0.017519611040921226
6.254264855774473e-06,0.030814045573312264,0.1,0.017519611040921226
6.890648897858443e-06,0.03055414495282865,0.1,0.017519611040921226
7.527032939942412e-06,0.030298591915502618,0.1,0.017519611040921226
8.653259960910805e-06,0.029856656436163725,0.1,0.017519611040921226
9.779486981879197e-06,0.02942742755301592,0.1,0.017519611040921226
1.0905714002847584e-05,0.029010365249075007,0.1,0.017519611040921226
1.2031941023815974e-05,0.028604959674427964,0.1,0.017519611040921226
1.3158168044784365e-05,0.02821072880739658,0.1,0.017519611040921226
1.4284395065752755e-05,0.027827216719933733,0.1,0.017519611040921226
1.541062208672115e-05,0.0274539920540199,0.1,0.017519611040921226
1.6536849107689534e-05,0.027090646406766405,0.1,0.017519611040921226
1.7663076128657933e-05,0.02673679271407853,0.1,0.017519611040921226
1.9974002005504106e-05,0.02603890307583236,0.1,0.017519611040921226
2.1534289396085808e-05,0.02558794986134288,0.1,0.017519611040921226
2.309457678666753e-05,0.02515235004778357,0.1,0.017519611040921226
2.465486417724925e-05,0.024731332810908863,0.1,0.017519611040921226
2.6215151567830968e-05,0.024324178156892643,0.1,0.017519611040921226
2.7775438958412676e-05,0.02393021253123524,0.1,0.017519611040921226
2.93357263489944e-05,0.023548805195691545,0.1,0.017519611040921226
3.089601373957611e-05,0.023179365047011825,0.1,0.017519611040921226
3.2456301130157826e-05,0.022821337587391143,0.1,0.017519611040921226
3.401658852073954e-05,0.02247420206168169,0.1,0.017519611040921226
3.557687591132126e-05,0.022137468882665545,0.1,0.017519611040921226
3.713716330190297e-05,0.021810677353161417,0.1,0.017519611040921226
3.8697450692484695e-05,0.021493393597817864,0.1,0.017519611040921226
4.02577380830664e-05,0.02118520864132605,0.1,0.017519611040921226
4.181802547364812e-05,0.0208857366317314,0.1,0.017519611040921226
4.337831286422984e-05,0.020594613221778718,0.1,0.017519611040921226
4.493860025481155e-05,0.020311494096741056,0.1,0.017519611040921226
4.6498887645393265e-05,0.020036053622131768,0.1,0.017519611040921226
