Time,OH_ppm
3.00192E-06,12.15509925
4.91669E-06,10.91524338
7.89776E-06,9.164569591
1.00231E-05,7.633232574
1.34409E-05,6.391813214
1.75018E-05,5.076909332
2.24227E-05,3.833926471
2.73498E-05,3.027830308
3.33484E-05,2.07498846
4.14974E-05,1.338356389
4.85759E-05,0.821284453
5.39418E-05,0.670071623
6.08118E-05,0.590109743
