Time,H_ppm,Relative_Uncertainty,W
3.1669289787876776e-13,1.0300010343782475,0.1,0.017444809066301296
3.167245671685556e-09,1.0299933065075688,0.1,0.017444809066301296
3.483653545956233e-08,1.029916031707389,0.1,0.017444809066301296
8.638378488003195e-08,1.0297902654011444,0.1,0.017444809066301296
1.7577706676804506e-07,1.0295721975376777,0.1,0.017444809066301296
3.3054413401627453e-07,1.0291947651841962,0.1,0.017444809066301296
5.992796074875796e-07,1.0285397282090272,0.1,0.017444809066301296
1.0716064384296567e-06,1.0273894617760724,0.1,0.017444809066301296
1.9654242689801495e-06,1.025216285342922,0.1,0.017444809066301296
3.875323568697596e-06,1.0205882099833012,0.1,0.017444809066301296
5.785222868415042e-06,1.015981247542469,0.1,0.017444809066301296
7.69512216813249e-06,1.011395308460127,0.1,0.017444809066301296
9.605021467849935e-06,1.0068303001601617,0.1,0.017444809066301296
1.1415458468295522e-05,1.0025222816181845,0.1,0.017444809066301296
1.3225895468741109e-05,0.9982329169444331,0.1,0.017444809066301296
1.5036332469186696e-05,0.9939621201745328,0.1,0.017444809066301296
1.9567991295947374e-05,0.9833528821391923,0.1,0.017444809066301296
2.4099650122708053e-05,0.9728582359619258,0.1,0.017444809066301296
2.863130894946873e-05,0.9624769580131044,0.1,0.017444809066301296
3.3162967776229406e-05,0.9522078456905886,0.1,0.017444809066301296
3.7694626602990085e-05,0.9420497091898248,0.1,0.017444809066301296
4.222628542975076e-05,0.9320013696678754,0.1,0.017444809066301296
4.675794425651144e-05,0.9220616595134334,0.1,0.017444809066301296
5.812599186853679e-05,0.8975975286215533,0.1,0.017444809066301296
6.5700537117043e-05,0.8816636461547603,0.1,0.017444809066301296
7.327508236554921e-05,0.8660168721479791,0.1,0.017444809066301296
8.084962761405542e-05,0.8506521171049012,0.1,0.017444809066301296
8.842417286256163e-05,0.8355643778559566,0.1,0.017444809066301296
9.599871811106784e-05,0.8207487319932346,0.1,0.017444809066301296
0.00010756561160833908,0.7986381940498345,0.1,0.017444809066301296
0.0001253169684079523,0.765879505609469,0.1,0.017444809066301296
0.0001430683252075655,0.7344901797588631,0.1,0.017444809066301296
0.00016081968200717868,0.7044136711763291,0.1,0.017444809066301296
0.00017857103880679188,0.6755957189799633,0.1,0.017444809066301296
0.00019632239560640508,0.6479842514445632,0.1,0.017444809066301296
0.00021407375240601828,0.6215292994374849,0.1,0.017444809066301296
0.00023182510920563147,0.5961829170211226,0.1,0.017444809066301296
0.0002495764660052447,0.5718991050250278,0.1,0.017444809066301296
0.0002768901146208368,0.536508289626629,0.1,0.017444809066301296
0.00029684912633287197,0.512083902083191,0.1,0.017444809066301296
0.0003168081380449071,0.48880938428925785,0.1,0.017444809066301296
0.0003367671497569423,0.4666310154301805,0.1,0.017444809066301296
0.00035672616146897743,0.44549754622273857,0.1,0.017444809066301296
0.0003766851731810126,0.4253601023995961,0.1,0.017444809066301296
0.00039664418489304774,0.4061720693081312,0.1,0.017444809066301296
0.0004166031966050829,0.3878889795538982,0.1,0.017444809066301296
0.00045022385491233074,0.35902061905682353,0.1,0.017444809066301296
0.0004838445132195786,0.33241021775598933,0.1,0.017444809066301296
0.0005174651715268264,0.307882063997818,0.1,0.017444809066301296
0.0005510858298340743,0.2852739811134471,0.1,0.017444809066301296
0.0005847064881413221,0.26443632658201555,0.1,0.017444809066301296
0.00061832714644857,0.24523103200063587,0.1,0.017444809066301296
0.0006519478047558178,0.2275307056900831,0.1,0.017444809066301296
