Time,O_ppm,W
1.391489815882876e-07,0.000497273425019524,0.017641870800832106
1.7471008741605547e-07,0.0006235379600394695,0.017641870800832106
2.316084301903221e-07,0.0008248733203544607,0.017641870800832106
2.885067729645887e-07,0.0010253624129297838,0.017641870800832106
3.4540511573885533e-07,0.0012250088285433378,0.017641870800832106
4.0230345851312196e-07,0.0014238162161314962,0.017641870800832106
4.939461848102108e-07,0.0017422683186080687,0.017641870800832106
5.855889111072997e-07,0.0020585678498600186,0.017641870800832106
7.659467534931401e-07,0.002674831553198385,0.017641870800832106
9.463045958789805e-07,0.0032829238901275325,0.017641870800832106
1.1266624382648209e-06,0.0038829534556195067,0.017641870800832106
1.3070202806506613e-06,0.004475027229481543,0.017641870800832106
1.4873781230365017e-06,0.005059250648097908,0.017641870800832106
1.7636833267674233e-06,0.005939282848142497,0.017641870800832106
2.039988530498345e-06,0.006801502441388655,0.017641870800832106
2.316293734229267e-06,0.007646270048699739,0.017641870800832106
2.5925989379601887e-06,0.008473939041216821,0.017641870800832106
2.8689041416911105e-06,0.009284855642895601,0.017641870800832106
3.1452093454220324e-06,0.010079359048641837,0.017641870800832106
3.6419282772171274e-06,0.011467430961833551,0.017641870800832106
4.138647209012222e-06,0.012805405366165135,0.017641870800832106
4.6353661408073165e-06,0.014095090643198159,0.017641870800832106
5.132085072602411e-06,0.015338229864969136,0.017641870800832106
5.628804004397506e-06,0.016536503418224113,0.017641870800832106
6.393876382177733e-06,0.01829809633330098,0.017641870800832106
7.15894875995796e-06,0.019962727161991208,0.017641870800832106
7.924021137738187e-06,0.021535734385053427,0.017641870800832106
8.689093515518414e-06,0.023022162329436695,0.017641870800832106
9.454165893298642e-06,0.024426777267727014,0.017641870800832106
1.0219238271078869e-05,0.02575408291294055,0.017641870800832106
1.0984310648859096e-05,0.02700833505431124,0.017641870800832106
1.1749383026639323e-05,0.028193555206013722,0.017641870800832106
1.251445540441955e-05,0.029313543422966788,0.017641870800832106
1.3279527782199778e-05,0.030371890468213304,0.017641870800832106
1.4044600159980005e-05,0.03137198937570527,0.017641870800832106
1.4809672537760232e-05,0.03231704637416379,0.017641870800832106
1.557474491554046e-05,0.03321009117452876,0.017641870800832106
1.6339817293320688e-05,0.034053986676770696,0.017641870800832106
1.7104889671100917e-05,0.03485143815331119,0.017641870800832106
1.7869962048881146e-05,0.03560500193786263,0.017641870800832106
1.8635034426661375e-05,0.036317093634095236,0.017641870800832106
1.9400106804441604e-05,0.03698999586532013,0.017641870800832106
2.0165179182221833e-05,0.037625865594902455,0.017641870800832106
2.093025156000206e-05,0.03822674104564309,0.017641870800832106
2.169532393778229e-05,0.038794548239921324,0.017641870800832106
2.246039631556252e-05,0.03933110717907888,0.017641870800832106
2.3225468693342748e-05,0.03983813768108741,0.017641870800832106
2.3990541071122977e-05,0.04031726489625434,0.017641870800832106
2.4755613448903206e-05,0.04077002451954164,0.017641870800832106
2.5520685826683435e-05,0.041197867716108894,0.017641870800832106
2.6285758204463664e-05,0.041602165775427996,0.017641870800832106
2.7050830582243893e-05,0.04198421450880486,0.017641870800832106
2.781590296002412e-05,0.0423452384046378,0.017641870800832106
2.858097533780435e-05,0.04268639455491288,0.017641870800832106
2.934604771558458e-05,0.043008776365512216,0.017641870800832106
3.0111120093364808e-05,0.04331341706216366,0.017641870800832106
3.0876192471145034e-05,0.04360129300327592,0.017641870800832106
3.164126484892526e-05,0.04387332681033746,0.017641870800832106
3.2406337226705485e-05,0.04413039032595764,0.017641870800832106
3.317140960448571e-05,0.04437330740903868,0.017641870800832106
3.3936481982265936e-05,0.04460285657603553,0.017641870800832106
3.470155436004616e-05,0.04481977349678072,0.017641870800832106
3.546662673782639e-05,0.04502475335289313,0.017641870800832106
3.623169911560661e-05,0.04521845306634473,0.017641870800832106
3.699677149338684e-05,0.04540149340533531,0.017641870800832106
3.776184387116706e-05,0.045574460974230284,0.017641870800832106
3.852691624894729e-05,0.04573791009394647,0.017641870800832106
